"author_anon","object_id","object_name","commit_time","year","commit_type","commit_message","total_changes","pageid","page_title","revid","parentid","rev_size","source_namespace","author_id","author_name","author_type","minor","anon"
"W3","233","Footer","2015-07-30T13:44:25Z",2015,"wiki_minor_edit","/* Bantuan */",28,233,"Footer",1196,NA,4389,0,3,"Rumanti","human",TRUE,FALSE
"W3","233","Footer","2015-08-02T23:50:24Z",2015,"wiki_minor_edit","",-122,233,"Footer",1269,NA,4267,0,3,"Rumanti","human",TRUE,FALSE
"W3","233","Footer","2015-08-03T06:35:26Z",2015,"wiki_minor_edit","/* Bantuan */",507,233,"Footer",1270,NA,4774,0,3,"Rumanti","human",TRUE,FALSE
"W3","233","Footer","2016-09-24T09:09:45Z",2016,"wiki_minor_edit","",50,233,"Footer",2073,NA,4824,0,3,"Rumanti","human",TRUE,FALSE
"W3","233","Footer","2019-06-18T09:06:48Z",2019,"wiki_minor_edit","",4,233,"Footer",4511,NA,4828,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2015-07-21T23:10:43Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} Forum '''[https://scratch.mit.edu/discuss Perdiskusian Scratch]''' (Bahasa Inggris: ''Scratch Discussion Forums'') adalah sebuah bagian dari [[Situs Scrat...'",687,244,"Forum Pembahasan Scratch",1113,NA,687,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2015-07-22T15:17:05Z",2015,"wiki_minor_edit","",1685,244,"Forum Pembahasan Scratch",1119,NA,2372,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2015-07-26T14:13:08Z",2015,"wiki_minor_edit","/* Scratch Dalam Bahasa Lain */",185,244,"Forum Pembahasan Scratch",1183,NA,2557,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2015-07-30T13:53:32Z",2015,"wiki_minor_edit","",24,244,"Forum Pembahasan Scratch",1197,NA,2581,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2015-08-01T00:12:03Z",2015,"wiki_minor_edit","/* Scratch Dalam Bahasa Lain */",998,244,"Forum Pembahasan Scratch",1218,NA,3579,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2015-08-01T00:14:24Z",2015,"wiki_minor_edit","/* Tautan Eksternal */",90,244,"Forum Pembahasan Scratch",1219,NA,3669,0,3,"Rumanti","human",TRUE,FALSE
"W7","244","Forum Pembahasan Scratch","2015-08-25T05:56:02Z",2015,"wiki_minor_edit","/* Menu */",322,244,"Forum Pembahasan Scratch",1412,NA,3991,0,7,"Really A","human",TRUE,FALSE
"W7","244","Forum Pembahasan Scratch","2015-08-25T05:58:22Z",2015,"wiki_minor_edit","Menambahkan bagian signatur dan mengikuti topik topik",1150,244,"Forum Pembahasan Scratch",1413,NA,5141,0,7,"Really A","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2016-09-24T03:35:11Z",2016,"wiki_minor_edit","Rumanti memindahkan halaman [[Forum Perdiskusian Scratch]] ke [[Forum Pembahasan Scratch]]: Terjemahannya sudah diganti. ""Pembahasan"" juga lebih lazim.",0,244,"Forum Pembahasan Scratch",2066,NA,5141,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2016-09-24T03:50:04Z",2016,"wiki_minor_edit","",66,244,"Forum Pembahasan Scratch",2070,NA,5207,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2016-09-24T04:39:41Z",2016,"wiki_minor_edit","mencicil penerjemahan & perbaikan",1067,244,"Forum Pembahasan Scratch",2071,NA,6274,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2016-09-24T09:32:36Z",2016,"wiki_minor_edit","",178,244,"Forum Pembahasan Scratch",2074,NA,6452,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2016-12-11T08:43:22Z",2016,"wiki_minor_edit","sudah bukan rintisan lagi",-13,244,"Forum Pembahasan Scratch",2098,NA,6439,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2017-01-19T23:24:01Z",2017,"wiki_minor_edit","",-5,244,"Forum Pembahasan Scratch",2128,NA,6434,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2017-01-19T23:25:46Z",2017,"wiki_minor_edit","Menambahkan templat Rintisan",13,244,"Forum Pembahasan Scratch",2129,NA,6447,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2017-02-06T07:41:47Z",2017,"wiki_minor_edit","/* Kategori Forum */ ditambahkan tautan",372,244,"Forum Pembahasan Scratch",2192,NA,6819,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2017-02-06T09:23:27Z",2017,"wiki_minor_edit","",31,244,"Forum Pembahasan Scratch",2193,NA,6850,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2019-06-08T23:50:07Z",2019,"wiki_minor_edit","/* Scratch Dalam Bahasa Lain */",0,244,"Forum Pembahasan Scratch",4425,NA,6850,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2019-06-09T05:11:48Z",2019,"wiki_minor_edit","",-537,244,"Forum Pembahasan Scratch",4450,NA,6313,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2019-06-30T07:05:39Z",2019,"wiki_minor_edit","",591,244,"Forum Pembahasan Scratch",4878,NA,6904,0,3,"Rumanti","human",TRUE,FALSE
"W3","244","Forum Pembahasan Scratch","2019-06-30T07:11:09Z",2019,"wiki_minor_edit","",294,244,"Forum Pembahasan Scratch",4880,NA,7198,0,3,"Rumanti","human",TRUE,FALSE
"W3","256","Situsweb Scratch","2015-07-31T14:39:25Z",2015,"wiki_minor_edit","situs yang sangat dibutuhkan..",1831,256,"Situsweb Scratch",1207,NA,1831,0,3,"Rumanti","human",TRUE,FALSE
"W3","256","Situsweb Scratch","2015-08-02T22:25:46Z",2015,"wiki_minor_edit","/* Hari-hari pertama dan versi Beta */",267,256,"Situsweb Scratch",1268,NA,2098,0,3,"Rumanti","human",TRUE,FALSE
"W20","256","Situsweb Scratch","2018-12-10T18:10:21Z",2018,"wiki_bot_edit","Adding interwikis.",54,256,"Situsweb Scratch",3958,NA,2152,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","256","Situsweb Scratch","2019-06-12T14:46:15Z",2019,"wiki_minor_edit","Rumanti memindahkan halaman [[Situs Scratch]] ke [[Situsweb Scratch]] menimpa pengalihan lama",0,256,"Situsweb Scratch",4478,NA,2152,0,3,"Rumanti","human",TRUE,FALSE
"W3","257","Menerjemahkan Scratch (forum)","2015-07-31T23:40:14Z",2015,"wiki_minor_edit","←Membuat halaman berisi 'Forum '''Menerjemahkan Scratch''' adalah sebuah bagian dari [[Forum Perdiskusian Scratch|forum Scratch]] di mana Scratcher dapat berdiskusi tentang menerjemahkan progr...'",2715,257,"Menerjemahkan Scratch (forum)",1212,NA,2715,0,3,"Rumanti","human",TRUE,FALSE
"W3","257","Menerjemahkan Scratch (forum)","2015-08-01T00:02:37Z",2015,"wiki_minor_edit","",54,257,"Menerjemahkan Scratch (forum)",1213,NA,2769,0,3,"Rumanti","human",TRUE,FALSE
"W20","257","Menerjemahkan Scratch (forum)","2018-12-11T19:57:50Z",2018,"wiki_bot_edit","Adding interwikis.",44,257,"Menerjemahkan Scratch (forum)",3962,NA,2813,0,20,"InterwikiBot","bot",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-01T04:52:28Z",2015,"wiki_minor_edit","←Membuat halaman berisi ''''Status New Scratcher''' adalah gelar yang diberikan kepada [[Scratcher]] yang baru bergabung di [[Situs Scratch]].  Menurut tradisi mereka memperkenalkan diri kepad...'",242,261,"Status Scratcher Baru",1237,NA,242,0,10,"MorningDew","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2015-08-01T12:53:23Z",2015,"wiki_minor_edit","templat, kategori, interwiki",104,261,"Status Scratcher Baru",1240,NA,346,0,3,"Rumanti","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:37:46Z",2015,"wiki_minor_edit","",774,261,"Status Scratcher Baru",1252,NA,1120,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:45:12Z",2015,"wiki_minor_edit","/* Batasan-batasan New Scratcher */",69,261,"Status Scratcher Baru",1253,NA,1189,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:46:23Z",2015,"wiki_minor_edit","",-13,261,"Status Scratcher Baru",1254,NA,1176,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:47:36Z",2015,"wiki_minor_edit","/* Batasan-batasan New Scratcher */",-4,261,"Status Scratcher Baru",1255,NA,1172,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:48:16Z",2015,"wiki_minor_edit","/* Referensi */",-11,261,"Status Scratcher Baru",1256,NA,1161,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:49:18Z",2015,"wiki_minor_edit","/* Referensi */",-29,261,"Status Scratcher Baru",1257,NA,1132,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:50:29Z",2015,"wiki_minor_edit","/* Batasan-batasan New Scratcher */",0,261,"Status Scratcher Baru",1258,NA,1132,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2015-08-02T06:50:52Z",2015,"wiki_minor_edit","/* Batasan-batasan New Scratcher */",0,261,"Status Scratcher Baru",1259,NA,1132,0,10,"MorningDew","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2015-08-05T22:54:40Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Status New Scratcher]] ke [[Status Scratcher Baru]]: terjemahan",0,261,"Status Scratcher Baru",1290,NA,1132,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2015-08-05T22:55:27Z",2015,"wiki_minor_edit","",2,261,"Status Scratcher Baru",1292,NA,1134,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2015-08-23T11:32:39Z",2015,"wiki_minor_edit","/* Batasan-batasan Scratcher Baru */",6,261,"Status Scratcher Baru",1401,NA,1140,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2015-08-26T14:06:21Z",2015,"wiki_minor_edit","mengembangkan",646,261,"Status Scratcher Baru",1421,NA,1786,0,3,"Rumanti","human",TRUE,FALSE
"W20","261","Status Scratcher Baru","2016-04-12T22:47:23Z",2016,"wiki_bot_edit","Robot: Mengubah [[ru:Новый Скретчер]] menjadi [[ru:Новичок]]",-12,261,"Status Scratcher Baru",1963,NA,1774,0,20,"InterwikiBot","bot",TRUE,FALSE
"W10","261","Status Scratcher Baru","2016-05-17T05:10:48Z",2016,"wiki_minor_edit","",-4,261,"Status Scratcher Baru",1988,NA,1770,0,10,"MorningDew","human",TRUE,FALSE
"W10","261","Status Scratcher Baru","2016-05-17T05:18:41Z",2016,"wiki_minor_edit","",136,261,"Status Scratcher Baru",1989,NA,1906,0,10,"MorningDew","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2016-12-11T09:04:26Z",2016,"wiki_minor_edit","menghilangkan templat rintisan + revisi",29,261,"Status Scratcher Baru",2100,NA,1935,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2017-01-16T20:13:02Z",2017,"wiki_minor_edit","/* Batasan-batasan Scratcher Baru */",22,261,"Status Scratcher Baru",2121,NA,1957,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2017-01-16T20:15:24Z",2017,"wiki_minor_edit","",28,261,"Status Scratcher Baru",2122,NA,1985,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2019-07-10T13:28:52Z",2019,"wiki_minor_edit","",29,261,"Status Scratcher Baru",4907,NA,2014,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2019-09-21T03:08:27Z",2019,"wiki_minor_edit","",75,261,"Status Scratcher Baru",5167,NA,2089,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2020-09-10T04:25:07Z",2020,"wiki_minor_edit","menambahkan gambar",188,261,"Status Scratcher Baru",5892,NA,2277,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2020-09-10T04:25:37Z",2020,"wiki_minor_edit","/* Batasan-batasan Scratcher Baru */ menambahkan spasi",1,261,"Status Scratcher Baru",5893,NA,2278,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2020-09-10T04:33:16Z",2020,"wiki_minor_edit","",21,261,"Status Scratcher Baru",5894,NA,2299,0,3,"Rumanti","human",TRUE,FALSE
"W3","261","Status Scratcher Baru","2020-09-10T05:47:41Z",2020,"wiki_minor_edit","/* Batasan-batasan Scratcher Baru */",-51,261,"Status Scratcher Baru",5896,NA,2248,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2015-08-05T22:51:57Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} '''Karya''' (Bahasa Inggris: ''Project'') adalah sebutan untuk suatu kreasi yang dibuat menggunakan program Scratch. Scratch dapat berwujud apa saja, sepe...'",734,266,"Karya",1289,NA,734,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2015-08-09T10:15:19Z",2015,"wiki_minor_edit","",2,266,"Karya",1301,NA,736,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2015-08-11T22:30:58Z",2015,"wiki_minor_edit","/* Pembuatan */",1032,266,"Karya",1302,NA,1768,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2015-12-06T08:31:54Z",2015,"wiki_minor_edit","/* Statistik */",19,266,"Karya",1850,NA,1787,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2016-03-26T04:01:06Z",2016,"wiki_minor_edit","",36,266,"Karya",1928,NA,1823,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2016-12-10T15:02:12Z",2016,"wiki_minor_edit","",340,266,"Karya",2090,NA,2163,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2016-12-11T08:12:14Z",2016,"wiki_minor_edit","",156,266,"Karya",2093,NA,2319,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2017-01-21T04:40:25Z",2017,"wiki_minor_edit","/* Isi */ formatting",12,266,"Karya",2141,NA,2331,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2017-01-21T04:41:46Z",2017,"wiki_minor_edit","/* Pembuatan */ formatting",22,266,"Karya",2142,NA,2353,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2017-01-21T04:44:23Z",2017,"wiki_minor_edit","/* Berbagi */ terjemahan",43,266,"Karya",2143,NA,2396,0,3,"Rumanti","human",TRUE,FALSE
"W3","266","Karya","2017-01-21T04:45:15Z",2017,"wiki_minor_edit","kategori",57,266,"Karya",2144,NA,2453,0,3,"Rumanti","human",TRUE,FALSE
"W20","266","Karya","2017-07-02T17:17:57Z",2017,"wiki_bot_edit","Adding interwikis.",39,266,"Karya",2362,NA,2492,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","266","Karya","2019-07-10T13:23:27Z",2019,"wiki_minor_edit","",945,266,"Karya",4901,NA,3437,0,3,"Rumanti","human",TRUE,FALSE
"W3","267","Status New Scratcher","2015-08-05T22:54:40Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Status New Scratcher]] ke [[Status Scratcher Baru]]: terjemahan",31,267,"Status New Scratcher",1291,NA,31,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-08-13T22:38:58Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} {{Block |name = Mouse Tertekan? |image = File:Mouse_Tertekan.png |kategori = [[Balok Sensor|Sensor]] |jenis = [[Balok Boolean|Boolean]] |defaults = Blank ...'",485,274,"mouse tertekan? (balok)",1324,NA,485,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-08-14T09:47:19Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Mouse Tertekan (balok)]] ke [[Mouse Tertekan? (balok)]] tanpa membuat pengalihan: tanda tanya",0,274,"mouse tertekan? (balok)",1328,NA,485,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-08-14T12:44:24Z",2015,"wiki_minor_edit","",672,274,"mouse tertekan? (balok)",1330,NA,1157,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-08-17T02:42:16Z",2015,"wiki_minor_edit","/* Contoh penggunaan */",-262,274,"mouse tertekan? (balok)",1331,NA,895,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-08-20T13:02:35Z",2015,"wiki_minor_edit","",413,274,"mouse tertekan? (balok)",1344,NA,1308,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-08-22T13:29:09Z",2015,"wiki_minor_edit","kategori",26,274,"mouse tertekan? (balok)",1392,NA,1334,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-10-14T10:43:04Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Mouse Tertekan? (balok)]] ke [[mouse tertekan? (balok)]] tanpa membuat pengalihan",0,274,"mouse tertekan? (balok)",1689,NA,1334,0,3,"Rumanti","human",TRUE,FALSE
"W3","274","mouse tertekan? (balok)","2015-10-16T14:48:24Z",2015,"wiki_minor_edit","",-1,274,"mouse tertekan? (balok)",1698,NA,1333,0,3,"Rumanti","human",TRUE,FALSE
"W20","274","mouse tertekan? (balok)","2018-12-09T20:02:29Z",2018,"wiki_bot_edit","Adding interwikis.",46,274,"mouse tertekan? (balok)",3941,NA,1379,0,20,"InterwikiBot","bot",TRUE,FALSE
"W3","303","() - () (balok)","2015-08-22T13:59:03Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}} {{Balok |nama = () - () |gambar = File:2.0 ()_-_().png |kategori = [[Balok Operator|Operator]] |jenis = [[Balok Pelapor|Pelapor]] |defaults = Blank insert...'",712,303,"() - () (balok)",1393,NA,712,0,3,"Rumanti","human",TRUE,FALSE
"W3","303","() - () (balok)","2015-08-22T14:04:39Z",2015,"wiki_minor_edit","",311,303,"() - () (balok)",1394,NA,1023,0,3,"Rumanti","human",TRUE,FALSE
"W3","303","() - () (balok)","2015-08-23T09:24:38Z",2015,"wiki_minor_edit","/* Notasi Ilmiah */",446,303,"() - () (balok)",1396,NA,1469,0,3,"Rumanti","human",TRUE,FALSE
"W3","303","() - () (balok)","2015-08-23T09:35:59Z",2015,"wiki_minor_edit","/* Contoh Penggunaan */",861,303,"() - () (balok)",1397,NA,2330,0,3,"Rumanti","human",TRUE,FALSE
"W3","303","() - () (balok)","2015-08-23T11:28:03Z",2015,"wiki_minor_edit","",-13,303,"() - () (balok)",1400,NA,2317,0,3,"Rumanti","human",TRUE,FALSE
"W3","303","() - () (balok)","2015-08-26T14:24:28Z",2015,"wiki_minor_edit","",73,303,"() - () (balok)",1423,NA,2390,0,3,"Rumanti","human",TRUE,FALSE
"W17","303","() - () (balok)","2015-10-20T13:38:50Z",2015,"wiki_minor_edit","/* Lihat Juga */ Fixed interwiki.",-1,303,"() - () (balok)",1708,NA,2389,0,17,"ErnieParke","human",TRUE,FALSE
"W17","303","() - () (balok)","2015-10-20T13:51:38Z",2015,"wiki_minor_edit","/* Lihat Juga */ Fixed interwiki.",0,303,"() - () (balok)",1709,NA,2389,0,17,"ErnieParke","human",TRUE,FALSE
"W20","303","() - () (balok)","2016-02-19T13:22:59Z",2016,"wiki_bot_edit","bot Menambah: [[ru:() - () (блок)]]",27,303,"() - () (balok)",1920,NA,2416,0,20,"InterwikiBot","bot",TRUE,FALSE
"W20","303","() - () (balok)","2018-12-09T19:26:43Z",2018,"wiki_bot_edit","Adding interwikis.",29,303,"() - () (balok)",3929,NA,2445,0,20,"InterwikiBot","bot",TRUE,FALSE
"W10","304","gerak () langkah (balok)","2015-08-23T12:54:03Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Rintisan}}  [[Balok]] '''Gerak () Langkah''' adalah sebuah [[Balok Gerakan|balok Gerakan]] dan juga sebuah [[Balok Tumpuk|balok Tumpuk]]. Balok ini menggerakkan spri...'",401,304,"gerak () langkah (balok)",1402,NA,401,0,10,"MorningDew","human",TRUE,FALSE
"W10","304","gerak () langkah (balok)","2015-08-23T12:56:42Z",2015,"wiki_minor_edit","",1,304,"gerak () langkah (balok)",1403,NA,402,0,10,"MorningDew","human",TRUE,FALSE
"W3","304","gerak () langkah (balok)","2015-08-23T14:21:00Z",2015,"wiki_minor_edit","menambahkan infobox, kategori sementara, dan interwiki",272,304,"gerak () langkah (balok)",1404,NA,674,0,3,"Rumanti","human",TRUE,FALSE
"W3","304","gerak () langkah (balok)","2015-08-27T07:42:17Z",2015,"wiki_minor_edit","",-24,304,"gerak () langkah (balok)",1430,NA,650,0,3,"Rumanti","human",TRUE,FALSE
"W3","304","gerak () langkah (balok)","2015-09-04T21:50:10Z",2015,"wiki_minor_edit","",551,304,"gerak () langkah (balok)",1472,NA,1201,0,3,"Rumanti","human",TRUE,FALSE
"W3","304","gerak () langkah (balok)","2015-10-10T13:47:54Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Gerak () Langkah (balok)]] ke [[Gerak () langkah (balok)]] tanpa membuat pengalihan",0,304,"gerak () langkah (balok)",1647,NA,1201,0,3,"Rumanti","human",TRUE,FALSE
"W3","304","gerak () langkah (balok)","2015-10-14T02:19:38Z",2015,"wiki_minor_edit","Rumanti memindahkan halaman [[Gerak () langkah (balok)]] ke [[gerak () langkah (balok)]] tanpa membuat pengalihan",0,304,"gerak () langkah (balok)",1683,NA,1201,0,3,"Rumanti","human",TRUE,FALSE
"W3","304","gerak () langkah (balok)","2015-10-14T10:44:49Z",2015,"wiki_minor_edit","",-7,304,"gerak () langkah (balok)",1691,NA,1194,0,3,"Rumanti","human",TRUE,FALSE
"W8","304","gerak () langkah (balok)","2015-10-14T12:09:25Z",2015,"wiki_minor_edit","fixed ger interwiki",8,304,"gerak () langkah (balok)",1694,NA,1202,0,8,"LiFaytheGoblin","human",TRUE,FALSE
"W3","306","() * () (balok)","2015-08-23T21:09:29Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Balok |nama = () * () |gambar = Berkas:2.0_()_*_().png |kategori = [[Balok Operator|Operator]] |jenis = [[Balok Pelapor|Pelapor]] }} Balok '''() * ()''' adalah sebua...'",1841,306,"() * () (balok)",1406,NA,1841,0,3,"Rumanti","human",TRUE,FALSE
"W3","306","() * () (balok)","2015-08-25T00:49:53Z",2015,"wiki_minor_edit","/* Contoh Penggunaan */",196,306,"() * () (balok)",1407,NA,2037,0,3,"Rumanti","human",TRUE,FALSE
"W3","306","() * () (balok)","2015-08-25T12:12:13Z",2015,"wiki_minor_edit","/* Pemecahan Masalah */",368,306,"() * () (balok)",1418,NA,2405,0,3,"Rumanti","human",TRUE,FALSE
"W3","306","() * () (balok)","2015-08-26T14:35:12Z",2015,"wiki_minor_edit","/* Lihat Juga */",42,306,"() * () (balok)",1424,NA,2447,0,3,"Rumanti","human",TRUE,FALSE
"W3","306","() * () (balok)","2015-08-27T07:39:39Z",2015,"wiki_minor_edit","",29,306,"() * () (balok)",1428,NA,2476,0,3,"Rumanti","human",TRUE,FALSE
"W7","306","() * () (balok)","2016-03-31T13:48:39Z",2016,"wiki_minor_edit","/* Contoh Penggunaan */ Menerjemahkan ""Teorema Pythagoras"" dari bahasa Inggris.",0,306,"() * () (balok)",1946,NA,2476,0,7,"Really A","human",TRUE,FALSE
"W20","306","() * () (balok)","2018-12-09T19:25:25Z",2018,"wiki_bot_edit","Adding interwikis.",29,306,"() * () (balok)",3926,NA,2505,0,20,"InterwikiBot","bot",TRUE,FALSE
"W20","306","() * () (balok)","2018-12-12T19:50:11Z",2018,"wiki_bot_edit","Adding interwikis.",25,306,"() * () (balok)",3966,NA,2530,0,20,"InterwikiBot","bot",TRUE,FALSE
"W7","307","Scratch Video Update","2015-08-25T06:43:37Z",2015,"wiki_minor_edit","Halaman baru",3231,307,"Scratch Video Update",1417,NA,3231,0,7,"Really A","human",TRUE,FALSE
"W3","307","Scratch Video Update","2015-08-26T11:54:01Z",2015,"wiki_minor_edit","revisi + formatting",226,307,"Scratch Video Update",1420,NA,3457,0,3,"Rumanti","human",TRUE,FALSE
"W3","308","() dibagi dengan () (balok)","2015-08-26T14:58:39Z",2015,"wiki_minor_edit","←Membuat halaman berisi '{{Balok |nama = () / () |gambar = Berkas:2.0 () dibagi ().png |kategori = [[Balok Operator|Operator]] |jenis = [[Balok Pelapor|Pelapor]] }} Balok '''() / ()''' adalah ...'",1835,308,"() dibagi dengan () (balok)",1426,NA,1835,0,3,"Rumanti","human",TRUE,FALSE
"W3","308","() dibagi dengan () (balok)","2015-10-21T17:11:13Z",2015,"wiki_minor_edit","",0,308,"() dibagi dengan () (balok)",1715,NA,1835,0,3,"Rumanti","human",TRUE,FALSE
"W3","308","() dibagi dengan () (balok)","2015-10-21T17:12:31Z",2015,"wiki_minor_edit","",0,308,"() dibagi dengan () (balok)",1716,NA,1835,0,3,"Rumanti","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2015-08-27T23:13:31Z",2015,"wiki_minor_edit","←Membuat halaman berisi 'Sebuah '''komentar''' (Bahasa Inggris: ''Comment'') adalah sebuah pesan yang di''posting'' pada sebuah [[karya]] atau [[studio]]. [[Pengguna]] juga dapat membalas kome...'",4083,312,"Komentar (fitur situs)",1437,NA,4083,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2015-08-27T23:34:29Z",2015,"wiki_minor_edit","menambahkan gambar",70,312,"Komentar (fitur situs)",1441,NA,4153,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2015-08-27T23:41:57Z",2015,"wiki_minor_edit","/* Emoticon */",114,312,"Komentar (fitur situs)",1444,NA,4267,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2016-03-24T01:32:39Z",2016,"wiki_minor_edit","",0,312,"Komentar (fitur situs)",1926,NA,4267,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2016-03-24T01:37:08Z",2016,"wiki_minor_edit","mengganti kapitalisasi template dan link",25,312,"Komentar (fitur situs)",1927,NA,4292,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2016-03-29T12:47:23Z",2016,"wiki_minor_edit","/* Masalah */",-70,312,"Komentar (fitur situs)",1929,NA,4222,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2017-04-23T23:54:57Z",2017,"wiki_minor_edit","update",-568,312,"Komentar (fitur situs)",2255,NA,3654,0,7,"Really A","human",TRUE,FALSE
"W7","312","Komentar (fitur situs)","2017-04-24T10:20:37Z",2017,"wiki_minor_edit","",10,312,"Komentar (fitur situs)",2261,NA,3664,0,7,"Really A","human",TRUE,FALSE
