academic_mobility_radius,Satisfaction_threshold,Base_Salary,Sch_Quality_Variation,total_teachers,teacher_turnover_rate,mean_school_vacancy_rate,satisfaction_inequality,mean_satisfaction_poor_schools,mean_satisfaction_good_schools,unemployment_rate,mean_satisfaction-all
15,0.3,4000,0.1,876,0.4823529411764706,0.9706666666666665,0.1869625990364208,0.31313588850174223,0.7357543859649132,0.0045662100456621,0.5236811926605485
15,0.3,4000,0.1,895,0.47058823529411764,0.9633333333333335,0.1798968202221735,0.31843866171003715,0.7350168350168368,0.0033519553072625698,0.5373056801195814
15,0.3,4000,0.1,890,0.44823529411764707,0.9460000000000001,0.19120704335058603,0.3169709543568465,0.7612147716229358,0.0033707865168539327,0.5562795941375408
15,0.3,4000,0.1,868,0.46705882352941175,0.9666666666666667,0.19372781834706368,0.30314516129032276,0.7433222591362136,0.0034562211981566822,0.54717148362235
15,0.3,4000,0.1,852,0.5011764705882353,0.9586666666666669,0.20586987489967307,0.2961802575107297,0.7584595300261087,0.004694835680751174,0.567181603773581
15,0.3,4000,0.1,890,0.508235294117647,0.9460000000000001,0.18570920663390514,0.30011173184357537,0.7701282051282052,0.0022471910112359553,0.561437687687687
15,0.3,4000,0.1,896,0.4752941176470588,0.9486666666666663,0.1931862299624606,0.30450757575757587,0.7654609929078016,0.0033482142857142855,0.5318178424785354
15,0.3,4000,0.1,882,0.4611764705882353,0.9846666666666664,0.18357675561750453,0.30917647058823494,0.7467753623188409,0.003401360544217687,0.5405991657186188
15,0.3,4000,0.1,840,0.47058823529411764,0.9426666666666665,0.17860790734734566,0.32026041666666677,0.76045283018868,0.002380952380952381,0.5538066825775653
15,0.3,4000,0.3,858,0.49176470588235294,0.9293333333333333,0.2450658707787924,0.13501377410468338,0.8360059171597661,0.002331002331002331,0.5927842679127753
15,0.3,4000,0.3,864,0.4764705882352941,0.9686666666666668,0.3000891283778832,0.1427995255041519,0.8456701030927859,0.005787037037037037,0.5143306169965073
15,0.3,4000,0.3,825,0.49529411764705883,0.9613333333333336,0.2620014535799869,0.11036821705426356,0.8472522522522545,0.0036363636363636364,0.5216382806163832
15,0.3,4000,0.3,861,0.48705882352941177,0.9573333333333335,0.297921794340235,0.1336021505376341,0.8361702127659596,0.004645760743321719,0.5428743679502135
15,0.3,4000,0.3,856,0.47294117647058825,0.9553333333333334,0.2973113323891435,0.14994202898550696,0.8415775401069556,0.004672897196261682,0.5619053208137741
15,0.3,4000,0.3,860,0.4788235294117647,0.96,0.2556186606343159,0.15022927689594343,0.8218275862068988,0.0034883720930232558,0.5518747569039288
15,0.3,4000,0.3,879,0.4964705882352941,0.9513333333333335,0.26669983689656207,0.10769927536231873,0.8414173228346474,0.0034129692832764505,0.5509931506849319
15,0.3,4000,0.3,842,0.508235294117647,0.9619999999999999,0.29861131745582015,0.12994811932555103,0.8762831858407089,0.0059382422802850355,0.5115611310234958
15,0.3,4000,0.3,904,0.4929411764705882,0.9513333333333335,0.2901902751200361,0.10172259507829992,0.8618380743982526,0.00331858407079646,0.6254864964853888
15,0.3,4000,0.3,843,0.5047058823529412,0.9373333333333335,0.26572989771610755,0.16199633699633686,0.8468354430379764,0.0035587188612099642,0.5562976190476215
15,0.3,4000,0.3,855,0.5129411764705882,0.939333333333333,0.27223375606029787,0.17930481283422436,0.8664465408805064,0.0035087719298245615,0.5725860719874832
15,0.3,4000,0.3,830,0.5117647058823529,0.9460000000000002,0.2881582813912393,0.1415151515151515,0.8470432692307721,0.0036144578313253013,0.6008948004836795
15,0.3,4000,0.3,882,0.4717647058823529,0.932,0.2580042168706799,0.1278250591016549,0.8429357798165164,0.0022675736961451248,0.5754469696969711
15,0.3,4000,0.3,874,0.48,0.968,0.3019179158397539,0.16380778588807798,0.840866141732286,0.005720823798627002,0.550905255082471
15,0.3,4000,0.3,886,0.46941176470588236,0.970666666666667,0.2826230193475789,0.1246345029239765,0.8502197802197826,0.004514672686230248,0.5251814058956945
15,0.3,4000,0.3,861,0.4835294117647059,0.9813333333333335,0.3028062313525579,0.1465494791666666,0.8576656151419587,0.004645760743321719,0.5373784519642175
15,0.3,4000,0.3,860,0.46941176470588236,0.9653333333333333,0.2856792805416878,0.15291327913279146,0.8381846153846179,0.005813953488372093,0.5413177387914244
15,0.3,4000,0.3,873,0.47058823529411764,0.9780000000000005,0.2924199203420314,0.13027465667915086,0.8532812500000031,0.0057273768613974796,0.506516897081415
15,0.3,4000,0.3,863,0.46,1.0073333333333332,0.28206664058368963,0.1790529247910866,0.817882352941179,0.006952491309385863,0.46754959159860104
15,0.3,4000,0.3,838,0.4964705882352941,0.9626666666666666,0.2693078119652476,0.15554572271386424,0.8246315789473713,0.00477326968973747,0.5207434052757828
15,0.3,4000,0.3,855,0.4964705882352941,0.9253333333333332,0.2631443659132268,0.13641891891891886,0.836518324607332,0.0035087719298245615,0.6007550860719881
15,0.3,4000,0.3,870,0.4752941176470588,0.9733333333333334,0.28291616120510715,0.15094405594405597,0.8005844155844192,0.005747126436781609,0.5079576107899831
15,0.3,4000,0.3,852,0.4835294117647059,0.986,0.27499112976657103,0.15263333333333348,0.8323113207547183,0.005868544600938967,0.47282172373081566
15,0.3,4000,0.3,842,0.46352941176470586,0.9420000000000001,0.26494797563834194,0.1190728476821192,0.8367543859649164,0.0023752969121140144,0.5849682539682571
15,0.3,4000,0.3,817,0.47058823529411764,0.9866666666666667,0.2917638564016227,0.1294923857868019,0.8544444444444474,0.0036719706242350062,0.5572932022932041
15,0.3,4000,0.3,865,0.4623529411764706,0.9306666666666669,0.25556920947475004,0.15839285714285709,0.8314634146341492,0.003468208092485549,0.5650232018561507
15,0.3,4000,0.3,896,0.48470588235294115,0.9526666666666671,0.29077698468978497,0.14133333333333298,0.8431862745098079,0.004464285714285714,0.5837780269058299
15,0.3,4000,0.3,817,0.4894117647058824,0.948,0.28315332630694023,0.16287356321839064,0.8337265415549626,0.0036719706242350062,0.5842096642096646
15,0.3,4000,0.3,865,0.4776470588235294,0.9766666666666662,0.28556374457926387,0.14735294117647058,0.8468446601941758,0.006936416184971098,0.44901823826154574
15,0.3,4000,0.3,854,0.48470588235294115,0.9759999999999999,0.31694783557557565,0.14409043112513178,0.8473734177215225,0.00702576112412178,0.49629716981132144
15,0.3,4000,0.3,835,0.5294117647058824,0.9280000000000002,0.2351599543291959,0.14898550724637696,0.8321269841269874,0.0023952095808383233,0.5936094437775136
15,0.3,4000,0.3,846,0.4611764705882353,0.9473333333333335,0.2727663418958369,0.1356249999999999,0.852004662004663,0.002364066193853428,0.6246208530805687
15,0.3,4000,0.3,852,0.4894117647058824,0.936,0.2553944412235035,0.1369503546099291,0.824087193460493,0.002347417840375587,0.5937098039215696
15,0.3,4000,0.3,869,0.4611764705882353,0.9546666666666668,0.26799197307592665,0.15422718808193675,0.8249656750572129,0.0034522439585730723,0.6082178598922273
15,0.3,4000,0.3,846,0.49058823529411766,0.9393333333333336,0.2647926687284578,0.15311233885819514,0.8204105571847534,0.0035460992907801418,0.5601344404903138
15,0.3,4000,0.3,866,0.4858823529411765,0.9646666666666666,0.2976760366869452,0.13105575326215899,0.8242546583850959,0.005773672055427252,0.5149670925280687
15,0.3,4000,0.3,845,0.4858823529411765,0.964,0.2836654153923243,0.14331978319783184,0.8423754789272059,0.004733727810650888,0.5133927863654387
15,0.3,4000,0.3,847,0.4976470588235294,0.9653333333333334,0.3009882904044974,0.16433333333333314,0.8491506849315087,0.004722550177095631,0.5596480822459478
15,0.3,4000,0.3,846,0.4611764705882353,0.954,0.3116860792272515,0.12421516754850077,0.8532716049382736,0.0035460992907801418,0.6185962831158571
15,0.3,4000,0.3,860,0.44823529411764707,0.9573333333333335,0.2679531876053072,0.1584689922480617,0.8305851063829829,0.0034883720930232558,0.5859120964605239
15,0.3,4000,0.3,807,0.5152941176470588,0.9620000000000001,0.24960618377977978,0.11197183098591558,0.8286904761904784,0.0024783147459727386,0.5510641821946187
15,0.3,4000,0.3,850,0.45176470588235296,0.9633333333333332,0.2551251205410111,0.1364444444444442,0.8274545454545451,0.0058823529411764705,0.4724930966469445
15,0.3,4000,0.3,856,0.4929411764705882,0.9753333333333334,0.2581704166628981,0.16108433734939742,0.8327380952380989,0.0035046728971962616,0.5849081672528365
15,0.3,4000,0.3,845,0.46,0.9440000000000004,0.2345673660525206,0.14856862745098032,0.8026359832636002,0.0035502958579881655,0.533388756927953
15,0.3,4000,0.3,833,0.49411764705882355,0.9453333333333334,0.2650701228564821,0.1501396160558463,0.8412781954887237,0.003601440576230492,0.5392369477911663
15,0.3,4000,0.3,846,0.4623529411764706,0.9593333333333336,0.2699607165774584,0.15483253588516716,0.8481549815498175,0.004728132387706856,0.5315518606492486
15,0.3,4000,0.3,845,0.4776470588235294,0.9513333333333336,0.27255599823193355,0.13150150150150125,0.8248571428571446,0.004733727810650888,0.5135909631391217
15,0.3,4000,0.3,825,0.49176470588235294,0.964,0.26507225285794234,0.1297575757575756,0.7992887029288722,0.0048484848484848485,0.5109906617945603
15,0.3,4000,0.3,839,0.4964705882352941,0.9693333333333332,0.31355802288536944,0.14736760124610565,0.8637861915367496,0.004767580452920143,0.6042514970059876
15,0.3,4000,0.3,858,0.46588235294117647,0.936,0.24990943687677888,0.10604651162790713,0.8619327731092452,0.002331002331002331,0.5630841121495338
15,0.3,4000,0.5,852,0.47411764705882353,0.8866666666666667,0.1581253632350809,0,0.8283299389002066,0,0.7087441314553999
15,0.3,4000,0.5,833,0.48705882352941177,0.8893333333333334,0.18397810046910973,0,0.859682539682544,0,0.694757903161268
15,0.3,4000,0.5,850,0.4752941176470588,0.8873333333333335,0.17336415276554062,0,0.8489264413518928,0,0.7149725490196096
15,0.3,4000,0.5,862,0.4823529411764706,0.8866666666666667,0.15998523827397557,0,0.8196428571428603,0,0.6656573859242096
15,0.3,4000,0.5,851,0.48470588235294115,0.8873333333333333,0.18292040340377064,0,0.8498759305210923,0,0.6746690168429313
15,0.3,4000,0.5,864,0.4776470588235294,0.8873333333333333,0.17393176383817455,0,0.8394587628866007,0,0.6671489197530884
15,0.3,4000,0.5,830,0.4835294117647059,0.8933333333333333,0.16215198753332075,0,0.8181796690307361,0,0.6778875502008054
15,0.3,4000,0.5,879,0.4647058823529412,0.8866666666666667,0.17305575524198466,0,0.8442075471698146,0,0.7186803185437993
15,0.3,4000,0.5,861,0.47294117647058825,0.8873333333333335,0.17083102885049492,0,0.828642857142861,0,0.6717421602787478
15,0.3,4000,0.5,850,0.4752941176470588,0.8873333333333335,0.17063546632027188,0,0.8350657894736876,0,0.6951450980392172
15,0.3,4000,0.5,845,0.4835294117647059,0.8866666666666667,0.1413591880738869,0,0.8233962264150975,0,0.658579881656805
15,0.3,4000,0.5,859,0.47294117647058825,0.8873333333333335,0.158492407353667,0,0.8324715909090934,0,0.6607256499805979
15,0.3,4000,0.5,836,0.48705882352941177,0.8879999999999999,0.15869903009896297,0,0.8287422680412424,0,0.7098165869218516
15,0.3,4000,0.5,843,0.5,0.8893333333333335,0.15685413507583415,0,0.8275257731958786,0,0.6269236852510893
15,0.3,4000,0.5,860,0.4988235294117647,0.8873333333333335,0.1656585755995508,0,0.8355327868852506,0,0.7046240310077542
15,0.3,4000,0.5,810,0.4717647058823529,0.8940000000000001,0.14768184414175256,0,0.8212297734627864,0,0.6486131687242841
15,0.3,4000,0.5,886,0.45529411764705885,0.8873333333333331,0.17735486824761398,0,0.8574164810690431,0,0.696922498118888
15,0.3,4000,0.5,859,0.4988235294117647,0.8873333333333335,0.16101774433973204,0,0.8383901515151545,0,0.719270469538224
15,0.3,4000,0.5,866,0.48470588235294115,0.8866666666666668,0.16048686828742936,0,0.8304562737642631,0,0.7180754426481915
15,0.3,4000,0.5,800,0.4964705882352941,0.8933333333333333,0.16762728871844854,0,0.831030303030305,0,0.652479166666668
15,0.3,4000,0.5,850,0.47058823529411764,0.8873333333333335,0.1686447270613686,0,0.8322877358490599,0,0.6804549019607853
15,0.3,4000,0.5,884,0.46352941176470586,0.8820000000000001,0.17723277871527365,0,0.8420736434108558,0,0.7087594268476631
15,0.3,4000,0.5,851,0.4788235294117647,0.8879999999999999,0.14649663266105548,0,0.8389193548387145,0,0.7625225225225232
15,0.3,4000,0.5,849,0.4835294117647059,0.8880000000000003,0.17874538177655527,0,0.8413100436681262,0,0.6914683941892455
15,0.3,4000,0.5,867,0.4764705882352941,0.8873333333333335,0.16504559761218068,0,0.829934210526321,0,0.6921376393694751
15,0.3,4000,0.5,855,0.47411764705882353,0.8873333333333333,0.16824534725701976,0,0.8477256317689547,0,0.7384054580896668
15,0.3,4000,0.5,885,0.4835294117647059,0.8873333333333333,0.15203987613742884,0,0.8421008403361345,0,0.6115932203389837
15,0.3,4000,0.5,853,0.47294117647058825,0.8866666666666667,0.16034217504933496,0,0.836075085324235,0,0.6351660805001963
15,0.3,4000,0.5,858,0.45294117647058824,0.8873333333333333,0.17136464459418566,0,0.8322739726027418,0,0.6552020202020218
15,0.3,4000,0.5,851,0.4988235294117647,0.8866666666666668,0.15780038044961878,0,0.8194725738396662,0,0.6968820994907953
15,0.3,4000,0.5,872,0.4470588235294118,0.8866666666666667,0.16955730999976495,0,0.8362321792260725,0,0.7061314984709479
15,0.3,4000,0.5,867,0.4788235294117647,0.8866666666666667,0.16459146981918463,0,0.8263182897862281,0,0.6790003844675145
15,0.3,4000,0.5,864,0.46,0.8880000000000001,0.18145179592052493,0,0.8587675070028031,0,0.661952160493829
15,0.3,4000,0.5,876,0.45647058823529413,0.8859999999999999,0.1812828124370622,0,0.8421113243762033,0,0.7080213089802143
15,0.3,4000,0.5,856,0.4835294117647059,0.8866666666666667,0.16887695075355572,0,0.8309055118110287,0,0.7039174454828666
15,0.3,4000,0.5,887,0.4588235294117647,0.8820000000000001,0.16092804701602959,0,0.8287472035794201,0,0.6920255543028956
15,0.3,4000,0.5,853,0.5011764705882353,0.8866666666666668,0.1525881239136309,0,0.8368926553672358,0,0.7272723720203201
15,0.3,4000,0.5,862,0.46,0.8866666666666667,0.15402797256991646,0,0.826866028708137,0,0.6825676720804335
15,0.3,4000,0.5,872,0.4988235294117647,0.8873333333333335,0.18001954783766594,0,0.8567800000000038,0,0.7143386850152913
15,0.3,4000,0.5,859,0.49411764705882355,0.8866666666666668,0.16813844947807013,0,0.8330040322580692,0,0.7039968956150576
15,0.3,4000,0.5,872,0.4788235294117647,0.8866666666666665,0.1653424828998503,0,0.8437261146496843,0,0.6479510703363931
15,0.3,4000,0.5,821,0.4811764705882353,0.8920000000000001,0.17225519065486763,0,0.8404233870967788,0,0.7124441737718249
15,0.3,4000,0.5,863,0.5058823529411764,0.8859999999999999,0.14810059950022034,0,0.8277551020408194,0,0.7256469679412914
15,0.3,4000,0.5,839,0.48470588235294115,0.8893333333333332,0.15421398890163251,0,0.824365325077402,0,0.6533293603496251
15,0.3,4000,0.5,879,0.46941176470588236,0.8873333333333333,0.17274129391600918,0,0.8426829268292709,0,0.6545771710276845
15,0.3,4000,0.5,852,0.45647058823529413,0.8879999999999999,0.15545513441393874,0,0.8139637305699526,0,0.6597965571205033
15,0.3,4000,0.5,867,0.46,0.8880000000000003,0.16195826445162015,0,0.8299516908212594,0,0.6808727412533674
15,0.3,4000,0.5,873,0.4717647058823529,0.8873333333333331,0.17824041616179448,0,0.8463603603603637,0,0.7261855670103107
15,0.3,4000,0.5,842,0.4976470588235294,0.8873333333333335,0.18756235341502556,0,0.8535101010101034,0,0.6686104513064156
15,0.3,4000,0.7,858,0.4894117647058824,0.886666666666667,0.1806717846264001,0,0.8446185567010343,0,0.7013791763791764
15,0.3,4000,0.5,858,0.4811764705882353,0.8873333333333331,0.15952753137680645,0,0.8371072319202023,0,0.6828632478632503
15,0.3,4000,0.7,849,0.5176470588235295,0.8873333333333335,0.18379453459905454,0,0.8672413793103482,0,0.6685551629367906
15,0.3,4000,0.7,890,0.5,0.8833333333333333,0.16964167362980828,0,0.8339340101522872,0,0.6618576779026233
15,0.3,4000,0.7,855,0.49058823529411766,0.8866666666666667,0.15659706214452926,0,0.8179474940334178,0,0.6776920077972736
15,0.3,4000,0.7,863,0.47058823529411764,0.8879999999999999,0.18161245717513536,0,0.8442330097087398,0,0.7066048667439175
15,0.3,4000,0.7,871,0.44588235294117645,0.8866666666666668,0.14871044984741325,0,0.829183673469389,0,0.6119670876387318
15,0.3,4000,0.7,857,0.48,0.8866666666666667,0.1728638892134839,0,0.8483403361344577,0,0.7041267989109311
15,0.3,4000,0.7,848,0.48705882352941177,0.8873333333333335,0.16641775239032847,0,0.8470425531914934,0,0.7089622641509447
15,0.3,4000,0.7,856,0.49529411764705883,0.8866666666666668,0.16527818269740668,0,0.8335326086956547,0,0.6624415887850474
15,0.3,4000,0.7,869,0.48470588235294115,0.8866666666666665,0.18108145009673332,0,0.8572190476190495,0,0.7213885692366718
15,0.3,4000,0.7,867,0.4811764705882353,0.8879999999999999,0.17935451920036571,0,0.843215859030841,0,0.6855709342560568
15,0.3,4000,0.7,865,0.46588235294117647,0.8866666666666667,0.18568499349541256,0,0.8561743341404373,0,0.6746859344894048
15,0.3,4000,0.7,857,0.4835294117647059,0.8873333333333335,0.16500560426410305,0,0.8383453237410101,0,0.6886892259821077
15,0.3,4000,0.7,894,0.48823529411764705,0.8800000000000002,0.16320118322873442,0,0.8327777777777822,0,0.7039746457867269
15,0.3,4000,0.7,856,0.4717647058823529,0.8866666666666667,0.15371103558427815,0,0.8282718894009259,0,0.6883255451713406
15,0.3,4000,0.7,887,0.45294117647058824,0.8813333333333333,0.1812425610752053,0,0.8520200000000022,0,0.710394588500565
15,0.3,4000,0.7,816,0.5,0.8933333333333333,0.17200460446799468,0,0.8393801652892598,0,0.711527777777778
15,0.3,4000,0.7,860,0.4776470588235294,0.8873333333333333,0.1683953348276804,0,0.8464193548387111,0,0.6347170542635677
15,0.3,4000,0.7,857,0.47411764705882353,0.8873333333333333,0.17066972297957012,0,0.8421784776902919,0,0.6657487359004284
15,0.3,4000,0.7,856,0.46352941176470586,0.8880000000000003,0.1558278548299946,0,0.8191536748329654,0,0.6887811526479767
15,0.3,4000,0.7,840,0.49176470588235294,0.8880000000000001,0.16763948332869177,0,0.8366992665036708,0,0.6795436507936523
15,0.3,4000,0.7,871,0.4611764705882353,0.8873333333333335,0.16854514172181276,0,0.8304434589800458,0,0.6853042479908157
15,0.3,4000,0.7,854,0.48,0.8880000000000001,0.1629224738106606,0,0.8346504559270561,0,0.6462451209992224
15,0.3,4000,0.7,846,0.48,0.8873333333333335,0.16215016668206766,0,0.8390509259259284,0,0.6969897557131625
15,0.3,4000,0.7,861,0.48823529411764705,0.8873333333333335,0.16833675793802116,0,0.8559929078014205,0,0.631780874951609
15,0.3,4000,0.7,859,0.49058823529411766,0.8866666666666667,0.181211241211022,0,0.8570481927710872,0,0.7153201396973249
15,0.3,4000,0.7,832,0.4835294117647059,0.8906666666666664,0.1523664886533585,0,0.8228125000000036,0,0.6847916666666704
15,0.3,4000,0.7,915,0.44823529411764707,0.88,0.17936605263181213,0,0.8509030837004429,0,0.6882149362477228
15,0.3,4000,0.7,854,0.4752941176470588,0.8873333333333335,0.1791166400212247,0,0.8387591240875937,0,0.6708040593286516
15,0.3,4000,0.7,887,0.4717647058823529,0.8840000000000001,0.16961425404633962,0,0.8364252336448635,0,0.6808906426155586
15,0.3,4000,0.7,865,0.44941176470588234,0.8866666666666667,0.16737646596868241,0,0.8405781584582476,0,0.698450867052024
15,0.3,4000,0.7,832,0.47058823529411764,0.8913333333333334,0.1852146490083964,0,0.861795841209833,0,0.7293068910256417
15,0.3,4000,0.7,846,0.46588235294117647,0.8873333333333333,0.170084668110448,0,0.83434285714286,0,0.7147517730496455
15,0.3,4000,0.7,865,0.4776470588235294,0.8866666666666668,0.18839873279460745,0,0.8587668161434999,0,0.6871753371868999
15,0.3,4000,0.7,893,0.46941176470588236,0.88,0.1818570702985697,0,0.8526388888888893,0,0.6522732362821968
15,0.3,4000,0.7,885,0.4894117647058824,0.8840000000000001,0.17686122525603346,0,0.857413793103451,0,0.699815442561205
15,0.3,4000,0.7,860,0.4752941176470588,0.8880000000000001,0.16639040640190883,0,0.8410204081632688,0,0.6745697674418617
15,0.3,4000,0.7,853,0.4682352941176471,0.8873333333333335,0.15827289827643268,0,0.8235333333333372,0,0.6924853458382206
15,0.3,4000,0.7,881,0.4752941176470588,0.8853333333333337,0.18299918775664212,0,0.8650000000000014,0,0.6686303443057143
15,0.3,4000,0.7,859,0.46941176470588236,0.8873333333333333,0.17087228933416482,0,0.8458154506437806,0,0.7017190531625926
15,0.3,4000,0.7,839,0.49529411764705883,0.8880000000000003,0.158081342733402,0,0.829922027290453,0,0.7201152165276131
15,0.3,4000,0.7,871,0.4541176470588235,0.8873333333333335,0.15936637037061113,0,0.8327766599597632,0,0.7069383849980869
15,0.3,4000,0.7,855,0.4588235294117647,0.8879999999999999,0.1645949632222153,0,0.8330105263157939,0,0.7004990253411317
15,0.3,4000,0.7,848,0.46588235294117647,0.8873333333333333,0.16749016402038203,0,0.8319189189189211,0,0.659485062893084
15,0.3,4000,0.7,854,0.5035294117647059,0.8873333333333333,0.17050641125927485,0,0.831440677966104,0,0.6936572989851699
15,0.3,4000,0.7,887,0.46588235294117647,0.8840000000000001,0.1687780695179805,0,0.8315247524752518,0,0.6996054114994367
15,0.3,4000,0.7,858,0.46941176470588236,0.8873333333333331,0.16923630970771011,0,0.8347121535181264,0,0.692327117327117
15,0.3,4000,0.7,844,0.5047058823529412,0.8873333333333333,0.17723516956527569,0,0.8363829787234066,0,0.658645339652451
15,0.3,4000,0.7,845,0.5047058823529412,0.8873333333333333,0.15500961934540727,0,0.835846422338573,0,0.7422919132149886
15,0.3,4000,0.7,830,0.4858823529411765,0.8933333333333333,0.1528374663129015,0,0.8174174174174217,0,0.652405622489963
15,0.3,5000,0.1,860,0.46941176470588236,0.9566666666666667,0.16340960705314073,0.33032710280373845,0.7242299578059083,0.002325581395348837,0.5547940947940923
15,0.3,5000,0.1,863,0.4576470588235294,0.9479999999999997,0.16597273570179472,0.3097810218978102,0.7435344827586213,0.0011587485515643105,0.5826720804330995
15,0.3,5000,0.1,848,0.44588235294117645,0.9426666666666667,0.18887254020696898,0.3094202898550731,0.7536492374727669,0.0023584905660377358,0.5618400315208802
15,0.3,5000,0.1,865,0.4588235294117647,0.9506666666666664,0.17360072293530457,0.34024038461538453,0.7858759689922484,0.0023121387283236996,0.5376438779451532
15,0.3,5000,0.1,900,0.45176470588235296,0.9446666666666668,0.20492153179640568,0.26381249999999995,0.765762933857234,0.0033333333333333335,0.6194797473058332
15,0.3,5000,0.1,881,0.4752941176470588,0.9620000000000001,0.19239963817997677,0.30769585253456244,0.7450989345509881,0.00340522133938706,0.5800493545937704
15,0.3,5000,0.1,857,0.45529411764705885,0.9966666666666667,0.2268282557508765,0.30250000000000027,0.7830018416206262,0.004667444574095682,0.5559828057835087
15,0.3,5000,0.1,865,0.4611764705882353,0.9553333333333333,0.1783593247201773,0.30761904761904785,0.7514681107099889,0.0023121387283236996,0.5599420625724193
15,0.3,5000,0.1,881,0.4647058823529412,0.9686666666666669,0.18183571392561565,0.3226388888888888,0.7422800000000003,0.00340522133938706,0.5210706150341683
15,0.3,5000,0.1,854,0.46941176470588236,0.9366666666666666,0.1697619878648579,0.3163720930232558,0.7418270571827063,0.00351288056206089,0.5362044653349003
15,0.3,5000,0.1,857,0.4811764705882353,0.974666666666667,0.19451870477055763,0.309196428571429,0.7636858974358981,0.003500583430571762,0.5645081967213101
15,0.3,5000,0.1,863,0.45529411764705885,0.9966666666666667,0.19892241585916073,0.3144336569579291,0.7432291666666673,0.004634994206257242,0.5310283275126105
15,0.3,5000,0.1,855,0.48470588235294115,0.9606666666666668,0.19195760070914336,0.287823834196891,0.7611546184738972,0.0035087719298245615,0.5663223787167432
15,0.3,5000,0.1,830,0.46588235294117647,0.9473333333333331,0.16562560232315393,0.288834355828221,0.744473684210528,0.0036144578313253013,0.544389359129382
15,0.3,5000,0.1,853,0.48705882352941177,0.9666666666666669,0.19460529551984448,0.3230241935483874,0.7544285714285726,0.0035169988276670576,0.5559999999999976
15,0.3,5000,0.1,873,0.48705882352941177,0.9439999999999997,0.18290347339594057,0.30265000000000025,0.7465454545454553,0.002290950744558992,0.54617680826636
15,0.3,5000,0.1,861,0.5023529411764706,0.986,0.17582998474108555,0.3081818181818182,0.7671125265392775,0.004645760743321719,0.49180474523531686
15,0.3,5000,0.1,820,0.4894117647058824,0.9626666666666666,0.18038511062900578,0.3104624277456645,0.7509202453987723,0.0024390243902439024,0.5711532192339028
15,0.3,5000,0.1,872,0.49411764705882355,0.9686666666666668,0.18382073059403492,0.3226164874551973,0.7533602150537645,0.0034403669724770644,0.5162370540851539
15,0.3,5000,0.1,904,0.46588235294117647,0.9640000000000002,0.2152685579456264,0.3300606060606062,0.7935009861932942,0.004424778761061947,0.5451074074074062
15,0.3,5000,0.1,869,0.49411764705882355,0.9539999999999997,0.17679605913548396,0.30999999999999983,0.7353687315634188,0.0023014959723820483,0.5958631295655472
15,0.3,5000,0.1,868,0.44941176470588234,0.9886666666666664,0.1849284154487707,0.3166666666666665,0.7547555555555561,0.004608294930875576,0.5119675925925926
15,0.3,5000,0.1,853,0.4682352941176471,0.9586666666666666,0.1839744169164297,0.3128413284132843,0.7749140893470793,0.0035169988276670576,0.5156941176470583
15,0.3,5000,0.1,850,0.5035294117647059,0.958,0.18233524863297135,0.30412429378531053,0.7525071225071231,0.0035294117647058825,0.5753325462416348
15,0.3,5000,0.1,891,0.4776470588235294,0.9786666666666669,0.20953102164532084,0.29662251655629146,0.7628157349896495,0.004489337822671156,0.54399473881999
15,0.3,5000,0.1,861,0.44823529411764707,0.9546666666666668,0.17327696899004255,0.3343564356435646,0.7412372188139065,0.003484320557491289,0.5537567987567966
15,0.3,5000,0.1,882,0.5035294117647059,0.9626666666666667,0.19983386364001207,0.3297416974169744,0.7716377649325623,0.0045351473922902496,0.555288534548213
15,0.3,5000,0.1,819,0.5129411764705882,0.9606666666666667,0.20753712832367435,0.3059585492227981,0.7834088762983943,0.003663003663003663,0.5765645424836595
15,0.3,5000,0.1,861,0.48823529411764705,0.9546666666666666,0.1771348534583234,0.3261403508771929,0.7490761548064923,0.0023228803716608595,0.5423826154443137
15,0.3,5000,0.1,826,0.5105882352941177,0.9593333333333334,0.2022370775152987,0.3139810426540286,0.7884516129032254,0.004842615012106538,0.5711922141119211
15,0.3,5000,0.1,846,0.4929411764705882,0.9493333333333336,0.19260190747428188,0.27894736842105267,0.7568058968058945,0.0035460992907801418,0.5939343614076681
15,0.3,5000,0.1,863,0.4894117647058824,0.9386666666666668,0.1643154764141963,0.3258709677419356,0.754580246913581,0.002317497103128621,0.5639217963608207
15,0.3,5000,0.1,871,0.4764705882352941,0.9513333333333333,0.188460329268732,0.3078403755868545,0.7379519071310094,0.003444316877152698,0.5717396313364019
15,0.3,5000,0.1,877,0.48,0.9640000000000002,0.20464307730805809,0.296315789473684,0.7648994974874362,0.0034207525655644243,0.5797597254004562
15,0.3,5000,0.1,883,0.45647058823529413,0.9473333333333332,0.21720076609550942,0.26212264150943393,0.789257195914577,0.004530011325028313,0.5684186575654139
15,0.3,5000,0.1,889,0.44,0.9373333333333335,0.16531340823403054,0.3114772727272728,0.724457364341087,0.0022497187851518562,0.5630251785043183
15,0.3,5000,0.1,857,0.4823529411764706,0.9460000000000002,0.19352660007248765,0.3121100917431194,0.7791494252873564,0.003500583430571762,0.5491686182669787
15,0.3,5000,0.1,853,0.4976470588235294,0.9493333333333334,0.20613128096161762,0.26804123711340194,0.7906382978723419,0.0035169988276670576,0.559427450980392
