Base_Salary,new-teachers-per-tick,total-teachers,teacher-turnover-rate,mean-school-vacancy-rate,satisfaction-inequality,mean-satisfaction-poor-schools,mean-satisfaction-good-schools,unemployment-rate,mean-satisfaction-all
1000,2,863,0.46941176470588236,0.9793333333333334,0.2656776237188003,0.16546568627451003,0.8423923444976082,0.005793742757821553,0.4876107226107242
1000,2,866,0.49529411764705883,0.9613333333333333,0.2754081737324259,0.1588562091503266,0.825454545454549,0.003464203233256351,0.5752993433758247
1000,2,877,0.48,0.9539999999999997,0.2242958465859686,0.15347094801223218,0.7779012345678998,0.004561003420752566,0.4763688430698745
1000,2,855,0.4988235294117647,0.9473333333333337,0.2692862373478069,0.17517094017094037,0.8453030303030323,0.004678362573099415,0.5260047003525286
1000,2,839,0.47058823529411764,0.984666666666667,0.29284155605148504,0.1542437591776796,0.8530882352941217,0.004767580452920143,0.5637045908183647
1000,2,861,0.5,0.9813333333333335,0.2886656050110556,0.12107669616519146,0.823211009174315,0.004645760743321719,0.534542979385454
1000,2,828,0.48470588235294115,0.9686666666666668,0.26061097900351354,0.10777777777777786,0.8009121621621653,0.0036231884057971015,0.5475878787878791
1000,2,875,0.46,0.9426666666666667,0.2759080852206294,0.11610256410256391,0.8461458333333334,0.0034285714285714284,0.5437844036697261
1000,2,862,0.4823529411764706,0.9640000000000002,0.2935480134378472,0.14906148867313906,0.8616489361702147,0.004640371229698376,0.570170940170942
1000,2.5,1169,0.508235294117647,0.8553333333333332,0.2581625600279454,0.12340136054421769,0.8481467181467224,0.0025662959794696323,0.6218181818181826
1000,2.5,1194,0.5047058823529412,0.9013333333333332,0.2993715014381024,0.20639438943894345,0.8685470085470085,0.005862646566164154,0.5481915192361696
1000,2.5,1234,0.5047058823529412,0.9333333333333336,0.32744583762402374,0.1677733860342554,0.8791232227488168,0.007293354943273906,0.5114884353741489
1000,2.5,1288,0.46588235294117647,0.8886666666666667,0.3134185359198905,0.16603214890016926,0.8925198412698451,0.005434782608695652,0.5572859744990898
