school-transportation-cost,traffic-lights?,high-income-percentage,with-school-choice?,alpha,D-segregation,delta-Achievement
20,true,20,false,0.3,0.21390130152599912,-6.453066175158284E-4
20,true,20,false,0.3,0.15918681466254148,-0.01596628787043297
20,true,20,false,0.3,0.15619092627599251,0.001117507110255822
20,true,20,false,0.4,0.16907268170426068,-0.007900783518463683
20,true,20,false,0.4,0.204741812336749,-0.061846643124683354
20,true,20,false,0.4,0.19628290303590956,-0.10462397040021276
20,true,20,false,0.4,0.1813652089486927,0.04724541938318616
20,true,20,false,0.4,0.19891472868217053,-0.04514437726420262
20,true,20,false,0.4,0.15363395338472025,0.010686828210806354
20,true,20,false,0.4,0.1886229740631188,-8.081898456646641E-4
20,true,20,false,0.4,0.2079756597347216,0.00117329308895453
20,true,20,false,0.4,0.18232237578031973,0.03405866880347119
20,true,20,false,0.4,0.15074872186049887,0.06400181939791505
20,true,20,false,0.4,0.18159975740045253,0.04366673920691344
20,true,20,false,0.4,0.18745697779603776,-0.06584060334353836
20,true,20,false,0.4,0.18154761904761896,0.0433545787206171
20,true,20,false,0.4,0.15797103459756395,-0.02325557329640926
20,true,20,false,0.4,0.16780012123908092,0.02494109159582525
20,true,20,false,0.4,0.1866915352890574,0.10587762397095624
20,true,20,false,0.4,0.1890297753107876,0.0024757422176024946
20,true,20,false,0.4,0.1838796788096644,0.07482132016404286
20,true,20,false,0.4,0.201503768482131,0.024397332077754186
20,true,20,false,0.4,0.16581249027323852,0.09481558573714377
20,true,20,false,0.4,0.1789238549194471,0.003573971398729725
20,true,20,false,0.4,0.17743800951086952,0.025697562853135736
20,true,20,false,0.4,0.20005870513250584,0.057376017021207204
20,true,20,false,0.4,0.18017220812457974,0.024877803517738606
20,true,20,false,0.4,0.19732112119004347,-0.0689523378065715
20,true,20,false,0.4,0.18291842040998094,0.0369882271781794
20,true,20,false,0.4,0.20950478385941074,0.0364711096289323
20,true,20,false,0.4,0.18174373663724583,-0.10021581857978834
20,true,20,false,0.4,0.1969825584188862,-0.010665574463931904
20,true,20,false,0.4,0.17255876331844683,-0.009288075921142003
20,true,20,false,0.5,0.200479906465822,-0.03645146922669262
20,true,20,false,0.5,0.150584306306118,0.046217900226674935
20,true,20,false,0.5,0.1869526110243051,-0.019501555775086388
20,true,20,false,0.5,0.1880544436631146,-0.09443549337107893
20,true,20,false,0.5,0.17472029870706876,0.01315266316233199
20,true,20,false,0.5,0.18673086652361276,-0.0823549585388399
20,true,20,false,0.5,0.2101596957392168,0.03335728966856344
20,true,20,false,0.5,0.1706159591923603,0.027743775333038734
20,true,20,false,0.5,0.16039783001808314,0.04026699333107775
20,true,20,false,0.5,0.1860629851012579,0.025089240575807636
20,true,20,false,0.5,0.2022539282850591,0.1040246476548754
20,true,20,false,0.5,0.1745250911115524,0.08348424388649889
20,true,20,false,0.5,0.19408336761277933,0.0473262811067956
20,true,20,false,0.5,0.1844503721550575,-0.038836472673981604
20,true,20,false,0.5,0.1719513723524251,-0.04850614176602175
20,true,20,false,0.5,0.18218288572360558,-0.02273451182140107
20,true,20,false,0.5,0.2157376704037054,-0.005902325295083166
20,true,20,false,0.5,0.2030567527892486,0.07089979594834706
20,true,20,false,0.5,0.18247011266878813,-0.025664627413405583
20,true,20,false,0.5,0.18548591253003968,-0.08957384500087784
20,true,20,false,0.5,0.2035287081339713,0.003114602145553036
20,true,20,false,0.5,0.17226254799721685,-0.018527824938350257
20,true,20,false,0.5,0.19138581436803045,-0.01284171661480027
20,true,20,false,0.5,0.18400697566820498,0.03631723340558679
20,true,20,false,0.5,0.18033953360419838,-0.0365577684129903
20,true,20,false,0.5,0.1990784404038632,-0.01125315365812174
20,true,20,false,0.5,0.1747791449088775,0.03509865550822955
20,true,20,false,0.5,0.1650737927826686,0.011750633706843594
20,true,20,false,0.5,0.17196590001122583,-0.016558945961342886
20,true,20,false,0.5,0.18233125154369986,-0.01850109836655278
20,true,25,true,0.1,0.38060336246991333,0.5896967597786986
20,true,25,true,0.1,0.3274918882200334,0.5276261840939567
20,true,25,true,0.1,0.4184856591171143,0.669741882337636
20,true,25,true,0.1,0.3640654608096468,0.44287186965990877
20,true,25,true,0.1,0.3613779822726339,0.5470689004528948
20,true,25,true,0.1,0.3332176327664003,0.464802071631226
20,true,25,true,0.1,0.3305811251439372,0.3446117575155334
20,true,25,true,0.1,0.420288778432114,0.6235584593344097
20,true,25,true,0.1,0.3591728049406842,0.47619794472019006
20,true,25,true,0.1,0.38994674205515656,0.6884788130060198
20,true,25,true,0.1,0.35832847277216384,0.46594778712051266
20,true,25,true,0.1,0.41967873269672074,0.785092943532752
20,true,25,true,0.1,0.3031379500962621,0.32527486744808165
20,true,25,true,0.1,0.3797163550323178,0.5778731250000755
20,true,25,true,0.1,0.33718873015170947,0.46455782332173445
20,true,25,true,0.1,0.3875256278090355,0.6076298475627846
20,true,25,true,0.1,0.3992223796500708,0.5017853770252003
20,true,25,true,0.1,0.41839974437739186,0.789114154078896
20,true,25,true,0.1,0.3407410355159967,0.5606146323517223
20,true,25,true,0.1,0.35221781895272186,0.4063264035702492
20,true,25,true,0.1,0.3367460874889693,0.41176059547848975
20,true,25,true,0.1,0.3485858585858584,0.6126946045505353
20,true,25,true,0.1,0.3966599900079293,0.5612603400393539
20,true,25,true,0.1,0.39330993887253796,0.7558732258917367
20,true,25,true,0.1,0.4098171628006906,0.8146419568579049
20,true,25,true,0.1,0.3495413004129325,0.4622461532994482
20,true,25,true,0.1,0.3893650196413614,0.706282025879271
20,true,25,true,0.1,0.2958031102247882,0.4250215468786349
20,true,25,true,0.1,0.4304703632188387,0.7777810991890712
20,true,25,true,0.1,0.32886034668664715,0.475793070930453
20,true,25,true,0.2,0.5208855337830601,0.828528756082191
20,true,25,true,0.2,0.47599750434619315,0.7446221140351463
20,true,25,true,0.2,0.6328228948514628,1.1117002525296975
20,true,25,true,0.2,0.5314073553622232,1.1063973715442907
20,true,25,true,0.2,0.6182921075689156,1.0169291840378802
20,true,25,true,0.2,0.40194053062835133,0.5215535972264602
20,true,25,true,0.2,0.5625829279080053,0.9326101950928258
20,true,25,true,0.2,0.4473354294509125,0.5661796078437273
20,true,25,true,0.2,0.5167643126605239,0.7368943968148933
20,true,25,true,0.2,0.46659919846601716,0.6679060626672406
20,true,25,true,0.2,0.6579134189952691,1.3536244183572395
20,true,25,true,0.2,0.46905340499851716,0.768415907339195
20,true,25,true,0.2,0.6142607851655754,1.1582295752309753
20,true,25,true,0.2,0.49291128950617014,0.6628322363740109
20,true,25,true,0.2,0.484851506539695,0.7411131018974535
20,true,25,true,0.2,0.5588837152019553,1.01266062437909
20,true,25,true,0.2,0.5567632087063368,0.9879313406288821
20,true,25,true,0.2,0.4536983564480612,0.7474124221099823
20,true,25,true,0.2,0.448628110498614,0.6293472304621428
20,true,25,true,0.2,0.5572995941146626,0.9572844682819479
20,true,25,true,0.2,0.4343576659187915,0.526720093188203
20,true,25,true,0.2,0.5488256147553464,1.0921747420502053
20,true,25,true,0.2,0.4833542097615792,0.6014241644716245
20,true,25,true,0.2,0.5954763290053894,1.0336137548121833
20,true,25,true,0.2,0.4361741003596638,0.510553154349342
20,true,25,true,0.2,0.5129068681736262,0.9063631619958787
20,true,25,true,0.2,0.4296977700592157,0.6092531846455564
20,true,25,true,0.2,0.5513936356041619,0.9629150057133149
20,true,25,true,0.2,0.4787725284647225,0.6489769991719525
20,true,25,true,0.2,0.5136846301515833,0.7698463019657655
20,true,25,true,0.3,0.4687171705381113,0.7577703542007734
20,true,25,true,0.3,0.6884257119560521,1.091691429671454
20,true,25,true,0.3,0.590923727508454,0.9507890555967426
20,true,25,true,0.3,0.6250581309619679,0.9339650330143199
20,true,25,true,0.3,0.5728076923076922,1.0666658400493203
20,true,25,true,0.3,0.5518590134117376,0.8308143723815133
20,true,25,true,0.3,0.6554286116351581,1.056870128508038
20,true,25,true,0.3,0.5670851985296792,1.0652859084969428
20,true,25,true,0.3,0.5705192056975682,0.9467514121647138
20,true,25,true,0.3,0.6632806329891477,1.0037084654930455
20,true,25,true,0.3,0.6364014066855542,1.1128075280290073
20,true,25,true,0.3,0.5853776286474219,0.9176015707937273
20,true,25,true,0.3,0.5124356569009476,0.7960700517991333
20,true,25,true,0.3,0.5986952918215118,0.9821012910376927
20,true,25,true,0.3,0.7049755747027163,1.5427881180487866
20,true,25,true,0.3,0.5811784744447677,1.0471555026883408
20,true,25,true,0.3,0.5052272307976141,0.9214924296993692
20,true,25,true,0.3,0.43358144283390904,0.7196199558730934
20,true,25,true,0.3,0.5591190268609624,0.9685581763804123
20,true,25,true,0.3,0.6184524465778443,1.1803683752474026
20,true,25,true,0.3,0.6007503160861964,0.9352821248155472
20,true,25,true,0.3,0.5869151601078407,1.009748748134366
20,true,25,true,0.3,0.42483120723602324,0.5837528790703956
20,true,25,true,0.3,0.5219606934358098,0.8504702523112018
20,true,25,true,0.3,0.5613639875004361,1.0653300270664987
20,true,25,true,0.3,0.5233401973583053,0.9315161989657801
20,true,25,true,0.3,0.6049178940240394,0.9241380530660974
20,true,25,true,0.3,0.7330558285637201,1.379906402149583
20,true,25,true,0.3,0.479743032266204,0.9441353086218021
20,true,25,true,0.3,0.5852040596912225,0.9021249398785987
20,true,25,true,0.4,0.6699394680255681,1.2630435384715417
20,true,25,true,0.4,0.6455453149001534,1.0621584424318522
20,true,25,true,0.4,0.5635328232540268,0.8312272000627692
20,true,25,true,0.4,0.5753521535825276,0.7269783975129123
20,true,25,true,0.4,0.6386911655827299,1.2503255648085947
20,true,25,true,0.4,0.5979682771415972,0.8778620037095326
20,true,25,true,0.4,0.6404584086840881,1.0415538535809308
20,true,25,true,0.4,0.7063848294933669,1.2429126398654438
20,true,25,true,0.4,0.6569035892092847,1.2535661149498916
20,true,25,true,0.4,0.6669934640522871,1.0494727741923517
20,true,25,true,0.4,0.6829450421529237,0.9571536167969956
20,true,25,true,0.4,0.6182067843233685,0.953866041126437
20,true,25,true,0.4,0.6735924045043056,1.1273739498068975
20,true,25,true,0.4,0.6762291081441635,1.130674439637395
20,true,25,true,0.4,0.6298298439582843,1.0343518441954114
20,true,25,true,0.4,0.5410883336892306,0.842456741677954
20,true,25,true,0.4,0.5670738913345348,0.9956039962676622
20,true,25,true,0.4,0.6203898753556103,1.1818345132707204
20,true,25,true,0.4,0.7228985108399844,1.1556472296772249
20,true,25,true,0.4,0.6387384852344423,0.9785158222754902
20,true,25,true,0.4,0.6579987781965723,1.1021222847835022
20,true,25,true,0.4,0.658808404710044,1.1260118474998837
20,true,25,true,0.4,0.539325293278271,0.8159691483843403
20,true,25,true,0.4,0.6687909844469859,1.1828720085183475
20,true,25,true,0.4,0.6144309652983133,0.85775249979406
20,true,25,true,0.4,0.6236205361719516,0.9832551993181413
20,true,25,true,0.4,0.5204549320108497,0.6790738329359858
20,true,25,true,0.4,0.5082123488246586,1.1288796185483108
20,true,25,true,0.4,0.6885591565794608,1.0858436942121656
20,true,25,true,0.4,0.6419298370118041,1.0550145782415346
20,true,25,true,0.5,0.6568785545914441,0.9682210208031501
20,true,25,true,0.5,0.7678715860785592,1.386441404467206
20,true,25,true,0.5,0.6030846336861704,0.9946483997834177
20,true,25,true,0.5,0.6544875783467138,1.3141353551155994
20,true,25,true,0.5,0.6364633372609446,1.3295830779861584
20,true,25,true,0.5,0.7004328687391898,1.261633236190404
20,true,25,true,0.5,0.7338300160744776,1.2251654042810323
20,true,25,true,0.5,0.5784933275161807,1.0160721706311655
20,true,25,true,0.5,0.647884295412686,1.3173730212831503
20,true,25,true,0.5,0.6792836623111853,1.012760242296812
20,true,25,true,0.5,0.7508999602338816,1.1715584072759135
20,true,25,true,0.5,0.640882644414335,1.2964620351651428
20,true,25,true,0.5,0.6375776686213197,1.2590805801228688
20,true,25,true,0.5,0.6042639340990164,1.0593018272807306
20,true,25,true,0.5,0.7591683301148806,1.2936197110610115
20,true,25,true,0.5,0.5934475943846259,1.0698911028262978
20,true,25,true,0.5,0.6853480599627306,1.15301718690056
20,true,25,true,0.5,0.6869482310116235,1.0424707127647475
20,true,25,true,0.5,0.6331125192012288,1.2320136880043435
20,true,25,true,0.5,0.6393928488105516,1.03107503566663
20,true,25,true,0.5,0.7118700757315662,1.3307536076918378
20,true,25,true,0.5,0.5694372398300618,0.9490912889067307
20,true,25,true,0.5,0.6590550248070223,1.2343553387631543
20,true,25,true,0.5,0.5802786834691123,0.9653822675189021
20,true,25,true,0.5,0.6290930293062758,1.125124393174767
20,true,25,true,0.5,0.6647919320074457,1.1080855949166644
20,true,25,true,0.5,0.7257145721681431,1.425811606087616
20,true,25,true,0.5,0.7557168471986833,1.3234243582190164
20,true,25,true,0.5,0.6574946471718267,1.2530778494253552
20,true,25,true,0.5,0.5962550653719706,1.0580311094425614
20,true,25,false,0.1,0.1764307281513897,-0.013277965307437967
20,true,25,false,0.1,0.2071946972250308,0.011266552322351409
20,true,25,false,0.1,0.18420123317971543,0.019923548819388515
20,true,25,false,0.1,0.163190839510346,-0.061816320445747586
20,true,25,false,0.1,0.1535736386138614,-0.014729490584121763
20,true,25,false,0.1,0.17307420494699638,0.04691863851179612
20,true,25,false,0.1,0.18003432949325723,-0.02054452450698374
20,true,25,false,0.1,0.18830374074082412,0.14246795402420442
20,true,25,false,0.1,0.16812524159257825,0.05315112123158894
20,true,25,false,0.1,0.16572647220693454,-0.03878734846159215
20,true,25,false,0.1,0.1713405432595573,-0.022954635627421283
20,true,25,false,0.1,0.17984350998463902,-0.03916443454667551
20,true,25,false,0.1,0.16798567645642754,0.04865459156316376
20,true,25,false,0.1,0.16652520170248233,0.018504844078042204
20,true,25,false,0.1,0.16824299354731678,0.01485769996939279
20,true,25,false,0.1,0.17106731237166026,-0.11563916467785429
20,true,25,false,0.1,0.17375347439300803,-0.05853048446204934
20,true,25,false,0.1,0.1944854766633565,-0.008642685572680442
20,true,25,false,0.1,0.17438118811881184,1.431005552667841E-4
20,true,25,false,0.1,0.16209434255965594,-0.061397009271551894
20,true,25,false,0.1,0.1722317444368924,-0.01925976911051741
20,true,25,false,0.1,0.168315758085066,0.06556971524928468
20,true,25,false,0.1,0.15752123938030985,0.0025149211527253357
20,true,25,false,0.1,0.15187718721713916,0.004873195817750364
20,true,25,false,0.1,0.15658545250007394,-0.0065128698930845275
20,true,25,false,0.1,0.17475594032050099,-0.022373490455544598
20,true,25,false,0.1,0.15091253261738488,-0.005482813062458902
20,true,25,false,0.1,0.18071340069251127,0.015834726905137764
20,true,25,false,0.1,0.1673486786018756,-0.010846706666926664
20,true,25,false,0.1,0.15549621436803518,0.04562032754496137
20,true,25,false,0.2,0.17831579624897054,0.015213569802502214
20,true,25,false,0.2,0.16528406234288592,-0.02456240848273339
20,true,25,false,0.2,0.1826808294673938,0.03123242064144094
20,true,25,false,0.2,0.14122374213371938,0.0034897060373797473
20,true,25,false,0.2,0.17188211950801607,0.033577730124070726
20,true,25,false,0.2,0.1741469381588276,-0.0842390088101812
20,true,25,false,0.2,0.17868906455862982,0.05708873039547413
20,true,25,false,0.2,0.19951773556654456,-0.030421386196801237
20,true,25,false,0.2,0.18615774488869252,0.06913789435937812
20,true,25,false,0.2,0.14297370433805343,0.07575002852500656
20,true,25,false,0.2,0.1528311677388881,-0.007740217786221137
20,true,25,false,0.2,0.170291078543932,0.011214890514594344
20,true,25,false,0.2,0.18832229883313448,0.0016432059843545233
20,true,25,false,0.2,0.15555516679039544,0.020743662072055358
20,true,25,false,0.2,0.1766475233309404,-0.047855130342552954
20,true,25,false,0.2,0.17193060498220636,-0.0562211010764182
20,true,25,false,0.2,0.1674081379048057,0.03443576982977348
20,true,25,false,0.2,0.18516872217157745,0.019796571828509357
20,true,25,false,0.2,0.15399663321414042,0.007096776937138394
20,true,25,false,0.2,0.21774701485150333,-0.04961212274897786
20,true,25,false,0.2,0.1480602073783083,0.00780570198803332
20,true,25,false,0.2,0.2080670861489434,0.02114248434348376
20,true,25,false,0.2,0.17233486465637343,0.048370247177886405
20,true,25,false,0.2,0.15584904567439972,-0.04760884572977542
20,true,25,false,0.2,0.15004012405925354,0.013550163309813179
20,true,25,false,0.2,0.18238687673707005,0.00707582113004257
20,true,25,false,0.2,0.18711180124223606,0.06169478657661287
20,true,25,false,0.2,0.18088670896828865,0.0641685639626095
20,true,25,false,0.2,0.17584894406233106,-0.05984636711659608
20,true,25,false,0.2,0.16244474940925205,0.04951602910052788
20,true,25,false,0.3,0.16286089238845144,0.0123255004297258
20,true,25,false,0.3,0.17724521353396142,-0.006096934319795189
20,true,25,false,0.3,0.1557106860430104,-0.03263329987865049
20,true,25,false,0.3,0.16480794563449408,-0.013759340362239136
20,true,25,false,0.3,0.17834054834054827,-0.022125806225187006
20,true,25,false,0.3,0.16965174129353222,0.07041062072011606
20,true,25,false,0.3,0.17743998773816258,0.04018799457297195
20,true,25,false,0.3,0.17848027198531125,0.02151871164412711
20,true,25,false,0.3,0.17165983554881095,0.010840265932098525
20,true,25,false,0.3,0.1895197687408932,-0.024630370814715974
20,true,25,false,0.3,0.15787386164966202,0.041633733896525804
20,true,25,false,0.3,0.17783684501321542,-0.03994233920372903
20,true,25,false,0.3,0.17341346704020955,-0.06136821511240864
20,true,25,false,0.3,0.16275290103690707,0.0333731797937169
20,true,25,false,0.3,0.18958918279887682,-0.021744426696709063
20,true,25,false,0.3,0.15432276105109935,0.005528852308748
20,true,25,false,0.3,0.1837956855487596,0.018107640537191827
20,true,25,false,0.3,0.20335455215694728,-0.031105567376996213
20,true,25,false,0.3,0.18187196944862602,-0.05567173581613183
20,true,25,false,0.3,0.16882915909193352,0.012324885155000409
20,true,25,false,0.3,0.15530310579637938,-0.049959904080546735
20,true,25,false,0.3,0.17184320254761332,0.016018361066196363
20,true,25,false,0.3,0.1748425235711961,-0.040794513165576696
20,true,25,false,0.3,0.17969844703451396,-0.03078472909924379
20,true,25,false,0.3,0.1651650637562136,0.030897944838510938
20,true,25,false,0.3,0.16801133611155966,0.04435019714936139
20,true,25,false,0.3,0.14937118670647215,-0.026957209354991463
20,true,25,false,0.3,0.17122840610764753,0.03663177405964735
20,true,25,false,0.3,0.1758161688168312,0.02125854907086122
20,true,25,false,0.3,0.17765262389938594,-0.06091294761390742
20,true,25,false,0.4,0.175832451948017,0.030998482448320708
20,true,25,false,0.4,0.18989675017689026,-0.015232203033882286
20,true,25,false,0.4,0.15919531126247424,0.0018927488218878352
20,true,25,false,0.4,0.17009616498667596,-0.05111976673907659
20,true,25,false,0.4,0.19275985482060332,-0.01776006397005414
20,true,25,false,0.4,0.18135855175450016,-0.022698043062034934
20,true,25,false,0.4,0.17649305791120856,-0.00200885995737643
20,true,25,false,0.4,0.1740636453025833,-0.04859807488185197
20,true,25,false,0.4,0.16070729049988677,0.030245824398080323
20,true,25,false,0.4,0.17776103021877512,-0.019555277705778806
20,true,25,false,0.4,0.1806882411112018,-0.016925791664282208
20,true,25,false,0.4,0.17801159922101395,0.0016550129480554787
20,true,25,false,0.4,0.159397853588763,-0.08195628884380035
20,true,25,false,0.4,0.1700709633518032,0.0315079684008186
20,true,25,false,0.4,0.17546091322358373,7.771304364379006E-4
20,true,25,false,0.4,0.1533864808735847,0.02031818528770657
20,true,25,false,0.4,0.18907542829676932,-0.011666862685859591
20,true,25,false,0.4,0.14601451377082883,-0.023177935166897257
20,true,25,false,0.4,0.15471113966937325,-1.143061946864421E-4
20,true,25,false,0.4,0.20538137713797874,0.02130991633303214
20,true,25,false,0.4,0.18052432025546736,0.06978161112744896
20,true,25,false,0.4,0.1709321115419378,-0.014812061799480247
20,true,25,false,0.4,0.17952023701152628,-0.03772214595172141
20,true,25,false,0.4,0.1551802747884374,0.0029045869992074813
20,true,25,false,0.4,0.17682426225531167,9.533833910193579E-4
20,true,25,false,0.4,0.19865114006112583,-0.03029029017129492
20,true,25,false,0.4,0.16908358509566976,0.04126676213182279
20,true,25,false,0.4,0.1731105874235738,0.0439070388105236
20,true,25,false,0.4,0.1676465371235009,0.003403221052360017
20,true,25,false,0.4,0.18460171381866755,-0.057497728337318144
20,true,25,false,0.5,0.14433549592781794,-0.03650294669770826
20,true,25,false,0.5,0.1718194749200282,-0.025798094970557628
20,true,25,false,0.5,0.1802818727592353,0.04932842193531606
20,true,25,false,0.5,0.178205650959711,-0.06095910439779573
20,true,25,false,0.5,0.1605623264540877,-0.027490500914769456
20,true,25,false,0.5,0.1910436877324295,0.043200209485585006
20,true,25,false,0.5,0.16061733721640964,-0.005463534832211181
20,true,25,false,0.5,0.18756776935802666,-0.10015714966251554
20,true,25,false,0.5,0.17517271528969136,0.023673231423365415
20,true,25,false,0.5,0.16781888241811652,-6.077025430464289E-4
20,true,25,false,0.5,0.16690047711945524,-0.06397762517869321
20,true,25,false,0.5,0.16020372392973967,0.007233601518338517
20,true,25,false,0.5,0.1825556353194544,-0.028308475466030103
20,true,25,false,0.5,0.18568093474876393,0.01561367636909683
20,true,25,false,0.5,0.18832449446918337,0.04263824733973465
20,true,25,false,0.5,0.16975450066908765,0.0062111898683330224
20,true,25,false,0.5,0.16003801789837996,0.011503495347699122
20,true,25,false,0.5,0.1721268494599031,-0.01283901429272749
20,true,25,false,0.5,0.1830021822215257,-0.03608172051062297
20,true,25,false,0.5,0.1755276884829591,-0.03248361352558149
20,true,25,false,0.5,0.18176217109088952,0.017920198519840724
20,true,25,false,0.5,0.16274058961322146,-0.010566320366314663
20,true,25,false,0.5,0.16624778515019056,-0.015972115001672726
20,true,25,false,0.5,0.1490411665416354,-0.024557640746430742
20,true,25,false,0.5,0.1656240668856375,-0.026431099747460607
20,true,25,false,0.5,0.19532930107526883,0.10665758124791136
20,true,25,false,0.5,0.1576349360950518,0.02998349515843035
20,true,25,false,0.5,0.1912836830869618,0.08232517794608629
20,true,25,false,0.5,0.1638633301421834,-0.044563404040826704
20,true,25,false,0.5,0.174089615654925,-0.06791685683917681
20,true,30,true,0.1,0.3748207401095305,0.809125685873255
20,true,30,true,0.1,0.3735923423423424,0.5038389231158584
20,true,30,true,0.1,0.45484409190371994,0.8887441074153113
20,true,30,true,0.1,0.3991447625746526,0.5488586391297359
20,true,30,true,0.1,0.3738327904451685,0.591918627936951
20,true,30,true,0.1,0.3576234356298733,0.5596767512983547
20,true,30,true,0.1,0.3079372327618413,0.3374462170771224
20,true,30,true,0.1,0.35439723515677546,0.6018183975105593
20,true,30,true,0.1,0.32761776362046546,0.5230590572192417
20,true,30,true,0.1,0.39771761777200526,0.6532783596238634
20,true,30,true,0.1,0.3769792359950209,0.4837536328945715
20,true,30,true,0.1,0.4197955047899779,0.6568151490037906
20,true,30,true,0.1,0.37405330738505305,0.46404460796279423
20,true,30,true,0.1,0.31432547547189676,0.41467767637688
20,true,30,true,0.1,0.39945712371830033,0.7445386805757339
20,true,30,true,0.1,0.2800011632114977,0.3426420177186307
20,true,30,true,0.1,0.39494205154817497,0.6547648746558812
20,true,30,true,0.1,0.3044350509930221,0.40122666192651835
20,true,30,true,0.1,0.27501612854194596,0.3095749674280599
20,true,30,true,0.1,0.3665468838182156,0.5641659234010632
20,true,30,true,0.1,0.3348174580646905,0.5187072917813929
20,true,30,true,0.1,0.28725875334159223,0.39140000784438467
20,true,30,true,0.1,0.31555364320927115,0.3623395918892083
20,true,30,true,0.1,0.3501642378529526,0.523167463384663
20,true,30,true,0.1,0.3712998622054199,0.5801913721045766
20,true,30,true,0.1,0.3335119081185735,0.4343321334825596
20,true,30,true,0.1,0.30660036448435346,0.4431625151170042
20,true,30,true,0.1,0.30994115971301406,0.4823530129765192
20,true,30,true,0.1,0.33394478528431504,0.5894675781076417
20,true,30,true,0.1,0.38251010781671163,0.642343348838728
20,true,30,true,0.2,0.44174263033137673,0.6400197572457911
20,true,30,true,0.2,0.49534839185035423,0.9203629333957535
20,true,30,true,0.2,0.4122454606325574,0.5964431945440634
20,true,30,true,0.2,0.5252423973328998,0.7646025818458293
20,true,30,true,0.2,0.4092111829901033,0.602984447352866
20,true,30,true,0.2,0.518225969660422,0.7658317450447303
20,true,30,true,0.2,0.4820183567355072,0.7858122718112348
20,true,30,true,0.2,0.47623300204537816,0.6822543156177892
20,true,30,true,0.2,0.38900627247858943,0.6426046452702305
20,true,30,true,0.2,0.48367681381840594,0.5928237191790213
20,true,30,true,0.2,0.5507226521004468,0.9406856649110482
20,true,30,true,0.2,0.49447929416564684,0.8159730126976568
20,true,30,true,0.2,0.47491158209111634,0.7545362794583967
20,true,30,true,0.2,0.44476562728270036,0.7154047360556959
20,true,30,true,0.2,0.5405075203717461,0.9293404604251299
20,true,30,true,0.2,0.4427436316896471,0.491168409033766
20,true,30,true,0.2,0.4181455050735239,0.6083191535748096
20,true,30,true,0.2,0.4359050373777112,0.7000272985078029
20,true,30,true,0.2,0.4902860680614531,0.8435602471149259
20,true,30,true,0.2,0.5389280939089267,0.9935357420535649
20,true,30,true,0.2,0.46282316034169535,0.6080414101077256
20,true,30,true,0.2,0.5063762703148892,0.8874004666440198
20,true,30,true,0.2,0.5124150583323228,1.0269142354774203
20,true,30,true,0.2,0.6010646907185974,1.0039354772557179
20,true,30,true,0.2,0.4819603308970281,0.8132470447981488
20,true,30,true,0.2,0.4687054751349318,0.7274800145861926
20,true,30,true,0.2,0.5951413457419693,0.9689082763281531
20,true,30,true,0.2,0.48150825305923767,0.8341201429307343
20,true,30,true,0.2,0.47277040400512294,0.6407616263643883
20,true,30,true,0.2,0.3446930280957335,0.3989406066522445
20,true,30,true,0.3,0.6073923745530411,1.0277867603784498
20,true,30,true,0.3,0.6273549979432326,1.0248848889480895
20,true,30,true,0.3,0.6402518275164756,1.1063990151538743
20,true,30,true,0.3,0.5696219862419021,1.0981944592508501
20,true,30,true,0.3,0.5564369730849524,0.9166951380010211
20,true,30,true,0.3,0.5616789663903738,1.0655808555135318
20,true,30,true,0.3,0.4628049621682426,0.6209407534178402
20,true,30,true,0.3,0.48153799809716413,0.8955855030104498
20,true,30,true,0.3,0.6047410268270732,1.2117451415857854
20,true,30,true,0.3,0.6396447376925414,1.2119604761267082
20,true,30,true,0.3,0.5288720038868496,0.863667033711291
20,true,30,true,0.3,0.603268599599988,1.0454199063032918
20,true,30,true,0.3,0.49732027510127697,0.8287178763751379
20,true,30,true,0.3,0.5106941598360658,0.7273100121712419
20,true,30,true,0.3,0.6310325399879075,1.205601570238195
20,true,30,true,0.3,0.5699290776136304,0.7572315593925154
20,true,30,true,0.3,0.6004851330203443,1.356173024173584
20,true,30,true,0.3,0.5809789022821604,0.8780218760495506
20,true,30,true,0.3,0.6440098124082159,1.191710901130464
20,true,30,true,0.3,0.5740130744097949,1.0197323270488559
20,true,30,true,0.3,0.5309422092222287,0.992439529662664
20,true,30,true,0.3,0.5894732919122382,0.9156657372107544
20,true,30,true,0.3,0.4969644915453396,0.7090121547723429
20,true,30,true,0.3,0.5648204119562958,0.9085645954981683
20,true,30,true,0.3,0.48060346790425607,0.8345029515701166
20,true,30,true,0.3,0.5583664234924737,0.7882791918265974
20,true,30,true,0.3,0.6659344315523851,1.209401717438146
20,true,30,true,0.3,0.5591691392253191,0.9409064067051274
20,true,30,true,0.3,0.5567818405899905,0.8164793215967352
20,true,30,true,0.3,0.5142652272164603,0.7860512832269739
20,true,30,true,0.4,0.709691708008504,1.1579919882146763
20,true,30,true,0.4,0.5132751209027404,0.8419011070209619
20,true,30,true,0.4,0.6959150273098333,1.3629449960899152
20,true,30,true,0.4,0.5904869725887675,1.1619379287110947
20,true,30,true,0.4,0.6329766856033273,0.8751380401094302
20,true,30,true,0.4,0.6645561295259964,1.2219391246647726
20,true,30,true,0.4,0.6077341357829165,1.0486256642996308
20,true,30,true,0.4,0.6191762305270132,1.08851664162174
20,true,30,true,0.4,0.6885636132618892,1.1571422750300737
