academic-mobility-radius,Satisfaction_threshold,Base_Salary,Sch_Quality_Variation,total-teachers,teacher-turnover-rate,mean-school-vacancy-rate,satisfaction-inequality,mean-satisfaction-poor-schools,mean-satisfaction-good-schools,unemployment-rate,mean-satisfaction-all
15,0.4,3000,0.1,846,0.4647058823529412,0.9726666666666669,0.17715904385644377,0.32428571428571396,0.7433744855967084,0.0035460992907801418,0.5389482008699079
15,0.4,3000,0.1,873,0.45294117647058824,0.977333333333333,0.19731251581714904,0.2698775510204083,0.775580693815988,0.004581901489117984,0.5270464135021093
15,0.4,3000,0.1,847,0.49529411764705883,0.9586666666666668,0.20046897594296187,0.28550660792951527,0.7504284221525599,0.004722550177095631,0.5443258204824044
15,0.4,3000,0.1,874,0.47058823529411764,0.9586666666666663,0.2145072420846578,0.28151750972762646,0.7660523665659618,0.004576659038901602,0.551417624521071
15,0.4,3000,0.1,898,0.4647058823529412,0.9626666666666666,0.19826166527440472,0.27212121212121226,0.7781372549019605,0.0033407572383073497,0.5615456238361265
15,0.4,3000,0.3,875,0.4588235294117647,0.9946666666666664,0.3026837339158438,0.13471354166666688,0.8381702127659596,0.008,0.43447004608294926
15,0.4,3000,0.3,840,0.4764705882352941,0.9553333333333334,0.28549915431833667,0.1201851851851851,0.8088235294117675,0.004761904761904762,0.528943381180224
15,0.4,3000,0.3,860,0.4823529411764706,0.9599999999999999,0.2839831591425822,0.15115097159940188,0.8454045307443389,0.004651162790697674,0.5515615264797535
15,0.4,3000,0.3,827,0.5011764705882353,0.9546666666666664,0.262139734459862,0.14845878136200713,0.8122157434402368,0.0036275695284159614,0.5633252427184497
15,0.4,3000,0.3,864,0.4894117647058824,0.996,0.2559374830650234,0.15540716612377853,0.8107692307692309,0.006944444444444444,0.45290986790986815
15,0.4,3000,0.3,807,0.47058823529411764,0.9386666666666668,0.2873524601599545,0.14808798646362087,0.8312467532467569,0.004956629491945477,0.5717476131174797
15,0.4,3000,0.3,832,0.4976470588235294,0.9779999999999998,0.3157214600440597,0.13776570048309167,0.8381428571428599,0.006009615384615385,0.5269689641273694
15,0.4,3000,0.3,874,0.46352941176470586,0.9653333333333333,0.2924354269957216,0.16031468531468557,0.8164088397790105,0.005720823798627002,0.5318833908707347
15,0.4,3000,0.3,855,0.4717647058823529,0.9406666666666669,0.2406247557585493,0.19046464646464614,0.8152394366197219,0.0035087719298245615,0.5830516431924911
15,0.4,3000,0.3,867,0.4682352941176471,0.9726666666666666,0.2522060489765629,0.1538619676945667,0.8154228855721399,0.00461361014994233,0.502626496716881
15,0.4,3000,0.5,870,0.47058823529411764,0.8873333333333335,0.17717150390085545,0,0.8363436123348045,0,0.6830498084291208
15,0.4,3000,0.5,871,0.47294117647058825,0.8846666666666668,0.1806006681699033,0,0.8548670756646253,0,0.7067049368541933
15,0.4,3000,0.5,849,0.46588235294117647,0.8873333333333333,0.17098517674635652,0,0.8462096774193578,0,0.6680526109148032
15,0.4,3000,0.5,881,0.48,0.8826666666666667,0.16584829166762527,0,0.8513476263399709,0,0.7641278849791903
15,0.4,3000,0.5,847,0.5035294117647059,0.8866666666666665,0.15284525806871047,0,0.8264241164241213,0,0.7077725304998045
15,0.4,3000,0.5,875,0.4611764705882353,0.8873333333333331,0.18454243825723451,0,0.866816901408454,0,0.6620000000000043
15,0.4,3000,0.5,880,0.4752941176470588,0.8866666666666667,0.14267409796967803,0,0.8183132530120512,0,0.681772727272729
15,0.4,3000,0.5,855,0.5152941176470588,0.8866666666666667,0.17631525504179743,0,0.8536814621409954,0,0.6721715399610156
15,0.4,3000,0.5,871,0.48470588235294115,0.8866666666666667,0.18442140415109604,0,0.8627150537634448,0,0.6646000765403779
15,0.4,3000,0.5,860,0.49411764705882355,0.8873333333333335,0.16679160828424386,0,0.8291528925619873,0,0.6975620155038775
15,0.4,3000,0.7,840,0.4764705882352941,0.8873333333333333,0.17078335241611492,0,0.8362461538461571,0,0.6402896825396847
15,0.4,3000,0.7,854,0.47411764705882353,0.8866666666666667,0.17063701037552628,0,0.8461284046692646,0,0.7139656518345052
15,0.4,3000,0.7,867,0.4576470588235294,0.8873333333333333,0.17758048905463877,0,0.8482245430809427,0,0.6636793540945802
15,0.4,3000,0.7,838,0.4505882352941176,0.8879999999999999,0.1601640541179206,0,0.8415194346289767,0,0.6322633253778877
15,0.4,3000,0.7,847,0.4541176470588235,0.8873333333333335,0.16640555546684316,0,0.8364491362763973,0,0.7143565525383722
15,0.4,3000,0.7,870,0.47058823529411764,0.8873333333333333,0.19023157305079533,0,0.8632558139534918,0,0.6816704980842934
15,0.4,3000,0.7,861,0.4894117647058824,0.8866666666666667,0.15622768700579598,0,0.8310778443113792,0,0.647479674796749
15,0.4,3000,0.7,861,0.4541176470588235,0.8866666666666667,0.18060348827741868,0,0.853372921615205,0,0.680851722802944
15,0.4,3000,0.7,864,0.5,0.8873333333333333,0.17484448075058323,0,0.8477427184466055,0,0.6778510802469144
15,0.4,3000,0.7,823,0.49058823529411766,0.8933333333333333,0.15554196985770696,0,0.8148407643312132,0,0.6386836776022695
15,0.4,4000,0.1,851,0.48470588235294115,0.9733333333333332,0.19503173878502622,0.29892561983471105,0.7510094637223974,0.004700352526439483,0.5405116096025173
15,0.4,4000,0.1,846,0.46,0.964,0.17792173487381718,0.3141573033707865,0.7420578231292532,0.002364066193853428,0.5910663507108982
15,0.4,4000,0.1,870,0.47411764705882353,0.9533333333333335,0.2012979157019998,0.2977777777777775,0.7726548672566373,0.0034482758620689655,0.5624144559784683
15,0.4,4000,0.1,859,0.47058823529411764,0.9673333333333332,0.2014595347101859,0.30040145985401495,0.7628148148148161,0.004656577415599534,0.5383664717348908
15,0.4,4000,0.1,867,0.4576470588235294,0.9706666666666667,0.17099764387147362,0.31933070866141716,0.7468617886178877,0.0034602076124567475,0.5166280864197533
15,0.4,4000,0.1,824,0.5047058823529412,0.9366666666666666,0.18795053551045987,0.26550561797752803,0.7757936507936491,0.0012135922330097086,0.6155245038477105
15,0.4,4000,0.1,857,0.47058823529411764,0.9726666666666669,0.19509758956270246,0.32657024793388423,0.7594214876033054,0.003500583430571762,0.5644691647150659
15,0.4,4000,0.1,865,0.4764705882352941,0.9813333333333333,0.18672618492654958,0.3112714776632306,0.7458010335917324,0.004624277456647399,0.5185907859078563
15,0.4,4000,0.1,866,0.4588235294117647,0.9766666666666665,0.1890802465580833,0.3228792569659448,0.756871584699454,0.004618937644341801,0.5129621036349559
15,0.4,4000,0.1,870,0.49058823529411766,0.9526666666666669,0.17994922724376627,0.2985903083700441,0.7426972010178119,0.0034482758620689655,0.5393656286043823
15,0.4,4000,0.3,859,0.4988235294117647,0.9673333333333332,0.2856081187222079,0.15092198581560262,0.8420000000000027,0.004656577415599534,0.5372046783625755
15,0.4,4000,0.3,831,0.5129411764705882,0.9733333333333335,0.2880598596896291,0.10778787878787865,0.8415853658536595,0.0048134777376654635,0.5163925836356322
15,0.4,4000,0.3,856,0.46705882352941175,0.9606666666666667,0.27730213395196773,0.16106194690265477,0.8224127906976781,0.004672897196261682,0.5467018779342745
15,0.4,4000,0.3,861,0.49529411764705883,0.977333333333333,0.29633386637615916,0.16271229404309256,0.8448520710059196,0.005807200929152149,0.5445015576324002
15,0.4,4000,0.3,877,0.47294117647058825,0.9673333333333335,0.2662423347846157,0.16177777777777752,0.8500666666666692,0.0034207525655644243,0.5533600305110604
15,0.4,4000,0.3,879,0.46,0.9613333333333335,0.28785774473341436,0.15949245541838133,0.8308086253369315,0.004550625711035267,0.5473676190476215
15,0.4,4000,0.3,859,0.4576470588235294,0.9346666666666668,0.2802783087286125,0.1307017543859648,0.8468393782383449,0.0034924330616996507,0.5901674454828679
15,0.4,4000,0.3,867,0.47058823529411764,0.9486666666666665,0.2903498813700684,0.11898333333333316,0.8226923076923112,0.00461361014994233,0.5791888760139073
15,0.4,4000,0.3,804,0.47411764705882353,0.9720000000000001,0.2838662041888656,0.18364312267658014,0.836506849315071,0.006218905472636816,0.5182436378806851
15,0.4,4000,0.5,853,0.49529411764705883,0.8866666666666665,0.16483398706332253,0,0.8358750000000019,0,0.7030597889800712
15,0.4,4000,0.3,854,0.48705882352941177,0.945333333333333,0.2684871479838835,0.16267973856209134,0.8463636363636399,0.00351288056206089,0.542087739913828
15,0.4,4000,0.5,855,0.4811764705882353,0.8866666666666665,0.1618416126137731,0,0.82602977667494,0,0.6690916179337243
15,0.4,4000,0.5,867,0.4858823529411765,0.8866666666666668,0.17324143171888987,0,0.8502168674698816,0,0.6795271049596314
15,0.4,4000,0.5,853,0.4894117647058824,0.8873333333333333,0.16270052983126368,0,0.8310019267822777,0,0.7130715123094981
15,0.4,4000,0.5,798,0.48823529411764705,0.8933333333333333,0.16578237730187545,0,0.8416257668711681,0,0.6572598162071879
15,0.4,4000,0.5,866,0.508235294117647,0.8873333333333333,0.18460548261136464,0,0.8451700680272137,0,0.6834141647421123
15,0.4,4000,0.5,834,0.5035294117647059,0.8906666666666664,0.1571005218202707,0,0.8229434697855788,0,0.7137050359712236
15,0.4,4000,0.5,843,0.4835294117647059,0.8873333333333333,0.14084678065981593,0,0.7982758620689706,0,0.6720126532226199
15,0.4,4000,0.5,875,0.46588235294117647,0.8880000000000001,0.1646273334946711,0,0.8341891891891915,0,0.7044152380952386
15,0.4,4000,0.7,853,0.4823529411764706,0.8873333333333335,0.18893453334748478,0,0.8652150537634428,0,0.6709613130128981
15,0.4,4000,0.7,853,0.5105882352941177,0.8873333333333333,0.17775251850923549,0,0.8421242484969974,0,0.703587338804221
15,0.4,4000,0.5,851,0.4788235294117647,0.8879999999999999,0.15163723553792882,0,0.8151732673267363,0,0.6770348609479055
15,0.4,4000,0.7,868,0.4647058823529412,0.8880000000000001,0.14744337795743634,0,0.8224600638977659,0,0.6418241167434726
15,0.4,4000,0.7,861,0.47294117647058825,0.8873333333333333,0.14736764056923593,0,0.8337627118644088,0,0.7433062330623315
15,0.4,4000,0.7,854,0.4647058823529412,0.8873333333333335,0.166434193951027,0,0.835694444444446,0,0.6874043715847012
15,0.4,4000,0.7,831,0.47058823529411764,0.8880000000000003,0.16152483003504253,0,0.8391803278688558,0,0.7193180906538329
15,0.4,4000,0.7,859,0.4788235294117647,0.886666666666667,0.16509572003167855,0,0.8358130081300834,0,0.7145401629802097
15,0.4,4000,0.7,811,0.5094117647058823,0.8933333333333333,0.17521840590943244,0,0.8364898989899027,0,0.6740772708590241
15,0.4,4000,0.7,825,0.48470588235294115,0.8906666666666668,0.16779424230481085,0,0.8429551451187368,0,0.6795070707070716
15,0.4,4000,0.7,819,0.4988235294117647,0.8946666666666668,0.14597295305357275,0,0.8187889273356417,0,0.6355962555962582
15,0.4,5000,0.1,849,0.48470588235294115,0.97,0.19035651693847555,0.3144155844155848,0.7473958333333338,0.004711425206124852,0.5189270216962517
15,0.4,5000,0.1,856,0.49058823529411766,0.9473333333333335,0.17249448374039167,0.3132085561497323,0.749790209790211,0.002336448598130841,0.5507103825136592
15,0.4,5000,0.1,842,0.4894117647058824,0.9653333333333333,0.1850236010442627,0.29688000000000003,0.7611306901615282,0.004750593824228029,0.5122116149562443
15,0.4,5000,0.1,852,0.46941176470588236,0.9806666666666666,0.21428714128171422,0.31813114754098337,0.7719852262234539,0.004694835680751174,0.5525982704402493
15,0.4,5000,0.1,847,0.4964705882352941,0.9706666666666668,0.2071092672222263,0.3119672131147543,0.7666990291262142,0.004722550177095631,0.534626334519571
15,0.4,5000,0.1,850,0.46352941176470586,0.9513333333333335,0.18289468200543138,0.3199019607843139,0.7455555555555564,0.002352941176470588,0.5708018867924493
15,0.4,5000,0.1,836,0.46941176470588236,0.97,0.18901342455136289,0.31237903225806496,0.7781777777777792,0.0035885167464114833,0.5243697478991591
15,0.4,5000,0.1,866,0.48823529411764705,0.9473333333333331,0.16321900370562067,0.33731578947368407,0.7347909604519792,0.0023094688221709007,0.5478973765432084
15,0.4,5000,0.1,873,0.49176470588235294,0.9926666666666667,0.2218659172801508,0.291824104234528,0.7955247981545558,0.0057273768613974796,0.5307872503840229
15,0.4,5000,0.1,821,0.5070588235294118,0.948,0.1892393336730481,0.3146396396396395,0.7414859437751021,0.0036540803897685747,0.5507864710676426
15,0.4,5000,0.3,843,0.4788235294117647,0.9686666666666668,0.28870002873159123,0.15549192364170303,0.8727985074626873,0.004744958481613286,0.5356058800158933
15,0.4,5000,0.3,810,0.4976470588235294,0.936,0.2617361432810858,0.130335429769392,0.8187066246056813,0.003703703703703704,0.5658653448988039
15,0.4,5000,0.3,820,0.46588235294117647,0.9693333333333334,0.27431230239837257,0.16499999999999984,0.8415750915750921,0.004878048780487805,0.5366707516339888
15,0.4,5000,0.3,843,0.46941176470588236,0.9553333333333333,0.2468992116788222,0.16175824175824174,0.8250409836065594,0.0035587188612099642,0.5289761904761914
15,0.4,5000,0.3,844,0.46352941176470586,0.9519999999999998,0.28479763967197397,0.15990892531876125,0.8579076086956535,0.0035545023696682463,0.5888109393579082
15,0.4,5000,0.3,895,0.45294117647058824,0.9693333333333334,0.29366024214612974,0.14748226950354626,0.8501986754966919,0.00558659217877095,0.5125543071161051
15,0.4,5000,0.3,862,0.46,0.9633333333333334,0.2735566204011772,0.16575033200531214,0.832264150943398,0.004640371229698376,0.5164024864024883
15,0.4,5000,0.3,834,0.4611764705882353,0.9686666666666669,0.2613397132167178,0.13914089347079017,0.8410426540284374,0.0035971223021582736,0.5286963497793833
15,0.4,5000,0.3,853,0.4776470588235294,0.9586666666666666,0.2798268838154718,0.09511415525114167,0.8284581497797395,0.0023446658851113715,0.6204426165295751
15,0.4,5000,0.3,875,0.4752941176470588,0.9620000000000001,0.31196448152229195,0.1322972972972972,0.8586486486486516,0.004571428571428572,0.5771603520857261
15,0.4,5000,0.5,865,0.44823529411764707,0.8866666666666665,0.15558733962833377,0,0.8373267326732717,0,0.7166628131021197
15,0.4,5000,0.5,878,0.4823529411764706,0.8853333333333332,0.17144469133801948,0,0.8507765151515166,0,0.7236142748671226
15,0.4,5000,0.5,862,0.46352941176470586,0.8866666666666667,0.15345116087408447,0,0.8181179775280935,0,0.6611794276875496
15,0.4,5000,0.5,882,0.45294117647058824,0.8846666666666666,0.1587644193517657,0,0.8331662870159485,0,0.6878117913832188
15,0.4,5000,0.5,887,0.4541176470588235,0.8866666666666665,0.1622191918804648,0,0.8265321100917483,0,0.7121195039458854
15,0.4,5000,0.5,864,0.48,0.8866666666666667,0.17274363793058595,0,0.8391873589164811,0,0.6914737654320987
15,0.4,5000,0.5,862,0.46,0.8866666666666667,0.1809584395152448,0,0.8631865284974133,0,0.675498839907195
15,0.4,5000,0.5,866,0.4764705882352941,0.8866666666666667,0.1688419518179505,0,0.8428735632183949,0,0.6862586605080839
15,0.4,5000,0.5,832,0.4988235294117647,0.8926666666666665,0.1748769711856476,0,0.8343010752688205,0,0.6572035256410298
15,0.4,5000,0.7,854,0.48823529411764705,0.8866666666666668,0.16996715379321775,0,0.8323035230352339,0,0.6603278688524624
15,0.4,5000,0.5,854,0.46352941176470586,0.8880000000000001,0.15960239176179414,0,0.8212771739130461,0,0.6590827478532414
15,0.4,5000,0.7,843,0.4788235294117647,0.8866666666666667,0.16081762782654438,0,0.8396535796766782,0,0.6953024911032034
15,0.4,5000,0.7,866,0.46588235294117647,0.8873333333333335,0.16982955753029816,0,0.8327397260274,0,0.6522940723633597
15,0.4,5000,0.7,820,0.4929411764705882,0.8933333333333333,0.16111713508374334,0,0.8347754137115866,0,0.690959349593499
15,0.4,5000,0.7,850,0.4976470588235294,0.8866666666666667,0.17305043846293874,0,0.85638157894737,0,0.7068784313725494
15,0.4,5000,0.7,878,0.4752941176470588,0.8866666666666665,0.16783993577628809,0,0.8336363636363656,0,0.6816249050873225
15,0.4,5000,0.7,840,0.4835294117647059,0.8873333333333335,0.17320469554315793,0,0.8409959349593528,0,0.7107460317460329
15,0.4,5000,0.7,851,0.48470588235294115,0.8866666666666667,0.18184145828930695,0,0.8496289062500016,0,0.7162906384645527
15,0.4,5000,0.7,866,0.46705882352941175,0.8866666666666667,0.14308355869525077,0,0.8293145161290354,0,0.7173402617397994
15,0.4,5000,0.7,854,0.5117647058823529,0.8866666666666667,0.16790876958602724,0,0.8530205949656782,0,0.7061943793911015
15,0.5,1000,0.1,867,0.4647058823529412,0.9240000000000002,0.1796873534447747,0.27962962962962973,0.7494399277326101,0.002306805074971165,0.5895684007707117
15,0.5,1000,0.1,855,0.4776470588235294,0.9719999999999999,0.20210254274293557,0.31081447963800923,0.7669916666666654,0.0035087719298245615,0.5848904538341138
15,0.5,1000,0.1,840,0.4470588235294118,0.9979999999999998,0.2054697977068754,0.28626297577854654,0.7515597484276737,0.005952380952380952,0.5259640718562857
15,0.5,1000,0.1,842,0.4717647058823529,0.9473333333333331,0.18054161097987423,0.3176282051282048,0.7604958677685945,0.0011876484560570072,0.5912128418549337
15,0.5,1000,0.1,893,0.4623529411764706,0.9566666666666669,0.1865119395680032,0.3375849056603776,0.7571327254305985,0.0022396416573348264,0.5512832023943127
15,0.5,1000,0.1,827,0.4623529411764706,0.9433333333333334,0.1887446409103944,0.29195121951219527,0.7727220299884674,0.0024183796856106408,0.5589939393939394
15,0.5,1000,0.1,853,0.5129411764705882,0.9340000000000002,0.1807651358707395,0.3104232804232803,0.7681338481338486,0.0023446658851113715,0.5535722679200932
15,0.5,1000,0.1,868,0.46588235294117647,0.9700000000000002,0.22611169380024898,0.2831363636363638,0.8064623955431751,0.0034562211981566822,0.5732524084778412
15,0.5,1000,0.1,876,0.4647058823529412,0.9526666666666667,0.1762304971356686,0.3263687150837993,0.7557017543859651,0.003424657534246575,0.5761512027491376
15,0.5,1000,0.1,850,0.49411764705882355,0.9666666666666665,0.18981782936387326,0.2954639175257732,0.7560462670872776,0.0035294117647058825,0.5583274301456111
15,0.5,1000,0.3,880,0.48,0.9453333333333336,0.2900044820991605,0.13246196403872731,0.829256965944276,0.004545454545454545,0.5314079147640804
15,0.5,1000,0.3,900,0.4964705882352941,0.9599999999999999,0.2711993888121659,0.1887557077625573,0.8006770833333384,0.005555555555555556,0.5329683426443249
15,0.5,1000,0.3,880,0.4811764705882353,0.9540000000000002,0.2983538230447997,0.14102201257861605,0.8629242819843349,0.004545454545454545,0.5765905631659061
15,0.5,1000,0.3,852,0.49529411764705883,1.0053333333333332,0.27558097842596796,0.15858736059479556,0.8346938775510216,0.005868544600938967,0.5043841007477369
15,0.5,1000,0.3,907,0.4647058823529412,0.9573333333333331,0.30214796276040734,0.17171893147502917,0.8644186046511659,0.005512679162072767,0.535890613451592
15,0.5,1000,0.3,883,0.4541176470588235,0.9620000000000001,0.26638388739571606,0.1314119359534204,0.8000760456273783,0.004530011325028313,0.5185817216533956
15,0.5,1000,0.3,813,0.49176470588235294,0.9713333333333333,0.30198255950307595,0.11390476190476176,0.8430267062314554,0.004920049200492005,0.5475978574371638
15,0.5,1000,0.3,834,0.4682352941176471,0.9633333333333329,0.28366019015621313,0.15993939393939377,0.8268258426966331,0.004796163069544364,0.5611847389558247
15,0.5,1000,0.3,891,0.44823529411764707,0.9726666666666667,0.33322478856171706,0.1282284382284381,0.8552693208430944,0.005611672278338945,0.5549398043641851
15,0.5,1000,0.3,852,0.5305882352941177,0.94,0.27499701276383176,0.10700564971751425,0.8492424242424287,0.002347417840375587,0.6337803921568655
15,0.5,1000,0.5,864,0.4752941176470588,0.8873333333333335,0.17107092623605266,0,0.8425298804780895,0,0.7074614197530871
15,0.5,1000,0.5,859,0.5058823529411764,0.8866666666666668,0.15878147805550308,0,0.8298771498771544,0,0.6734730306558023
15,0.5,1000,0.5,871,0.46,0.8866666666666665,0.16630841764390847,0,0.8332547169811353,0,0.6801262916188301
15,0.5,1000,0.5,857,0.45294117647058824,0.8879999999999999,0.17062131644016942,0,0.8469831223628723,0,0.7092298716452757
15,0.5,1000,0.5,805,0.5117647058823529,0.8933333333333333,0.16297119089899134,0,0.8269586374695895,0,0.6851635610766074
15,0.5,1000,0.5,855,0.47294117647058825,0.8866666666666667,0.17708376095684353,0,0.8442930591259655,0,0.6676959064327507
15,0.5,1000,0.5,884,0.4576470588235294,0.8873333333333333,0.17749575889788635,0,0.8469651741293551,0,0.6712330316742096
15,0.5,1000,0.5,856,0.4376470588235294,0.8880000000000001,0.1764654189561603,0,0.8537292161520217,0,0.6855295950155771
15,0.5,1000,0.5,842,0.47294117647058825,0.8886666666666667,0.16793641159706135,0,0.841610942249244,0,0.6466033254156804
15,0.5,1000,0.5,857,0.47294117647058825,0.8880000000000001,0.14742676349961586,0,0.8249618320610703,0,0.6245624270711803
15,0.5,1000,0.7,838,0.4858823529411765,0.8873333333333335,0.1805769673422425,0,0.857614314115312,0,0.7211813842482125
15,0.5,1000,0.7,869,0.4788235294117647,0.8866666666666667,0.18815439272145892,0,0.8595488721804557,0,0.7227809742999647
15,0.5,1000,0.7,879,0.4647058823529412,0.8873333333333331,0.175160985783884,0,0.8371875000000043,0,0.6941751990898752
15,0.5,1000,0.7,853,0.4776470588235294,0.8880000000000003,0.1827989832627107,0,0.8574532710280406,0,0.6877842907385714
15,0.5,1000,0.7,888,0.4588235294117647,0.8866666666666667,0.18710966761162856,0,0.855573394495416,0,0.6826764264264287
15,0.5,1000,0.7,863,0.48,0.8866666666666667,0.16065903362952094,0,0.836369710467709,0,0.6951216685979157
15,0.5,1000,0.7,864,0.4647058823529412,0.886,0.15339860279202452,0,0.821543624161078,0,0.6897723765432107
15,0.5,1000,0.7,872,0.48705882352941177,0.8879999999999999,0.1660464544308422,0,0.8357012750455406,0,0.7227255351681957
15,0.5,1000,0.7,860,0.4764705882352941,0.8866666666666667,0.17446097393538437,0,0.841653061224493,0,0.7048023255813954
15,0.5,1000,0.7,871,0.49058823529411766,0.8833333333333333,0.17789979138466475,0,0.8400224215246651,0,0.6828243398392662
15,0.5,20000,0.1,865,0.4811764705882353,0.9746666666666666,0.2195022932327588,0.30226744186046534,0.7699999999999999,0.005780346820809248,0.5223100775193807
15,0.5,20000,0.1,835,0.4976470588235294,0.9760000000000002,0.1819276338245982,0.31340067340067324,0.7244804318488539,0.004790419161676647,0.5116085038106689
15,0.5,20000,0.1,860,0.4788235294117647,0.9533333333333334,0.2006092666017221,0.29666666666666675,0.7658691756272394,0.0034883720930232558,0.5729871645274206
15,0.5,20000,0.1,854,0.4647058823529412,0.9686666666666666,0.1867948880244979,0.3106521739130434,0.7441219768664571,0.00351288056206089,0.5471053662358
15,0.5,20000,0.1,813,0.4776470588235294,0.9446666666666668,0.17481253167235059,0.3236363636363636,0.7494158075601373,0.0024600246002460025,0.5628771064529372
15,0.5,20000,0.1,853,0.4611764705882353,0.9800000000000002,0.18876581327510047,0.299496402877698,0.7686355785837656,0.004689331770222743,0.5111896348645452
15,0.5,20000,0.1,852,0.4894117647058824,0.9660000000000001,0.18873722490987305,0.2918932038834955,0.7651435705368302,0.004694835680751174,0.544591194968552
15,0.5,20000,0.1,866,0.49529411764705883,0.9666666666666669,0.17814509377070534,0.31888349514563086,0.7812227074235817,0.0023094688221709007,0.539768518518518
15,0.5,20000,0.1,856,0.46705882352941175,0.9673333333333335,0.16609596142809188,0.33680933852140116,0.7295681511470996,0.0035046728971962616,0.5347323173114473
15,0.5,20000,0.3,871,0.4588235294117647,0.9606666666666668,0.28198671313215834,0.16669421487603317,0.8345373134328397,0.004592422502870264,0.5449442522106897
15,0.5,20000,0.3,846,0.49411764705882355,0.974,0.28682068649920817,0.13607226107226109,0.8325102880658459,0.00591016548463357,0.48373761395164444
15,0.5,20000,0.1,880,0.4776470588235294,0.9493333333333336,0.16377790464888403,0.32946902654867294,0.7252150537634419,0.003409090909090909,0.5350019004180926
15,0.5,20000,0.3,894,0.49058823529411766,0.9546666666666666,0.25910571773036367,0.13723076923076893,0.8306106870229022,0.003355704697986577,0.5370931537598214
15,0.5,20000,0.3,873,0.48,0.9500000000000002,0.24681116089001814,0.1488343558282208,0.8235451505016756,0.003436426116838488,0.5618544061302703
15,0.5,20000,0.3,875,0.4423529411764706,0.9573333333333335,0.27952738016046963,0.11587140439932309,0.8402090592334516,0.004571428571428572,0.544236509758898
15,0.5,20000,0.3,872,0.4505882352941176,0.9800000000000002,0.25277163176013845,0.17463157894736883,0.8294999999999993,0.005733944954128441,0.4710111495578635
15,0.5,20000,0.3,862,0.5011764705882353,0.9413333333333335,0.278420878071117,0.13445916114790285,0.8349607843137293,0.0034802784222737818,0.6400970120294935
15,0.5,20000,0.3,875,0.4329411764705882,0.9453333333333332,0.27377404549143125,0.12880952380952343,0.8324175824175847,0.004571428571428572,0.5294756984309225
15,0.5,20000,0.3,872,0.46588235294117647,0.9673333333333333,0.28897549585132226,0.15028169014084475,0.8506824146981661,0.0045871559633027525,0.5739477726574523
15,0.5,20000,0.3,865,0.4811764705882353,0.9553333333333334,0.2522812957968271,0.11148936170212782,0.8230819672131191,0.0023121387283236996,0.5650830436461972
15,0.5,20000,0.5,850,0.48,0.8866666666666668,0.15598788208836895,0,0.8208395061728432,0,0.6739176470588265
15,0.5,20000,0.5,886,0.4447058823529412,0.8820000000000001,0.16681465281343488,0,0.8358605664488038,0,0.6903009781790852
15,0.5,20000,0.5,807,0.5,0.8933333333333333,0.17133118889764576,0,0.8365846153846187,0,0.646204047914089
15,0.5,20000,0.5,879,0.48705882352941177,0.8866666666666668,0.16626642484712476,0,0.8382635983263629,0,0.6956503602578714
15,0.5,20000,0.5,851,0.4717647058823529,0.8873333333333335,0.17475079334090884,0,0.8462390670553955,0,0.6516568742655728
15,0.5,20000,0.5,855,0.48823529411764705,0.8866666666666668,0.16449637759118865,0,0.8269431279620901,0,0.6778167641325548
15,0.5,20000,0.5,854,0.508235294117647,0.8873333333333333,0.17207672585676445,0,0.8430708661417355,0,0.6680288836846242
15,0.5,20000,0.5,866,0.4611764705882353,0.8866666666666667,0.15632627007177302,0,0.8246893787575182,0,0.7046458814472684
15,0.5,20000,0.5,863,0.5,0.8866666666666667,0.17028361490534932,0,0.8448138297872381,0,0.6678447276940921
15,0.5,20000,0.5,862,0.5152941176470588,0.8866666666666667,0.14984185672285194,0,0.8121533923303859,0,0.6467401392111374
15,0.5,20000,0.7,851,0.48,0.8886666666666667,0.18714638742939313,0,0.8529119638826212,0,0.6888484136310254
15,0.5,20000,0.7,866,0.4752941176470588,0.8866666666666667,0.1707243843888087,0,0.8480662983425437,0,0.6578406466512727
15,0.5,20000,0.7,854,0.4823529411764706,0.8866666666666667,0.16712059941413604,0,0.8460244648318066,0,0.6452146760343501
15,0.5,20000,0.7,830,0.49058823529411766,0.8886666666666669,0.1704429394461274,0,0.8384927536231903,0,0.6488192771084359
15,0.5,20000,0.7,885,0.46,0.8853333333333332,0.16725509541643774,0,0.8394104803493474,0,0.6915819209039572
15,0.5,20000,0.7,903,0.47411764705882353,0.8813333333333333,0.1755048210933626,0,0.8464876033057857,0,0.6971908453303814
15,0.5,20000,0.7,854,0.48705882352941177,0.8880000000000003,0.17378597136341614,0,0.8398985801217079,0,0.7075644028103063
15,0.5,20000,0.7,822,0.49529411764705883,0.89,0.1619552715020575,0,0.8313151364764292,0,0.6778264395782677
15,0.5,20000,0.7,873,0.45647058823529413,0.8880000000000001,0.17540559857160012,0,0.8535886214442029,0,0.6980488736158844
15,0.5,20000,0.7,896,0.4647058823529412,0.8826666666666667,0.17398502074451386,0,0.844193548387099,0,0.6979464285714309
15,0.5,3000,0.1,885,0.49176470588235294,0.966666666666667,0.2090435533491207,0.30075000000000035,0.7560922146636407,0.004519774011299435,0.5830003783579236
15,0.5,3000,0.1,865,0.4835294117647059,0.9833333333333333,0.19688429690707582,0.32687707641196034,0.789197786998618,0.004624277456647399,0.5316415021293065
