neighborhood-range,tolerance,init-sd,enable-movement?,responsiveness,polarization,moran-i-ideology
6,0.05,0.2,true,0.25,0.23729006932238936,1.0110864442985652
6,0.15,0.2,true,0.25,0.11760848448043286,1.0245497758314115
6,0.1,0.2,true,0.25,0.1805324901011892,1.0243350875327373
6,0.05,0.2,true,0.25,0.23757644936469507,1.011925484413102
6,0.15,0.2,true,0.25,0.11760587157077343,1.0245520531952927
6,0.1,0.2,true,0.25,0.18067772308909238,1.028792399726187
6,0.05,0.2,true,0.25,0.2376131955725945,1.016235917110376
6,0.15,0.2,true,0.25,0.117602215968277,1.0245583481055698
6,0.1,0.2,true,0.25,0.18095382207218472,1.0279357862531726
6,0.05,0.2,true,0.25,0.23765230748975988,1.0115120212556838
6,0.15,0.2,true,0.25,0.11760001050777161,1.0245611620238726
6,0.1,0.2,true,0.25,0.18100228366127788,1.0301252765287863
6,0.05,0.2,true,0.25,0.2377928537616911,1.0149096857377078
6,0.15,0.2,true,0.25,0.11759770914232606,1.0245606762055075
6,0.1,0.2,true,0.25,0.18107805459528573,1.0303112635541398
6,0.05,0.2,true,0.25,0.23801687672415092,1.013395362149565
6,0.15,0.2,true,0.25,0.11759589904493868,1.0245602658412818
6,0.1,0.2,true,0.25,0.1812575598181911,1.0306508775569512
6,0.15,0.2,true,0.25,0.11759479626020311,1.0245606193550452
6,0.05,0.2,true,0.25,0.23811390940728583,1.012063591088227
6,0.1,0.2,true,0.25,0.18142208910084306,1.028445257341402
6,0.15,0.2,true,0.25,0.11759259593696361,1.0245632007923695
6,0.05,0.2,true,0.25,0.23830997232503504,1.015162424373217
6,0.1,0.2,true,0.25,0.1816995987941989,1.028744485690831
6,0.15,0.2,true,0.25,0.1175918249746083,1.0245640458049334
6,0.1,0.2,true,0.25,0.1818186248674673,1.0377995778384035
6,0.15,0.2,true,0.25,0.11758957890885542,1.0245676054945134
6,0.1,0.2,true,0.25,0.1818962887485068,1.0409071544311883
6,0.15,0.2,true,0.25,0.11758883022189794,1.0245693225746644
6,0.15,0.2,true,0.25,0.11758773305846004,1.0245701422833298
6,0.15,0.2,true,0.25,0.11758373132630337,1.0245736817125237
6,0.15,0.2,true,0.25,0.11758167942236875,1.0245766885138121
6,0.15,0.2,true,0.25,0.1175805125567733,1.0245758168804413
6,0.15,0.2,true,0.25,0.11757961127609771,1.0245763944458264
6,0.15,0.2,true,0.25,0.11757620057967809,1.0245785338190818
6,0.15,0.2,true,0.25,0.11757575818062048,1.0245787334433467
6,0.15,0.2,true,0.25,0.1175734612193613,1.0245798321346993
6,0.15,0.2,true,0.25,0.11757165702603874,1.024582265155417
6,0.15,0.2,true,0.25,0.11756993922360398,1.024584336434089
6,0.15,0.2,true,0.25,0.1175678966220777,1.024585713981383
6,0.15,0.2,true,0.25,0.11756726784946098,1.0245845973682102
6,0.15,0.2,true,0.25,0.11756528340944764,1.0245867741926515
6,0.15,0.2,true,0.25,0.11756400472672504,1.0245881200727902
6,0.15,0.2,true,0.25,0.11756188139227498,1.0245921039930845
6,0.2,0.2,true,0.25,0.038162419153537054,-0.008148319677804538
6,0.15,0.2,true,0.25,0.11755974472551844,1.024593811122947
6,0.2,0.2,true,0.25,0.04153401105370057,0.018150083805279577
6,0.25,0.2,true,0.25,0.04035376479386266,0.007420288753094505
6,0.15,0.2,true,0.25,0.11755813755276306,1.024595935049046
6,0.2,0.2,true,0.25,0.04590670708321766,0.03964790606312905
6,0.25,0.2,true,0.25,0.04345228500155963,0.029093528223673795
6,0.15,0.2,true,0.25,0.11755749564569118,1.0245973526522456
6,0.2,0.2,true,0.25,0.049225494954622716,0.057119884622460274
6,0.25,0.2,true,0.25,0.04657481894940616,0.03800853399604713
6,0.15,0.2,true,0.25,0.11755640779541204,1.0245976949032478
6,0.2,0.2,true,0.25,0.052666334237026796,0.0711156043711557
6,0.25,0.2,true,0.25,0.049056581629203996,0.05221022599178313
6,0.15,0.2,true,0.25,0.11755587922620148,1.024598137517153
6,0.2,0.2,true,0.25,0.05626847408362246,0.10932653344427017
6,0.25,0.2,true,0.25,0.051594240267128055,0.08151627094306403
6,0.15,0.2,true,0.25,0.1175551843687153,1.0245979143956325
6,0.2,0.2,true,0.25,0.05983563658010549,0.14436802368816218
6,0.25,0.2,true,0.25,0.054415255099626476,0.1071032419857692
6,0.2,0.2,true,0.25,0.06384033441985822,0.17489374519641232
6,0.15,0.2,true,0.25,0.11755437439700749,1.024598645500968
6,0.25,0.2,true,0.25,0.05551140199652973,0.11124267003698873
6,0.2,0.2,true,0.25,0.06790357097599094,0.2007327168668123
6,0.15,0.2,true,0.25,0.11755372792159108,1.0245999480062864
6,0.25,0.2,true,0.25,0.058135013054859484,0.16088983322892106
6,0.2,0.2,true,0.25,0.07075576598976838,0.3108755371246324
6,0.15,0.2,true,0.25,0.11755303311283789,1.0246006691215044
6,0.2,0.2,true,0.25,0.07392098021263448,0.33357934798334066
6,0.25,0.2,true,0.25,0.060951022212496736,0.20304271987925043
6,0.15,0.2,true,0.25,0.11755150401215587,1.0246014590332517
6,0.2,0.2,true,0.25,0.0761270324762753,0.4258243923046662
6,0.25,0.2,true,0.25,0.06234713331027909,0.2829660056421891
6,0.15,0.2,true,0.25,0.11755083804225601,1.0246026692753916
6,0.2,0.2,true,0.25,0.07864103343033596,0.5170406510395812
6,0.25,0.2,true,0.25,0.06406631227280597,0.3744060116483971
6,0.15,0.2,true,0.25,0.11755083516159873,1.0246014250223472
6,0.2,0.2,true,0.25,0.08125371112425625,0.5303741967742761
6,0.25,0.2,true,0.25,0.06522596734151563,0.43095724767970894
6,0.15,0.2,true,0.25,0.11755039663212803,1.0246028229217197
6,0.2,0.2,true,0.25,0.08387382237344779,0.6488717386775381
6,0.25,0.2,true,0.25,0.06588249868852189,0.5466219393097167
6,0.15,0.2,true,0.25,0.11754950309368736,1.0246025627533766
6,0.2,0.2,true,0.25,0.08534723656530059,0.6810232024606612
6,0.25,0.2,true,0.25,0.06600626336985246,0.565900779294342
6,0.15,0.2,true,0.25,0.11754866550295837,1.0246044178354998
6,0.2,0.2,true,0.25,0.08660704008883913,0.7207450722962787
6,0.25,0.2,true,0.25,0.06600801656778321,0.6385735948553595
6,0.15,0.2,true,0.25,0.11754782036164005,1.0246040997947354
6,0.2,0.2,true,0.25,0.0873343002849779,0.7673345655391423
6,0.25,0.2,true,0.25,0.06661990772091272,0.6672361094596162
6,0.25,0.2,true,0.25,0.06662076667027768,0.6795476280748295
6,0.15,0.2,true,0.25,0.11754691166535194,1.02460471213542
6,0.2,0.2,true,0.25,0.08797603126232396,0.8161540808631914
6,0.25,0.2,true,0.25,0.0663623899747544,0.749612217374674
6,0.2,0.2,true,0.25,0.08867986423775723,0.8699263926792882
6,0.15,0.2,true,0.25,0.11754601508776354,1.0246069916699454
6,0.25,0.2,true,0.25,0.0662652858150016,0.7872606311009036
6,0.2,0.2,true,0.25,0.08924910105486698,0.8292037656860218
6,0.15,0.2,true,0.25,0.11754508396290593,1.0246078455037084
6,0.25,0.2,true,0.25,0.0658220742307033,0.7939252484191588
6,0.2,0.2,true,0.25,0.0900020057260473,0.9043153716393527
6,0.15,0.2,true,0.25,0.11754396198047874,1.0246105929453548
6,0.25,0.2,true,0.25,0.06526155334768993,0.8379884355665954
6,0.2,0.2,true,0.25,0.0903731377831337,0.9303133999895802
6,0.15,0.2,true,0.25,0.117543160133166,1.0246110638671184
6,0.25,0.2,true,0.25,0.06430593344517334,0.8686015302815401
6,0.2,0.2,true,0.25,0.09064364185962907,0.9158628083755901
6,0.15,0.2,true,0.25,0.11754229704490197,1.0246125662142218
6,0.25,0.2,true,0.25,0.06386607571455134,0.8724140911009162
6,0.2,0.2,true,0.25,0.0910943082761504,0.9338636181436881
6,0.15,0.2,true,0.25,0.11754191885175133,1.024612770566682
6,0.25,0.2,true,0.25,0.06381019843270098,0.8942596760063115
6,0.2,0.2,true,0.25,0.09117128500880797,0.9404595139906416
6,0.25,0.2,true,0.25,0.06361599440321568,0.8944404049873691
6,0.2,0.2,true,0.25,0.0912244352320691,0.9532861300156762
6,0.25,0.2,true,0.25,0.06346623172958277,0.921314927389278
6,0.2,0.2,true,0.25,0.09121258891091177,0.961247593873499
6,0.25,0.2,true,0.25,0.06302590756538913,0.9145836166893923
6,0.2,0.2,true,0.25,0.09187716628756672,0.9606746011697045
6,0.25,0.2,true,0.25,0.0628039790037152,0.9131460115836151
6,0.2,0.2,true,0.25,0.09198252129583694,0.9768717525901606
6,0.25,0.2,true,0.25,0.06236925019168462,0.9083195361768893
6,0.2,0.2,true,0.25,0.09229220702055897,0.9744011046746562
6,0.25,0.2,true,0.25,0.06239208713081069,0.9296475661227284
6,0.2,0.2,true,0.25,0.09252431772802165,0.9660683904103583
6,0.25,0.2,true,0.25,0.062335805796042434,0.931303021832705
6,0.2,0.2,true,0.25,0.0925352212031808,0.9760892372592829
6,0.25,0.2,true,0.25,0.0620236516588983,0.9447160704083366
6,0.2,0.2,true,0.25,0.09263321749477903,0.9867645715829585
6,0.25,0.2,true,0.25,0.061921175101671916,0.9426371081025129
6,0.2,0.2,true,0.25,0.09264987472977382,0.9837408946503393
6,0.25,0.2,true,0.25,0.061920197553896904,0.9337264765411438
6,0.2,0.2,true,0.25,0.09281082467336665,0.9952593491795112
6,0.25,0.2,true,0.25,0.061872993022484744,0.946412579226239
6,0.2,0.2,true,0.25,0.09301865835062822,0.9917021947944865
6,0.25,0.2,true,0.25,0.06148964160104572,0.9488937647094815
6,0.2,0.2,true,0.25,0.09303881125172178,0.9953320192962616
6,0.25,0.2,true,0.25,0.06131686876337004,0.9490111583784797
6,0.2,0.2,true,0.25,0.09288950735774981,0.9966360792265588
6,0.25,0.2,true,0.25,0.06132317291738397,0.9396138255991151
6,0.2,0.2,true,0.25,0.09286345919008258,0.9817848187812527
6,0.25,0.2,true,0.25,0.06132368809396867,0.9499652301336751
6,0.2,0.2,true,0.25,0.09291155135188,0.9876870818413533
6,0.25,0.2,true,0.25,0.061268472527761464,0.9511774507846061
6,0.2,0.2,true,0.25,0.0931220186123812,0.9774878670212036
6,0.25,0.2,true,0.25,0.06112892893876013,0.9493585950046961
6,0.2,0.2,true,0.25,0.0928444438387214,0.9813145823680338
6,0.25,0.2,true,0.25,0.06123015568969037,0.952664629207483
6,0.2,0.2,true,0.25,0.09268150210991032,0.9877196765637998
6,0.25,0.2,true,0.25,0.061253070367633396,0.9516824726546516
6,0.2,0.2,true,0.25,0.09263958184504412,0.9922811560957328
6,0.25,0.2,true,0.25,0.06120842641716992,0.9513738910829695
6,0.2,0.2,true,0.25,0.0925602903455085,0.9901850315372394
6,0.3,0.2,true,0.25,0.03937003397882349,0.0027225446705143467
6,0.25,0.2,true,0.25,0.06106191119832855,0.9579566840806395
6,0.2,0.2,true,0.25,0.09266368761602398,0.9937103224863232
6,0.3,0.2,true,0.25,0.04133461912966512,0.031821576018487195
6,0.25,0.2,true,0.25,0.06112968814053422,0.9624669033117097
6,0.2,0.2,true,0.25,0.09276253466780149,0.9885741106339256
6,0.25,0.2,true,0.25,0.06105015842043627,0.9616629852670882
6,0.3,0.2,true,0.25,0.042754601479563045,0.0649940691213567
6,0.2,0.2,true,0.25,0.09282585525760777,0.9857648125420788
6,0.25,0.2,true,0.25,0.060865766210003565,0.9575887518085928
6,0.3,0.2,true,0.25,0.043867549864354684,0.08413574253036098
6,0.2,0.2,true,0.25,0.09297998388127858,0.9851613458056638
6,0.25,0.2,true,0.25,0.06075342749367996,0.9635606240451368
6,0.3,0.2,true,0.25,0.04473251418451598,0.12994362130271458
6,0.2,0.2,true,0.25,0.09294947355927557,0.9828238979107904
6,0.25,0.2,true,0.25,0.06065013577726532,0.9676241252014075
6,0.3,0.2,true,0.25,0.045404893014197825,0.20170793960289413
6,0.2,0.2,true,0.25,0.0930321320530241,0.9837565562361782
6,0.25,0.2,true,0.25,0.060639205818626626,0.9666496773219745
6,0.3,0.2,true,0.25,0.04547126999131081,0.26038013797575515
6,0.2,0.2,true,0.25,0.09299628717104072,0.9775584166965191
6,0.25,0.2,true,0.25,0.060655556625136164,0.9636961267481498
6,0.3,0.2,true,0.25,0.045554138066798165,0.2989364820503208
6,0.2,0.2,true,0.25,0.09294328669832885,0.9795682012848428
6,0.25,0.2,true,0.25,0.06066332738093607,0.9642536537557486
6,0.3,0.2,true,0.25,0.04548670046777786,0.3674534721808519
6,0.2,0.2,true,0.25,0.09308012988342533,0.9832872041299799
6,0.25,0.2,true,0.25,0.060576955548498075,0.9653136324225128
6,0.25,0.2,true,0.25,0.060523285817522754,0.9647367326166836
6,0.3,0.2,true,0.25,0.04483113204133711,0.39529128570269234
6,0.2,0.2,true,0.25,0.09302011193083731,0.9857343750862203
6,0.25,0.2,true,0.25,0.06046723606784966,0.9641049298332468
6,0.2,0.2,true,0.25,0.09299442893791841,0.9835673829237842
6,0.3,0.2,true,0.25,0.04450734510317206,0.4513440352600274
6,0.25,0.2,true,0.25,0.06047819893725836,0.9657176644925143
6,0.3,0.2,true,0.25,0.04359742864739001,0.4815298389899113
6,0.2,0.2,true,0.25,0.09297114165831208,0.9825236514061894
6,0.25,0.2,true,0.25,0.06034160493931589,0.9634133378851802
6,0.2,0.2,true,0.25,0.09285925974731184,0.9733328565291907
6,0.3,0.2,true,0.25,0.042394139303306405,0.5445599483665968
6,0.25,0.2,true,0.25,0.060287699426993385,0.9605919662103831
6,0.2,0.2,true,0.25,0.09290001885015219,0.9719634788249077
6,0.3,0.2,true,0.25,0.04127579301318815,0.6125275575485531
6,0.25,0.2,true,0.25,0.060222541937959645,0.9647207014534468
6,0.2,0.2,true,0.25,0.09286022314909179,0.9724790183617055
6,0.3,0.2,true,0.25,0.04042452098319842,0.6147437980903847
6,0.25,0.2,true,0.25,0.060183779119837404,0.9616666647325357
6,0.2,0.2,true,0.25,0.09283998487478066,0.9740515291041416
6,0.3,0.2,true,0.25,0.03941364135663461,0.6318669157376732
6,0.25,0.2,true,0.25,0.06020410103831124,0.9630000020206619
6,0.2,0.2,true,0.25,0.0928898281221324,0.9721876205935149
6,0.3,0.2,true,0.25,0.03888149116158144,0.6357106309745449
6,0.25,0.2,true,0.25,0.060216593943410716,0.9618506815641894
6,0.2,0.2,true,0.25,0.09288722507238938,0.9741727242370155
6,0.3,0.2,true,0.25,0.03792964224096087,0.6333539288120925
6,0.25,0.2,true,0.25,0.0601740648671683,0.9607356712068331
6,0.2,0.2,true,0.25,0.09299515475593932,0.9774815876011806
6,0.25,0.2,true,0.25,0.06011981381423482,0.9612903628533183
6,0.3,0.2,true,0.25,0.037689100654977506,0.6954555668657035
6,0.2,0.2,true,0.25,0.09302795827951157,0.9725336642135392
6,0.25,0.2,true,0.25,0.06000049120741363,0.9582056007320472
6,0.3,0.2,true,0.25,0.03717958224260523,0.6834259464435896
6,0.2,0.2,true,0.25,0.09296626543888703,0.9786104029662442
6,0.25,0.2,true,0.25,0.05996268912310926,0.9597288056559142
6,0.3,0.2,true,0.25,0.03704948128893559,0.7253218145624519
6,0.2,0.2,true,0.25,0.09299057740548194,0.969056687838244
6,0.25,0.2,true,0.25,0.059971678901315245,0.9577885354265566
6,0.3,0.2,true,0.25,0.03647176191373424,0.7224457118775217
6,0.2,0.2,true,0.25,0.09300032680009436,0.9696938994473241
6,0.25,0.2,true,0.25,0.059909692312650295,0.9585545534387511
6,0.3,0.2,true,0.25,0.03574634686051764,0.7614739041402718
6,0.2,0.2,true,0.25,0.09304582844734023,0.9698762410832511
6,0.25,0.2,true,0.25,0.05985597496025503,0.9607834434107921
6,0.3,0.2,true,0.25,0.034960572002652485,0.7642089753709022
6,0.2,0.2,true,0.25,0.09318766237023571,0.9707357829727317
6,0.25,0.2,true,0.25,0.05983737527657202,0.9605513727562478
6,0.3,0.2,true,0.25,0.03421397393743905,0.789533680758391
6,0.2,0.2,true,0.25,0.09318944105926687,0.9641692499249579
6,0.25,0.2,true,0.25,0.059744056467705635,0.9609949732382609
6,0.3,0.2,true,0.25,0.03371072444821894,0.8347069866118851
6,0.2,0.2,true,0.25,0.09332465332707357,0.9654435986692425
6,0.25,0.2,true,0.25,0.059736157122713,0.9608752973073744
6,0.3,0.2,true,0.25,0.033148425508067465,0.8354749354946197
6,0.2,0.2,true,0.25,0.09326527859863305,0.9715266838824389
6,0.25,0.2,true,0.25,0.0597308163133187,0.9607774724576185
6,0.3,0.2,true,0.25,0.03292688454797694,0.8350100771791663
6,0.2,0.2,true,0.25,0.09321714567398344,0.9692660493204872
6,0.25,0.2,true,0.25,0.059712921140549914,0.960722019537364
6,0.3,0.2,true,0.25,0.0326760280270404,0.8708450704358549
6,0.2,0.2,true,0.25,0.09331618488407421,0.9640002451200812
6,0.25,0.2,true,0.25,0.05962443558871658,0.9608894818922464
6,0.3,0.2,true,0.25,0.03220470823257438,0.9076293755005145
6,0.2,0.2,true,0.25,0.09332818749203538,0.9729167568402091
6,0.25,0.2,true,0.25,0.059593433601574104,0.9610835468483299
6,0.3,0.2,true,0.25,0.03171817904773104,0.9188484692430604
6,0.2,0.2,true,0.25,0.09334510196524447,0.971406147435839
6,0.25,0.2,true,0.25,0.05955926600071259,0.9609985078216721
6,0.3,0.2,true,0.25,0.030911610514757267,0.9196806801656436
6,0.2,0.2,true,0.25,0.0933374223881997,0.9696159475111286
6,0.25,0.2,true,0.25,0.05949519491282179,0.9601310809986789
6,0.3,0.2,true,0.25,0.030553237352278932,0.9355240056509113
6,0.2,0.2,true,0.25,0.0932400009088507,0.9706571632855129
6,0.25,0.2,true,0.25,0.05945250475388677,0.9601394501368119
6,0.2,0.2,true,0.25,0.09320147689001441,0.9745947105445786
6,0.3,0.2,true,0.25,0.03017567878526362,0.9494604261149538
6,0.25,0.2,true,0.25,0.059462386257080405,0.9597414641131917
6,0.3,0.2,true,0.25,0.02972617244556722,0.955890120636312
6,0.2,0.2,true,0.25,0.09322219139698391,0.9778549917055965
6,0.25,0.2,true,0.25,0.059413856846891516,0.9603813434662887
6,0.3,0.2,true,0.25,0.02941359547113269,0.9535615088629827
6,0.2,0.2,true,0.25,0.09319613338691009,0.9787387487652944
6,0.25,0.2,true,0.25,0.059403643789893816,0.9575556619991875
6,0.2,0.2,true,0.25,0.09314748970857525,0.9794490733066068
6,0.3,0.2,true,0.25,0.02910762603197703,0.9722754410330752
6,0.25,0.2,true,0.25,0.05936829401355394,0.9606854976061122
6,0.2,0.2,true,0.25,0.09312514678191529,0.9788985322323787
6,0.3,0.2,true,0.25,0.028679041422748894,0.9721438177111793
6,0.25,0.2,true,0.25,0.05935124519282983,0.9567442192868039
6,0.2,0.2,true,0.25,0.09309082270847185,0.9789276866096938
6,0.3,0.2,true,0.25,0.028286958664803304,0.9771596156380074
6,0.25,0.2,true,0.25,0.05934179281607165,0.9561328677668032
6,0.2,0.2,true,0.25,0.09304343297260184,0.9785566286212977
6,0.25,0.2,true,0.25,0.05945155528354766,0.9584003498613266
6,0.3,0.2,true,0.25,0.028002284938081733,0.9840456369554006
6,0.2,0.2,true,0.25,0.09300973191810712,0.9780638175315687
6,0.25,0.2,true,0.25,0.05936675191188545,0.9572373442127021
6,0.3,0.2,true,0.25,0.027891651075654694,0.9878924874820306
6,0.2,0.2,true,0.25,0.09298090492138382,0.9781433079849059
6,0.25,0.2,true,0.25,0.05939361175161676,0.9601155153613433
6,0.3,0.2,true,0.25,0.027623868591142114,0.9774610926993936
6,0.2,0.2,true,0.25,0.09296992674216983,0.9781553337071404
6,0.25,0.2,true,0.25,0.05950536039930757,0.9523404748077873
6,0.3,0.2,true,0.25,0.027377089999428644,0.9742490721624821
6,0.2,0.2,true,0.25,0.09296217593991814,0.9781780915770362
6,0.25,0.2,true,0.25,0.05952461379630408,0.9593283215557907
6,0.3,0.2,true,0.25,0.027205352278553165,0.9850345682786708
6,0.25,0.2,true,0.25,0.05949641672897646,0.9608004651721016
6,0.2,0.2,true,0.25,0.0929430710852528,0.978194900191242
6,0.3,0.2,true,0.25,0.02685024899214937,0.9927862642588746
6,0.25,0.2,true,0.25,0.059402608111828056,0.9586473622157002
6,0.2,0.2,true,0.25,0.09292950190149347,0.9782375781386665
6,0.3,0.2,true,0.25,0.02643751629560332,1.001427394410915
6,0.25,0.2,true,0.25,0.05933507152062111,0.9542115306165018
6,0.2,0.2,true,0.25,0.09291786634336797,0.9782591611366993
6,0.3,0.2,true,0.25,0.02619205006323511,1.0008234934127638
6,0.25,0.2,true,0.25,0.05936855968160002,0.9597089322488738
6,0.2,0.2,true,0.25,0.0928964499793582,0.9782813321250116
6,0.25,0.2,true,0.25,0.059342928413454975,0.9623385486901552
6,0.3,0.2,true,0.25,0.02593631523883478,1.0106440224148752
6,0.2,0.2,true,0.25,0.0928811011718036,0.9782705759911247
6,0.25,0.2,true,0.25,0.05924967661329971,0.9616885930377728
6,0.3,0.2,true,0.25,0.025727342308612275,1.011096635013039
6,0.2,0.2,true,0.25,0.09286007382975915,0.978240655401061
6,0.25,0.2,true,0.25,0.05926438914684583,0.9611865600917731
6,0.3,0.2,true,0.25,0.02556168933709559,1.010035931572187
6,0.25,0.2,true,0.25,0.05922865760140477,0.959991287875405
6,0.2,0.2,true,0.25,0.0928510852036407,0.9782538594112545
6,0.3,0.2,true,0.25,0.025360522456138748,1.0164455767565368
6,0.25,0.2,true,0.25,0.059235928883727466,0.9578888350322357
6,0.2,0.2,true,0.25,0.09283059414728827,0.9782363912542318
6,0.25,0.2,true,0.25,0.05918162765731868,0.9556844293322913
6,0.3,0.2,true,0.25,0.025136285036608284,1.0105046752063582
6,0.2,0.2,true,0.25,0.09281911173816017,0.9782469334422251
6,0.25,0.2,true,0.25,0.05915086536938467,0.954947910763802
6,0.3,0.2,true,0.25,0.024831007191126193,1.0165692687756651
6,0.2,0.2,true,0.25,0.09281526863988393,0.9782614259078297
6,0.25,0.2,true,0.25,0.05915992831409247,0.9545313363844885
6,0.3,0.2,true,0.25,0.024629984239684263,1.017499119608291
6,0.2,0.2,true,0.25,0.0928098081338557,0.9782737915873994
6,0.25,0.2,true,0.25,0.059137648470234346,0.9580586202554606
6,0.3,0.2,true,0.25,0.024382005804562443,1.0218684219
6,0.2,0.2,true,0.25,0.0927904221348775,0.9782786099139443
6,0.25,0.2,true,0.25,0.05921071289515722,0.9529721122472818
6,0.3,0.2,true,0.25,0.02409613379539473,1.022750625502934
6,0.2,0.2,true,0.25,0.09278417263169791,0.9782795476811219
6,0.25,0.2,true,0.25,0.05925245708404504,0.9488442706654902
6,0.25,0.2,true,0.25,0.059228689812705404,0.9529763372906748
6,0.3,0.2,true,0.25,0.023953151996589216,1.0227996022278374
6,0.2,0.2,true,0.25,0.09278679196706374,0.978289653008161
6,0.25,0.2,true,0.25,0.05923388964696263,0.9525648753130642
6,0.2,0.2,true,0.25,0.09277069626989735,0.9782981186746758
6,0.3,0.2,true,0.25,0.02371756059691822,1.0226091991801713
6,0.25,0.2,true,0.25,0.05926933898945061,0.9515169610058872
6,0.2,0.2,true,0.25,0.09276527013977953,0.9783075652821903
6,0.3,0.2,true,0.25,0.02347193094794472,1.0234639371945697
6,0.25,0.2,true,0.25,0.05922914488907699,0.9482839645274779
6,0.3,0.2,true,0.25,0.023353807679818844,1.0245086291430563
6,0.2,0.2,true,0.25,0.09275957019941589,0.9783165976788992
6,0.25,0.2,true,0.25,0.05925181460317061,0.948817659718607
6,0.2,0.2,true,0.25,0.09275805173352705,0.9783292532080555
6,0.3,0.2,true,0.25,0.023196919893424463,1.0242603492122648
6,0.25,0.2,true,0.25,0.059270322498891886,0.9447261378576236
6,0.2,0.2,true,0.25,0.09273435984043842,0.9783216978889188
6,0.3,0.2,true,0.25,0.022965970159498025,1.0247805370067615
6,0.25,0.2,true,0.25,0.0592692871205653,0.9397666995482871
6,0.2,0.2,true,0.25,0.09272479528991401,0.978328255786202
6,0.3,0.2,true,0.25,0.022686536412865894,1.0260011743234227
6,0.25,0.2,true,0.25,0.05925333667841141,0.93812794175693
6,0.3,0.2,true,0.25,0.022475655115215896,1.0257448325976002
6,0.2,0.2,true,0.25,0.09271693916065014,0.978334179290834
6,0.25,0.2,true,0.25,0.059193877844811456,0.9454528405904612
6,0.3,0.2,true,0.25,0.022347396215943907,1.0270650584548153
6,0.2,0.2,true,0.25,0.09271664297907908,0.9783446091753362
6,0.3,0.2,true,0.25,0.02217594777917828,1.0277465335030092
6,0.25,0.2,true,0.25,0.05916386650102454,0.9388320909632022
6,0.2,0.2,true,0.25,0.09271556930087257,0.9783531920800195
6,0.25,0.2,true,0.25,0.05909638883885703,0.9408552534216672
6,0.3,0.2,true,0.25,0.021967128478725905,1.0283709259702052
6,0.2,0.2,true,0.25,0.09271138142596749,0.9783727303724937
6,0.25,0.2,true,0.25,0.05916689444153974,0.9449535161631963
6,0.3,0.2,true,0.25,0.021791509246566226,1.0282426829577604
6,0.2,0.2,true,0.25,0.09270787572219893,0.9783944679788628
6,0.3,0.2,true,0.25,0.021616405270937587,1.027273345161184
6,0.25,0.2,true,0.25,0.05921476255309053,0.9418202195297345
6,0.2,0.2,true,0.25,0.09270009179073717,0.9784044254723615
6,0.3,0.2,true,0.25,0.021418211972761496,1.026488177536183
6,0.25,0.2,true,0.25,0.05927014190972133,0.9481361930399995
6,0.2,0.2,true,0.25,0.09269066256539493,0.9783944528069657
6,0.3,0.2,true,0.25,0.02126589968726429,1.026592839305518
6,0.25,0.2,true,0.25,0.0592900273819653,0.9457672861173009
6,0.2,0.2,true,0.25,0.09268391006766348,0.9783808014491624
6,0.3,0.2,true,0.25,0.02103825540193424,1.0275576733299916
6,0.25,0.2,true,0.25,0.05927891212710632,0.9461410456022161
6,0.2,0.2,true,0.25,0.09267871071109143,0.9783773137897347
6,0.25,0.2,true,0.25,0.05929480366954135,0.9476619168414947
6,0.3,0.2,true,0.25,0.020975924104083936,1.0279928818386517
6,0.2,0.2,true,0.25,0.0926761189457727,0.9783823341113173
6,0.25,0.2,true,0.25,0.05931787626461855,0.9479640774783461
6,0.3,0.2,true,0.25,0.020768579910938684,1.0270409092616755
6,0.2,0.2,true,0.25,0.0926688390933332,0.9783868655981296
6,0.25,0.2,true,0.25,0.059283177265470804,0.9480445638270568
6,0.3,0.2,true,0.25,0.0206109209428771,1.0272376799532683
6,0.2,0.2,true,0.25,0.09266398790334904,0.9783965030056323
6,0.25,0.2,true,0.25,0.05924691331070458,0.9469646948295348
6,0.3,0.2,true,0.25,0.02045916173986409,1.0269973103833285
6,0.2,0.2,true,0.25,0.09265591516862615,0.9784053034786419
6,0.25,0.2,true,0.25,0.05927958236750355,0.9488528049724587
6,0.3,0.2,true,0.25,0.02026862899541215,1.0266681528621744
6,0.2,0.2,true,0.25,0.09264708829731179,0.9783954222479607
6,0.25,0.2,true,0.25,0.05927534855860518,0.9487133117538422
6,0.3,0.2,true,0.25,0.020214235505699694,1.0271856446149792
6,0.2,0.2,true,0.25,0.09264095325252511,0.9783973621753539
6,0.25,0.2,true,0.25,0.059264989863168256,0.9484922656322518
6,0.2,0.2,true,0.25,0.09263277496313621,0.9783997640776255
6,0.3,0.2,true,0.25,0.020029528785542528,1.0270630997938959
6,0.25,0.2,true,0.25,0.05924486335896874,0.9486446362588183
6,0.3,0.2,true,0.25,0.01984376832816372,1.0274607681305166
6,0.2,0.2,true,0.25,0.09263231619646033,0.9784157029417123
6,0.3,0.2,true,0.25,0.01972824668656299,1.0274857063629774
6,0.25,0.2,true,0.25,0.05923806178139791,0.9487286453860906
6,0.2,0.2,true,0.25,0.09262741655862271,0.9784188504182659
6,0.3,0.2,true,0.25,0.019528116078792554,1.027541279105657
6,0.2,0.2,true,0.25,0.09262196081749248,0.9784349437147213
6,0.25,0.2,true,0.25,0.05922264521069258,0.9487737484713307
6,0.3,0.2,true,0.25,0.019380998082322746,1.027811218906133
