num-grain-grown,percent-best-land,metabolism-max,max-vision,num-people,grain-growth-interval,life-expectancy-min,turtles,life-expectancy-max,red,green,blue,gini-index-reserve / num-people
4,30,9,5,250,3,15,250,70,116,103,31,0.17470558679267864
4,30,9,5,250,3,15,250,60,220,25,5,0.23768054088316085
4,30,9,5,250,3,15,250,50,211,31,8,0.22648325673013775
4,30,9,5,250,3,15,250,70,124,99,27,0.17846457842815852
4,30,9,5,250,3,15,250,60,216,28,6,0.23182071329120718
4,30,9,5,250,3,15,250,70,136,87,27,0.187512965794286
4,30,9,5,250,3,15,250,50,214,29,7,0.22533319914657218
4,30,9,5,250,3,15,250,60,216,29,5,0.2304998186434532
4,30,9,5,250,3,15,250,70,144,83,23,0.19406500269348193
4,30,9,5,250,3,15,250,50,217,26,7,0.22871807228915672
4,30,9,5,250,3,15,250,70,142,79,29,0.19892905653720644
4,30,9,5,250,3,15,250,70,147,78,25,0.20084495507438516
4,30,9,5,250,3,15,250,50,217,26,7,0.22895406475848273
4,30,9,5,250,5,5,250,50,69,101,80,0.1441881663113006
4,30,9,5,250,3,15,250,70,139,76,35,0.20587338762408622
4,30,9,5,250,5,5,250,50,34,142,74,0.1036176521890808
4,30,9,5,250,3,15,250,50,216,27,7,0.22999233196213908
4,30,9,5,250,5,5,250,50,35,155,60,0.09901732070365359
4,30,9,5,250,3,15,250,70,140,77,33,0.21156426533108164
4,30,9,5,250,5,5,250,50,33,141,76,0.10529674610449133
4,30,9,5,250,3,15,250,70,142,74,34,0.21462860392379834
4,30,9,5,250,5,5,250,50,49,122,79,0.11847366560622134
4,30,9,5,250,3,15,250,70,143,78,29,0.2217745786918024
4,30,9,5,250,5,5,250,50,69,120,61,0.1319951356407858
4,30,9,5,250,3,15,250,70,148,75,27,0.22548341272301944
4,30,9,5,250,5,5,250,50,82,114,54,0.1427303077725615
4,30,9,5,250,3,15,250,70,154,72,24,0.23562420051858252
4,30,9,5,250,5,5,250,60,71,104,75,0.13557464376082043
4,30,9,5,250,3,15,250,70,164,62,24,0.24066225475841876
4,30,9,5,250,5,5,250,50,98,106,46,0.1570214964172639
4,30,9,5,250,3,15,250,70,170,52,28,0.23818525585429318
4,30,9,5,250,5,5,250,60,25,135,90,0.09027212020033393
4,30,9,5,250,5,5,250,50,109,90,51,0.1696120606256045
4,30,9,5,250,3,15,250,70,171,53,26,0.2390210055096418
4,30,9,5,250,5,5,250,50,117,86,47,0.176345047674645
4,30,9,5,250,5,5,250,60,17,137,96,0.08641784151677197
4,30,9,5,250,5,5,250,50,126,84,40,0.1831310186073279
4,30,9,5,250,5,5,250,60,35,133,82,0.09868904156986803
4,30,9,5,250,3,15,250,70,175,52,23,0.2422472822230422
4,30,9,5,250,3,15,250,70,177,51,22,0.24385747152554907
4,30,9,5,250,5,5,250,50,136,81,33,0.19343005537521465
4,30,9,5,250,5,5,250,60,43,144,63,0.10588332276474324
4,30,9,5,250,3,15,250,70,178,48,24,0.24462525833659157
4,30,9,5,250,5,5,250,50,147,74,29,0.19731062998045398
4,30,9,5,250,5,5,250,60,60,133,57,0.1201251293053907
4,30,9,5,250,5,5,250,50,152,75,23,0.19778649189878023
4,30,9,5,250,3,15,250,70,185,46,19,0.2414064387432815
4,30,9,5,250,5,5,250,50,157,72,21,0.20602347073492755
4,30,9,5,250,3,15,250,70,185,46,19,0.2401436505594161
4,30,9,5,250,5,5,250,60,74,130,46,0.13549887165526386
4,30,9,5,250,3,15,250,70,194,39,17,0.24724366201094042
4,30,9,5,250,5,5,250,50,160,74,16,0.21340879617621994
4,30,9,5,250,5,5,250,60,97,115,38,0.15924846318799143
4,30,9,5,250,5,5,250,50,174,64,12,0.2213393526002446
4,30,9,5,250,3,15,250,70,199,38,13,0.2483004154132646
4,30,9,5,250,5,5,250,50,180,57,13,0.2248434527870301
4,30,9,5,250,5,5,250,60,114,103,33,0.16669836020394094
4,30,9,5,250,3,15,250,70,198,41,11,0.24561333744636693
4,30,9,5,250,5,5,250,50,187,51,12,0.2261790588140574
4,30,9,5,250,5,5,250,60,113,97,40,0.16862993886003552
4,30,9,5,250,3,15,250,70,202,36,12,0.2477182592835361
4,30,9,5,250,5,5,250,50,188,50,12,0.2310026512013256
4,30,9,5,250,5,5,250,60,114,93,43,0.17254329294182974
4,30,9,5,250,5,5,250,50,191,48,11,0.23353470350404298
4,30,9,5,250,3,15,250,70,206,35,9,0.2454068261600637
4,30,9,5,250,3,15,250,70,212,30,8,0.24328936580660723
4,30,9,5,250,5,5,250,50,193,44,13,0.23911267243595238
4,30,9,5,250,5,5,250,60,127,86,37,0.18162473375072613
4,30,9,5,250,3,15,250,70,214,30,6,0.2436685741535527
4,30,9,5,250,5,5,250,50,197,41,12,0.23943391945547365
4,30,9,5,250,5,5,250,50,196,42,12,0.24123419267299884
4,30,9,5,250,5,5,250,60,136,83,31,0.18362364370426448
4,30,9,5,250,3,15,250,70,214,30,6,0.2454387291088407
4,30,9,5,250,5,5,250,50,199,39,12,0.23997756940614082
4,30,9,5,250,3,15,250,70,218,26,6,0.24741305123023888
4,30,9,5,250,5,5,250,60,150,78,22,0.19497436393537784
4,30,9,5,250,5,5,250,50,203,33,14,0.2381135710977303
4,30,9,5,250,3,15,250,70,215,30,5,0.24463310913430258
4,30,9,5,250,5,5,250,50,203,32,15,0.24354500912671737
4,30,9,5,250,5,5,250,60,160,73,17,0.2050471713511572
4,30,9,5,250,3,15,250,70,220,27,3,0.24834333070244677
4,30,9,5,250,5,5,250,50,206,28,16,0.24284664521396673
4,30,9,5,250,5,5,250,60,157,61,32,0.21960498159424774
4,30,9,5,250,3,15,250,70,221,27,2,0.24883375858684975
4,30,9,5,250,5,5,250,50,210,25,15,0.23807200826324357
4,30,9,5,250,5,5,250,50,214,23,13,0.2421007968539791
4,30,9,5,250,5,5,250,60,158,57,35,0.22875615491009682
4,30,9,5,250,5,5,250,50,217,22,11,0.24561694606609186
4,30,9,5,250,5,5,250,60,160,60,30,0.23412304942599846
4,30,9,5,250,5,5,250,50,218,20,12,0.24482754250712846
4,30,9,5,250,5,5,250,60,163,58,29,0.23471568326686426
4,30,9,5,250,5,5,250,50,217,21,12,0.24179223991343315
4,30,9,5,250,5,5,250,60,172,54,24,0.24126981132075478
4,30,9,5,250,5,5,250,50,217,23,10,0.23651500625260527
4,30,9,5,250,5,5,250,50,214,24,12,0.23723351517398447
4,30,9,5,250,5,5,250,60,178,47,25,0.24634263036048945
4,30,9,5,250,5,5,250,50,219,20,11,0.2387431351351352
4,30,9,5,250,5,5,250,50,219,22,9,0.24158899322996272
4,30,9,5,250,5,5,250,60,178,48,24,0.2489878785632205
4,30,9,5,250,5,5,250,50,221,20,9,0.23605881697671838
4,30,9,5,250,5,5,250,60,184,44,22,0.25604507325370135
4,30,9,5,250,5,5,250,50,207,33,10,0.2325097373188406
4,30,9,5,250,5,5,250,60,190,41,19,0.25772625094996193
4,30,9,5,250,5,5,250,50,206,34,10,0.23167267898638935
4,30,9,5,250,5,5,250,50,208,33,9,0.2326770523956291
4,30,9,5,250,5,5,250,60,195,37,18,0.2602431941923777
4,30,9,5,250,5,5,250,60,202,33,15,0.26066977098590355
4,30,9,5,250,5,5,250,50,208,33,9,0.2426633765637554
4,30,9,5,250,5,5,250,50,213,32,5,0.22970368559379023
4,30,9,5,250,5,5,250,60,206,30,14,0.26324213169401267
4,30,9,5,250,5,5,250,50,213,31,6,0.22720711760829196
4,30,9,5,250,5,5,250,50,213,32,5,0.22457754204086555
4,30,9,5,250,5,5,250,60,207,29,14,0.2619612952510292
4,30,9,5,250,5,5,250,50,215,30,5,0.22225715683875705
4,30,9,5,250,5,5,250,60,211,27,12,0.2642129015588666
4,30,9,5,250,5,5,250,50,218,27,5,0.21915536367452193
4,30,9,5,250,3,15,250,70,226,22,2,0.250776065031875
4,30,9,5,250,5,5,250,60,210,28,12,0.26247560619339755
4,30,9,5,250,5,5,250,50,214,31,5,0.21498390856882926
4,30,9,5,250,5,5,250,60,215,25,10,0.26588036456950703
4,30,9,5,250,3,15,250,70,227,20,3,0.24857241053979373
4,30,9,5,250,5,5,250,50,217,28,5,0.21241195232499582
4,30,9,5,250,5,5,250,50,220,26,4,0.2060141279363122
4,30,9,5,250,3,15,250,70,227,20,3,0.24765494071146243
4,30,9,5,250,5,5,250,60,218,22,10,0.26697038808166274
4,30,9,5,250,5,5,250,50,216,31,3,0.21215560459457936
4,30,9,5,250,3,15,250,70,226,22,2,0.24567215286286734
4,30,9,5,250,5,5,250,60,218,22,10,0.2660940725180381
4,30,9,5,250,3,15,250,70,226,22,2,0.24765358889887193
4,30,9,5,250,5,5,250,60,219,21,10,0.2659208876920933
4,30,9,5,250,3,15,250,70,224,24,2,0.24749472807101897
4,30,9,5,250,5,5,250,70,71,103,76,0.13760380136527905
4,30,9,5,250,5,5,250,60,222,21,7,0.262703096539162
4,30,9,5,250,5,5,250,70,28,141,81,0.0969451309081484
4,30,9,5,250,5,5,250,60,226,19,5,0.2640766153230645
4,30,9,5,250,5,5,250,70,33,155,62,0.09455091992744238
4,30,9,5,250,5,10,250,50,77,99,74,0.1447167083680846
4,30,9,5,250,5,5,250,70,38,163,49,0.09733168265758797
4,30,9,5,250,5,5,250,70,42,145,63,0.10826014383379202
4,30,9,5,250,5,10,250,50,33,139,78,0.09779278733892596
4,30,9,5,250,5,5,250,60,214,27,9,0.2553567100427138
4,30,9,5,250,5,5,250,70,58,143,49,0.1198093567728515
4,30,9,5,250,5,10,250,50,32,146,72,0.09385701380823332
4,30,9,5,250,5,5,250,60,213,28,9,0.25801385414662314
4,30,9,5,250,5,10,250,50,42,145,63,0.10203877734809566
4,30,9,5,250,5,5,250,70,75,133,42,0.13339919903573236
4,30,9,5,250,5,5,250,60,215,27,8,0.2572925715350919
4,30,9,5,250,5,5,250,70,87,124,39,0.14960827834433113
4,30,9,5,250,5,10,250,50,56,131,63,0.11703243900158927
4,30,9,5,250,5,5,250,70,95,120,35,0.158056048575432
4,30,9,5,250,5,5,250,60,216,27,7,0.25110236508081457
4,30,9,5,250,5,10,250,50,72,124,54,0.12939505373559504
4,30,9,5,250,5,5,250,70,105,110,35,0.16994392327811667
4,30,9,5,250,5,5,250,60,217,26,7,0.2561107914326164
4,30,9,5,250,5,10,250,50,77,122,51,0.13623423568806228
4,30,9,5,250,5,5,250,70,109,110,31,0.18086196520596282
4,30,9,5,250,5,10,250,50,87,120,43,0.1453875245013261
4,30,9,5,250,5,5,250,70,120,103,27,0.19216379370024222
4,30,9,5,250,5,5,250,60,217,27,6,0.25342789897709783
4,30,9,5,250,5,10,250,50,105,107,38,0.16006781186707683
4,30,9,5,250,5,5,250,70,130,97,23,0.1955155304832462
4,30,9,5,250,5,10,250,50,116,88,46,0.17461514313476345
4,30,9,5,250,5,5,250,60,219,25,6,0.25165185218205305
4,30,9,5,250,5,5,250,70,150,79,21,0.20889562195969422
4,30,9,5,250,5,10,250,50,126,82,42,0.18427971824849335
4,30,9,5,250,5,5,250,60,223,22,5,0.2444624303233
4,30,9,5,250,5,5,250,70,152,76,22,0.21581951811405797
4,30,9,5,250,5,10,250,50,132,83,35,0.1896363380380839
4,30,9,5,250,5,5,250,60,218,27,5,0.23736467857971694
4,30,9,5,250,5,5,250,70,161,68,21,0.2229785186218441
4,30,9,5,250,5,10,250,50,138,84,28,0.19978708674766896
4,30,9,5,250,5,5,250,70,160,65,25,0.22260113318315217
4,30,9,5,250,5,10,250,50,147,83,20,0.20504575023994878
4,30,9,5,250,5,5,250,60,219,26,5,0.23685902358749328
4,30,9,5,250,5,5,250,70,165,60,25,0.22909335893304095
4,30,9,5,250,5,10,250,50,156,75,19,0.2112039310270349
4,30,9,5,250,5,5,250,70,170,56,24,0.2344115967947175
4,30,9,5,250,5,5,250,60,221,25,4,0.2350809327846365
4,30,9,5,250,5,10,250,50,162,70,18,0.218179578350034
4,30,9,5,250,5,5,250,70,172,55,23,0.23709448872539
4,30,9,5,250,5,5,250,60,218,28,4,0.23109974993053622
4,30,9,5,250,5,10,250,50,176,58,16,0.22959686815837319
4,30,9,5,250,5,5,250,70,179,49,22,0.2453781589399318
4,30,9,5,250,5,10,250,50,181,53,16,0.23270979572376874
4,30,9,5,250,5,5,250,60,220,26,4,0.2338224781754193
4,30,9,5,250,5,5,250,70,185,44,21,0.25497645944173164
4,30,9,5,250,5,10,250,50,183,52,15,0.2362721584984359
4,30,9,5,250,5,5,250,70,191,41,18,0.2562802964746604
4,30,9,5,250,5,5,250,60,219,28,3,0.23634082431079978
4,30,9,5,250,5,10,250,50,188,47,15,0.24128864316977677
4,30,9,5,250,5,5,250,70,191,43,16,0.2510191924882629
4,30,9,5,250,5,10,250,50,193,45,12,0.2478648659642843
4,30,9,5,250,5,5,250,60,221,26,3,0.23523389329887393
4,30,9,5,250,5,5,250,70,194,42,14,0.25181512862784194
4,30,9,5,250,5,10,250,50,199,42,9,0.25186406124434274
4,30,9,5,250,5,5,250,70,197,40,13,0.2542861006994089
4,30,9,5,250,5,10,250,50,199,40,11,0.24995217535702427
4,30,9,5,250,5,5,250,70,200,37,13,0.2554517789902405
4,30,9,5,250,5,10,250,50,203,36,11,0.2520172340244007
4,30,9,5,250,5,5,250,70,200,37,13,0.25530772520508527
4,30,9,5,250,5,10,250,50,207,32,11,0.251390206185567
4,30,9,5,250,5,5,250,70,198,38,14,0.25446088042696535
4,30,9,5,250,5,10,250,50,209,31,10,0.25130717788675877
4,30,9,5,250,5,5,250,70,199,39,12,0.2572838800624834
4,30,9,5,250,5,5,250,70,205,34,11,0.26296344390666193
4,30,9,5,250,5,10,250,60,74,90,86,0.1478313977319305
4,30,9,5,250,5,10,250,50,211,30,9,0.2531417631506973
4,30,9,5,250,5,5,250,70,206,36,8,0.26000720494948704
4,30,9,5,250,5,10,250,60,38,118,94,0.10373686929567767
4,30,9,5,250,5,10,250,50,213,30,7,0.24547649347676828
4,30,9,5,250,5,5,250,70,208,34,8,0.2561551650235747
4,30,9,5,250,5,10,250,50,215,29,6,0.24481356553620537
4,30,9,5,250,5,10,250,60,28,127,95,0.09607154594867913
4,30,9,5,250,5,5,250,70,203,34,13,0.25859173022882376
4,30,9,5,250,5,10,250,50,219,25,6,0.25018816673715877
4,30,9,5,250,5,5,250,70,202,31,17,0.26179772873366197
4,30,9,5,250,5,10,250,60,36,133,81,0.10348541224024463
4,30,9,5,250,5,10,250,50,221,24,5,0.2545404468412943
4,30,9,5,250,5,5,250,70,201,33,16,0.25496117452369854
4,30,9,5,250,5,10,250,60,53,134,63,0.11908245282148303
4,30,9,5,250,5,10,250,50,226,20,4,0.2538277827782778
4,30,9,5,250,5,5,250,70,201,34,15,0.2537522553782098
4,30,9,5,250,5,10,250,60,69,127,54,0.13283321150621324
4,30,9,5,250,5,10,250,50,228,18,4,0.2460300058835066
4,30,9,5,250,5,5,250,70,197,39,14,0.2505061958920388
4,30,9,5,250,5,10,250,50,234,15,1,0.24117502517623368
4,30,9,5,250,5,5,250,70,203,34,13,0.2516098312922839
4,30,9,5,250,5,10,250,60,83,115,52,0.14411909750201443
4,30,9,5,250,5,10,250,50,234,15,1,0.24242992861911372
4,30,9,5,250,5,5,250,70,207,31,12,0.2498139942201593
4,30,9,5,250,5,10,250,50,236,13,1,0.23854783652591469
4,30,9,5,250,5,10,250,60,84,115,51,0.1489574855867585
4,30,9,5,250,5,5,250,70,209,30,11,0.24729427453004688
4,30,9,5,250,5,10,250,50,237,12,1,0.24009291004194938
4,30,9,5,250,5,5,250,70,213,27,10,0.2522328730512248
4,30,9,5,250,5,10,250,60,91,113,46,0.15866602392429924
4,30,9,5,250,5,10,250,50,239,10,1,0.23078823955691286
4,30,9,5,250,5,10,250,50,240,9,1,0.23490851121318576
4,30,9,5,250,5,5,250,70,212,29,9,0.24754421738552235
4,30,9,5,250,5,10,250,60,94,103,53,0.16764636447860545
4,30,9,5,250,5,5,250,70,214,24,12,0.24834417172357565
4,30,9,5,250,5,10,250,50,209,34,7,0.22746601500341
4,30,9,5,250,5,5,250,70,213,27,10,0.24738824720445451
4,30,9,5,250,5,10,250,60,108,96,46,0.17605784048834192
4,30,9,5,250,5,10,250,50,199,41,10,0.21768953521528375
4,30,9,5,250,5,5,250,70,212,26,12,0.25678954405052784
4,30,9,5,250,5,10,250,50,195,44,11,0.21701551371942804
4,30,9,5,250,5,10,250,60,124,80,46,0.19013120224231708
4,30,9,5,250,5,5,250,70,211,28,11,0.26108500831551423
4,30,9,5,250,5,10,250,50,199,38,13,0.22120637219406242
4,30,9,5,250,5,5,250,70,211,28,11,0.2522950911119374
4,30,9,5,250,5,10,250,60,133,80,37,0.19213810047197274
4,30,9,5,250,5,10,250,50,196,39,15,0.22688204215560875
4,30,9,5,250,5,5,250,70,210,28,12,0.2512615962269335
4,30,9,5,250,5,10,250,50,196,43,11,0.22504214974536776
4,30,9,5,250,5,10,250,60,133,77,40,0.19797303225806442
4,30,9,5,250,5,5,250,70,206,32,12,0.2468189655172414
4,30,9,5,250,5,10,250,50,199,41,10,0.22717870597870624
4,30,9,5,250,5,5,250,70,212,27,11,0.2429574013392221
4,30,9,5,250,5,10,250,60,142,77,31,0.20302447279354333
4,30,9,5,250,5,10,250,50,206,35,9,0.2265481011272846
4,30,9,5,250,5,10,250,60,154,72,24,0.20620603015075387
4,30,9,5,250,5,10,250,50,211,31,8,0.2287745006839946
4,30,9,5,250,5,10,250,70,60,102,88,0.1322491250810112
4,30,9,5,250,5,10,250,50,211,31,8,0.23064068328017742
4,30,9,5,250,5,10,250,60,156,71,23,0.21078597857838374
4,30,9,5,250,5,10,250,70,29,130,91,0.09314445464407901
4,30,9,5,250,5,10,250,50,214,26,10,0.23294799372338051
4,30,9,5,250,5,10,250,60,162,70,18,0.21786281564614632
4,30,9,5,250,5,10,250,70,37,147,66,0.09626044226044242
4,30,9,5,250,5,10,250,50,216,25,9,0.23066899418121364
4,30,9,5,250,5,10,250,70,51,147,52,0.10619317826223014
4,30,9,5,250,5,10,250,60,154,69,27,0.22076577540106956
4,30,9,5,250,5,10,250,70,59,147,44,0.10896335078534031
4,30,9,5,250,5,10,250,60,156,64,30,0.22371819370411353
4,30,9,5,250,5,10,250,70,76,150,24,0.12362019630677089
4,30,9,5,250,5,15,250,50,71,100,79,0.13963129088239207
4,30,9,5,250,5,10,250,70,91,143,16,0.1308639975073999
4,30,9,5,250,5,10,250,60,157,66,27,0.2245833001460242
4,30,9,5,250,5,15,250,50,31,134,85,0.09745846468433159
4,30,9,5,250,5,10,250,70,95,134,21,0.1377914628723876
4,30,9,5,250,5,15,250,50,37,156,57,0.09693502824858759
4,30,9,5,250,5,10,250,70,100,124,26,0.14590801007914267
4,30,9,5,250,5,10,250,60,166,60,24,0.22945671832334477
4,30,9,5,250,5,15,250,50,63,139,48,0.11313277274918321
4,30,9,5,250,5,10,250,70,101,124,25,0.1507221352216246
4,30,9,5,250,5,15,250,50,63,127,60,0.11845983760722976
4,30,9,5,250,5,10,250,60,175,50,25,0.23421209328702053
4,30,9,5,250,5,10,250,70,107,119,24,0.15442756032524607
4,30,9,5,250,5,15,250,50,58,123,69,0.12436442268461849
4,30,9,5,250,5,10,250,60,178,48,24,0.24253022890404607
4,30,9,5,250,5,10,250,70,117,111,22,0.16548462059839258
4,30,9,5,250,5,15,250,50,72,114,64,0.13747904990659213
4,30,9,5,250,5,10,250,70,125,103,22,0.16884412544858807
4,30,9,5,250,5,10,250,60,176,52,22,0.24191679155070284
4,30,9,5,250,5,15,250,50,77,125,48,0.13993665540540542
4,30,9,5,250,5,10,250,70,139,95,16,0.1791548546456394
4,30,9,5,250,5,15,250,50,90,123,37,0.15275623513421688
4,30,9,5,250,5,10,250,70,148,89,13,0.19005992607372993
4,30,9,5,250,5,10,250,60,182,48,20,0.24141197195757683
4,30,9,5,250,5,15,250,50,100,124,26,0.15831668200341784
4,30,9,5,250,5,10,250,70,154,89,7,0.19121694794927233
4,30,9,5,250,5,15,250,50,107,122,21,0.1663073187873368
4,30,9,5,250,5,10,250,60,186,45,19,0.24551781472684084
4,30,9,5,250,5,10,250,70,160,85,5,0.20009292530437636
4,30,9,5,250,5,15,250,50,112,109,29,0.1734896216418376
4,30,9,5,250,5,10,250,70,162,82,6,0.20736976659251635
4,30,9,5,250,5,10,250,60,188,43,19,0.24489980817470855
4,30,9,5,250,5,15,250,50,121,99,30,0.18594736011613594
4,30,9,5,250,5,10,250,70,172,69,9,0.21480925249906166
4,30,9,5,250,5,15,250,50,129,90,31,0.19816641921115494
4,30,9,5,250,5,10,250,60,185,46,19,0.2448966964576473
4,30,9,5,250,5,10,250,70,178,66,6,0.21656567724326178
4,30,9,5,250,5,15,250,50,133,89,28,0.20111734184150334
4,30,9,5,250,5,10,250,60,186,46,18,0.24678914542072428
4,30,9,5,250,5,10,250,70,181,63,6,0.21785702104437393
4,30,9,5,250,5,15,250,50,145,79,26,0.2082972846754287
4,30,9,5,250,5,10,250,60,200,36,14,0.2509100802505383
4,30,9,5,250,5,10,250,70,188,57,5,0.22605045903707352
4,30,9,5,250,5,15,250,50,150,74,26,0.21445732036736886
4,30,9,5,250,5,10,250,70,174,60,16,0.2298941222823167
4,30,9,5,250,5,15,250,50,159,68,23,0.21594269629033888
4,30,9,5,250,5,10,250,60,202,36,12,0.2574358459499618
4,30,9,5,250,5,10,250,70,183,50,17,0.23590926818499594
4,30,9,5,250,5,15,250,50,167,64,19,0.22230010528818397
4,30,9,5,250,5,10,250,70,188,47,15,0.2416128649330414
4,30,9,5,250,5,15,250,50,171,57,22,0.22872727922008362
4,30,9,5,250,5,10,250,60,208,31,11,0.2541704531499448
4,30,9,5,250,5,10,250,70,189,46,15,0.2420342412451363
4,30,9,5,250,5,15,250,50,179,50,21,0.23455091844232184
4,30,9,5,250,5,10,250,60,210,30,10,0.2526251888140437
4,30,9,5,250,5,10,250,70,194,39,17,0.25032173408167213
4,30,9,5,250,5,15,250,50,182,46,22,0.2409666309505588
4,30,9,5,250,5,10,250,60,211,29,10,0.25477223641909147
4,30,9,5,250,5,10,250,70,198,38,14,0.2501589056348668
4,30,9,5,250,5,15,250,50,185,45,20,0.24185797916825072
4,30,9,5,250,5,10,250,70,203,34,13,0.2520939890710382
4,30,9,5,250,5,15,250,50,191,40,19,0.25165145693243657
4,30,9,5,250,5,10,250,60,217,23,10,0.2605925385308891
4,30,9,5,250,5,10,250,70,208,30,12,0.25813019674935833
4,30,9,5,250,5,15,250,50,199,38,13,0.25616195569136735
4,30,9,5,250,5,10,250,70,211,27,12,0.26226442477876105
4,30,9,5,250,5,15,250,50,208,33,9,0.24807204923968137
4,30,9,5,250,5,10,250,60,215,24,11,0.259717544905082
4,30,9,5,250,5,10,250,70,212,25,13,0.2659518833962594
4,30,9,5,250,5,15,250,50,217,24,9,0.2532073524352484
4,30,9,5,250,5,10,250,70,212,25,13,0.26194475615019414
4,30,9,5,250,5,10,250,60,210,29,11,0.25735999322923275
4,30,9,5,250,5,15,250,50,221,21,8,0.2487701614870469
4,30,9,5,250,5,10,250,70,210,27,13,0.26075827490970893
4,30,9,5,250,5,10,250,60,213,28,9,0.25693238859484385
4,30,9,5,250,5,15,250,50,228,16,6,0.24771003346151937
4,30,9,5,250,5,10,250,70,210,27,13,0.2583384204820281
4,30,9,5,250,5,15,250,50,232,13,5,0.2375177037294532
4,30,9,5,250,5,10,250,70,210,27,13,0.25954821096173736
4,30,9,5,250,5,10,250,60,221,20,9,0.26099627263045777
4,30,9,5,250,5,15,250,50,232,13,5,0.2349914321926489
4,30,9,5,250,5,10,250,60,223,20,7,0.2597610131162369
4,30,9,5,250,5,10,250,70,209,28,13,0.2579490580624161
4,30,9,5,250,5,15,250,50,218,24,8,0.23415210389610414
4,30,9,5,250,5,10,250,70,211,26,13,0.2542983067325608
4,30,9,5,250,5,15,250,50,225,19,6,0.22892421052631584
4,30,9,5,250,5,10,250,60,227,16,7,0.25872586087358446
4,30,9,5,250,5,15,250,50,225,20,5,0.22867818345609672
4,30,9,5,250,5,10,250,70,212,26,12,0.25448598584428717
4,30,9,5,250,5,10,250,70,216,24,10,0.24933856446683716
4,30,9,5,250,5,10,250,60,229,14,7,0.25311202673625416
4,30,9,5,250,5,15,250,50,223,22,5,0.23500615711252656
4,30,9,5,250,5,10,250,70,216,26,8,0.24759249730268074
4,30,9,5,250,5,15,250,50,225,22,3,0.2313126812982323
4,30,9,5,250,5,10,250,60,223,21,6,0.24391095697816098
4,30,9,5,250,5,10,250,70,215,27,8,0.24762986536107712
4,30,9,5,250,5,10,250,60,224,21,5,0.24519814928473624
4,30,9,5,250,5,15,250,50,227,20,3,0.23054093376764387
4,30,9,5,250,5,10,250,70,219,24,7,0.2470974801895097
4,30,9,5,250,5,15,250,50,211,35,4,0.2201528167494064
4,30,9,5,250,5,10,250,60,223,22,5,0.24890279329608925
4,30,9,5,250,5,10,250,70,221,23,6,0.2530048514767216
4,30,9,5,250,5,15,250,50,214,31,5,0.22214039735099342
4,30,9,5,250,5,10,250,70,222,23,5,0.2521021207037467
4,30,9,5,250,5,15,250,50,213,30,7,0.2267091102525338
4,30,9,5,250,5,10,250,60,225,20,5,0.247097458990029
4,30,9,5,250,5,10,250,70,223,22,5,0.2558489063904465
4,30,9,5,250,5,15,250,50,211,32,7,0.22608930881277783
4,30,9,5,250,5,10,250,60,228,18,4,0.24375624163551637
4,30,9,5,250,5,10,250,70,223,22,5,0.25631502457790145
4,30,9,5,250,5,15,250,50,208,34,8,0.22492567948573347
4,30,9,5,250,5,10,250,70,221,24,5,0.2538666497654963
4,30,9,5,250,5,10,250,60,231,15,4,0.24857120348486958
4,30,9,5,250,5,15,250,50,206,36,8,0.22385277611289695
4,30,9,5,250,5,10,250,70,220,26,4,0.2519157668315768
4,30,9,5,250,5,15,250,50,208,34,8,0.22420484332020937
4,30,9,5,250,5,10,250,60,231,16,3,0.25350511663999237
4,30,9,5,250,5,10,250,70,223,23,4,0.2525278650428197
4,30,9,5,250,5,15,250,50,214,29,7,0.21942362306368338
4,30,9,5,250,5,10,250,60,235,13,2,0.2516043636363637
4,30,9,5,250,5,10,250,70,224,23,3,0.2496404082700863
4,30,9,5,250,5,15,250,50,220,23,7,0.223735089767106
4,30,9,5,250,5,15,250,50,222,22,6,0.2240209695603158
4,30,9,5,250,5,15,250,60,80,84,86,0.15324750830564784
4,30,9,5,250,5,15,250,50,210,35,5,0.2127989503656972
4,30,9,5,250,5,15,250,50,199,44,7,0.21092272152246863
4,30,9,5,250,5,15,250,60,42,118,90,0.10738167805219824
4,30,9,5,250,5,15,250,50,198,47,5,0.21401130135051147
4,30,9,5,250,5,15,250,60,29,134,87,0.09669838813668603
4,30,9,5,250,5,15,250,50,197,49,4,0.2141337746832555
4,30,9,5,250,5,15,250,60,35,120,95,0.10471482771165734
4,30,9,5,250,5,15,250,60,48,127,75,0.11505558065973792
4,30,9,5,250,5,15,250,70,75,84,91,0.14589749009247038
4,30,9,5,250,5,15,250,60,64,125,61,0.12415664427330819
4,30,9,7,250,1,5,250,50,82,96,72,0.14219724641753312
4,30,9,5,250,5,15,250,70,30,130,90,0.09760030719344656
4,30,9,5,250,5,15,250,60,65,117,68,0.12870223843727444
4,30,9,7,250,1,5,250,50,23,135,92,0.09617758985200846
4,30,9,5,250,5,15,250,60,67,120,63,0.13297088210105637
4,30,9,5,250,5,15,250,70,27,136,87,0.09514135116024944
4,30,9,7,250,1,5,250,50,12,144,94,0.08195582508777503
4,30,9,5,250,5,15,250,60,81,122,47,0.15010913899909523
4,30,9,5,250,5,15,250,60,89,121,40,0.157377085650723
4,30,9,5,250,5,15,250,70,38,133,79,0.10732440272137547
4,30,9,7,250,1,5,250,50,26,153,71,0.09288944482887111
4,30,9,5,250,5,15,250,60,98,117,35,0.16441198996434683
