
"number","max-jobs","poor-price-priority","rich-quality-priority","death-rate","poor-per-step","rich-per-step","residents-per-job","number-of-tests","Time","median_job_distance_rich","median_job_distance_poor"
"14","10","0","0.5","4","5","5","100","15","22","7.615773105863909","9.486832980505138"
"15","10","0","1","4","5","5","100","15","8","29.614185789921695","13.45362404707371"
"14","10","0","0.5","4","5","5","100","15","23","8.154234499766936","9.326762794674746"
"14","10","0","0.5","4","5","5","100","15","24","8","9.219544457292887"
"14","10","0","0.5","4","5","5","100","15","25","8.031128874149275","8.999828524068288"
"15","10","0","1","4","5","5","100","15","9","29.51253406481359","11.045735099956593"
"15","10","0","1","4","5","5","100","15","10","29.427877939124322","12.727922061357855"
"8","10","-0.5","0","4","5","5","100","15","44","7","6.4031242374328485"
"15","10","0","1","4","5","5","100","15","11","24.186773244895647","12.384758320075075"
"14","10","0","0.5","4","5","5","100","15","26","8.06225774829855","8.06225774829855"
"15","10","0","1","4","5","5","100","15","12","24.186773244895647","9.433981132056603"
"14","10","0","0.5","4","5","5","100","15","27","8.246211251235321","7.0710678118654755"
"15","10","0","1","4","5","5","100","15","13","22.554754153387815","8.85241291576573"
"14","10","0","0.5","4","5","5","100","15","28","8.246211251235321","7"
"8","10","-0.5","0","4","5","5","100","15","45","6.854101966249685","6.324555320336759"
"15","10","0","1","4","5","5","100","15","14","21.840329667841555","9.219544457292887"
"14","10","0","0.5","4","5","5","100","15","29","8.395107498276426","6.363839778884804"
"15","10","0","1","4","5","5","100","15","15","21.37755832643195","7.8481919625832735"
"14","10","0","0.5","4","5","5","100","15","30","8.246211251235321","6.4031242374328485"
"15","10","0","1","4","5","5","100","15","16","21.37755832643195","7.211102550927978"
"14","10","0","0.5","4","5","5","100","15","31","7.807886552931954","6.854101966249685"
"15","10","0","1","4","5","5","100","15","17","21.200677184030294","7.10555127546399"
"14","10","0","0.5","4","5","5","100","15","32","7.211102550927978","6.708203932499369"
"15","10","0","1","4","5","5","100","15","18","21.37755832643195","7"
"15","10","0","1","4","5","5","100","15","19","21.42423444000792","7"
"8","10","-0.5","0","4","5","5","100","15","46","7","6.324555320336759"
"15","10","0","1","4","5","5","100","15","20","22.090722034374522","7"
"14","10","0","0.5","4","5","5","100","15","33","5.8698083898953","6.4031242374328485"
"14","10","0","0.5","4","5","5","100","15","34","7.0710678118654755","6.708203932499369"
"15","10","0","1","4","5","5","100","15","21","22.852957417427703","7.035533905932738"
"14","10","0","0.5","4","5","5","100","15","35","5.242092160363644","6.708203932499369"
"15","10","0","1","4","5","5","100","15","22","17.69180601295413","7.0710678118654755"
"14","10","0","0.5","4","5","5","100","15","36","5.0990195135927845","7"
"15","10","0","1","4","5","5","100","15","23","17.69180601295413","7.0710678118654755"
"14","10","0","0.5","4","5","5","100","15","37","5.608058350989902","7.141085181396727"
"14","10","0","0.5","4","5","5","100","15","38","6","7.211102550927978"
"15","10","0","1","4","5","5","100","15","24","17.69180601295413","7.280109889280518"
"14","10","0","0.5","4","5","5","100","15","39","5.91547594742265","7.035533905932738"
"15","10","0","1","4","5","5","100","15","25","17.578027604763555","7.671183818789533"
"15","10","0","1","4","5","5","100","15","26","18.439088914585774","7.0710678118654755"
"8","10","-0.5","0","4","5","5","100","15","47","6.708203932499369","6.082762530298219"
"14","10","0","0.5","4","5","5","100","15","40","6.082762530298219","7.0710678118654755"
"8","10","-0.5","0","4","5","5","100","15","48","6.708203932499369","5.0990195135927845"
"14","10","0","0.5","4","5","5","100","15","41","7.141085181396727","7.141085181396727"
"15","10","0","1","4","5","5","100","15","27","18.520082076162026","7.175588850572996"
"14","10","0","0.5","4","5","5","100","15","42","7.280109889280518","7.0710678118654755"
"15","10","0","1","4","5","5","100","15","28","18.439088914585774","7.280109889280518"
"15","10","0","1","4","5","5","100","15","29","18.520082076162026","6.8896358721824225"
"14","10","0","0.5","4","5","5","100","15","43","7.280109889280518","7.211102550927978"
"15","10","0","1","4","5","5","100","15","30","18.788294228055936","6.708203932499369"
"15","10","0","1","4","5","5","100","15","31","19.25568857568598","7.141085181396727"
"14","10","0","0.5","4","5","5","100","15","44","6.708203932499369","7.211102550927978"
"15","10","0","1","4","5","5","100","15","32","20","7.280109889280518"
"8","10","-0.5","0","4","5","5","100","15","49","6.854101966249685","6.082762530298219"
"14","10","0","0.5","4","5","5","100","15","45","6.708203932499369","7.141085181396727"
"15","10","0","1","4","5","5","100","15","33","18.192388155425117","7.280109889280518"
"14","10","0","0.5","4","5","5","100","15","46","6.708203932499369","7.0710678118654755"
"15","10","0","1","4","5","5","100","15","34","18.384776310850235","7.280109889280518"
"14","10","0","0.5","4","5","5","100","15","47","6.8896358721824225","6.854101966249685"
"15","10","0","1","4","5","5","100","15","35","19.01183914486364","7.280109889280518"
"14","10","0","0.5","4","5","5","100","15","48","6.708203932499369","6.708203932499369"
"15","10","0","1","4","5","5","100","15","36","18.384776310850235","7.280109889280518"
"14","10","0","0.5","4","5","5","100","15","49","6.516379626418065","6.854101966249685"
"15","10","0","1","4","5","5","100","15","37","18.371168030768025","7.280109889280518"
"14","10","0","0.5","4","5","5","100","15","50","6.708203932499369","7"
"15","10","0","1","4","5","5","100","15","38","18.35755975068582","7.211102550927978"
"15","10","0","1","4","5","5","100","15","39","19.170178618107073","7.141085181396727"
"8","10","-0.5","0","4","5","5","100","15","50","6.708203932499369","5.830951894845301"
"16","10","0.5","-1","4","5","5","100","15","0","3.1766085791941685","4.878684034470977"
"15","10","0","1","4","5","5","100","15","40","18","7.211102550927978"
"16","10","0.5","-1","4","5","5","100","15","1","4.540009676439029","5.519033505280361"
"16","10","0.5","-1","4","5","5","100","15","2","5.3911272342553485","9.848857801796104"
"15","10","0","1","4","5","5","100","15","41","18.731266462614307","7"
"16","10","0.5","-1","4","5","5","100","15","3","8.109772228646444","12.830089831403706"
"15","10","0","1","4","5","5","100","15","42","19.4164878389476","6.708203932499369"
"16","10","0.5","-1","4","5","5","100","15","4","9.219544457292887","13.601470508735444"
"17","10","0.5","-0.5","4","5","5","100","15","0","4.9545500953154455","4.5926804547170095"
"16","10","0.5","-1","4","5","5","100","15","5","8.640901102795718","13.764929392959782"
"15","10","0","1","4","5","5","100","15","43","19.32593595030947","6.363839778884804"
"16","10","0.5","-1","4","5","5","100","15","6","8.06225774829855","14.422205101855956"
"15","10","0","1","4","5","5","100","15","44","17.4928556845359","6.324555320336759"
"16","10","0.5","-1","4","5","5","100","15","7","8.06225774829855","14.67555872082463"
"15","10","0","1","4","5","5","100","15","45","16.8858381403178","6.324555320336759"
"16","10","0.5","-1","4","5","5","100","15","8","8.94427190999916","14.317821063276353"
"15","10","0","1","4","5","5","100","15","46","17.4928556845359","6.082762530298219"
"16","10","0.5","-1","4","5","5","100","15","9","7.175588850572996","14.59194490529743"
"15","10","0","1","4","5","5","100","15","47","18.402246907382427","6.041381265149109"
"16","10","0.5","-1","4","5","5","100","15","10","8.06225774829855","14.317821063276353"
"17","10","0.5","-0.5","4","5","5","100","15","1","7.064019055742865","5.871839161623825"
"15","10","0","1","4","5","5","100","15","48","19","6"
"16","10","0.5","-1","4","5","5","100","15","11","9.787208861366905","13.867114464137547"
"15","10","0","1","4","5","5","100","15","49","17.102625129629374","6.041381265149109"
"17","10","0.5","-0.5","4","5","5","100","15","2","10","6.4031242374328485"
"15","10","0","1","4","5","5","100","15","50","17.11724276862369","6"
"16","10","0.5","-1","4","5","5","100","15","12","9.848857801796104","12"
"18","10","0.5","0","4","5","5","100","15","0","2.5835773384651275","4.736723632047659"
"16","10","0.5","-1","4","5","5","100","15","13","7.9362537121026016","11.590169943749475"
"18","10","0.5","0","4","5","5","100","15","1","6.8145217118357895","6.053020702236125"
"18","10","0.5","0","4","5","5","100","15","2","7.615773105863909","8.06225774829855"
"16","10","0.5","-1","4","5","5","100","15","14","9.848857801796104","12"
"18","10","0.5","0","4","5","5","100","15","3","10.417867691523991","12.117331998430647"
"17","10","0.5","-0.5","4","5","5","100","15","3","14.713144262939771","11.63169293054676"
"16","10","0.5","-1","4","5","5","100","15","15","9.667845391150621","12.32455532033676"
"18","10","0.5","0","4","5","5","100","15","4","8.246211251235321","11.704699910719626"
"16","10","0.5","-1","4","5","5","100","15","16","8.06225774829855","11.40175425099138"
"18","10","0.5","0","4","5","5","100","15","5","8.154234499766936","11.180339887498949"
"16","10","0.5","-1","4","5","5","100","15","17","7.713011390885281","10.793491720330488"
"16","10","0.5","-1","4","5","5","100","15","18","6.324555320336759","11.180339887498949"
"18","10","0.5","0","4","5","5","100","15","6","8.246211251235321","11.180339887498949"
"16","10","0.5","-1","4","5","5","100","15","19","6.767828935632369","8.97213595499958"
"18","10","0.5","0","4","5","5","100","15","7","7.640054944640259","11.180339887498949"
"16","10","0.5","-1","4","5","5","100","15","20","7.211102550927978","10.816653826391969"
"16","10","0.5","-1","4","5","5","100","15","21","6.807113394180414","8.97213595499958"
"18","10","0.5","0","4","5","5","100","15","8","8.94427190999916","11.40175425099138"
"18","10","0.5","0","4","5","5","100","15","9","10.246834584086285","11.88553556392218"
"17","10","0.5","-0.5","4","5","5","100","15","4","15.231546211727817","13.341664064126334"
"16","10","0.5","-1","4","5","5","100","15","22","6.324555320336759","8.06225774829855"
"18","10","0.5","0","4","5","5","100","15","10","9.899494936611665","13.038404810405298"
"17","10","0.5","-0.5","4","5","5","100","15","5","13.649135505508998","11.000165025853313"
"16","10","0.5","-1","4","5","5","100","15","23","6.807113394180414","8.772001872658766"
"18","10","0.5","0","4","5","5","100","15","11","8.640901102795718","10.931007421789616"
"16","10","0.5","-1","4","5","5","100","15","24","7.0710678118654755","8.06225774829855"
"18","10","0.5","0","4","5","5","100","15","12","9.899494936611665","10.816653826391969"
"16","10","0.5","-1","4","5","5","100","15","25","7.211102550927978","10.799896639088473"
"18","10","0.5","0","4","5","5","100","15","13","8","10.507346426788768"
"16","10","0.5","-1","4","5","5","100","15","26","8","10.198039027185569"
"17","10","0.5","-0.5","4","5","5","100","15","6","10.04987562112089","10.63014581273465"
"16","10","0.5","-1","4","5","5","100","15","27","8","10.737985014242975"
"18","10","0.5","0","4","5","5","100","15","14","8","11.704699910719626"
"16","10","0.5","-1","4","5","5","100","15","28","8","10.198039027185569"
"18","10","0.5","0","4","5","5","100","15","15","9.559519696952275","11.851749184241449"
"16","10","0.5","-1","4","5","5","100","15","29","7.713011390885281","10.12395732415323"
"18","10","0.5","0","4","5","5","100","15","16","9.219544457292887","12.649110640673518"
"16","10","0.5","-1","4","5","5","100","15","30","7.810249675906654","10.198039027185569"
"18","10","0.5","0","4","5","5","100","15","17","8.140054944640259","13.379035964562537"
"16","10","0.5","-1","4","5","5","100","15","31","7.810249675906654","10.198039027185569"
"18","10","0.5","0","4","5","5","100","15","18","7.280109889280518","13"
"16","10","0.5","-1","4","5","5","100","15","32","7.810249675906654","10.198039027185569"
"16","10","0.5","-1","4","5","5","100","15","33","7.905124837953327","10.556141983689486"
"18","10","0.5","0","4","5","5","100","15","19","9.326762794674746","12.995387352399927"
"17","10","0.5","-0.5","4","5","5","100","15","7","9.924428900898052","11.260676868555798"
"18","10","0.5","0","4","5","5","100","15","20","9.219544457292887","12.649110640673518"
"16","10","0.5","-1","4","5","5","100","15","34","7.810249675906654","10.816653826391969"
"16","10","0.5","-1","4","5","5","100","15","35","7.810249675906654","10.246834584086285"
"18","10","0.5","0","4","5","5","100","15","21","8.988992438687067","11.709720127471263"
"17","10","0.5","-0.5","4","5","5","100","15","8","9.848857801796104","11.704699910719626"
"18","10","0.5","0","4","5","5","100","15","22","7.211102550927978","11.180339887498949"
"16","10","0.5","-1","4","5","5","100","15","36","7.810249675906654","10.198039027185569"
"18","10","0.5","0","4","5","5","100","15","23","7","11.35773137498807"
"16","10","0.5","-1","4","5","5","100","15","37","7.810249675906654","10.198039027185569"
"18","10","0.5","0","4","5","5","100","15","24","6.324555320336759","12.041594578792296"
"16","10","0.5","-1","4","5","5","100","15","38","7.810249675906654","10.816653826391969"
"18","10","0.5","0","4","5","5","100","15","25","6.66227766016838","12.82455532033676"
"16","10","0.5","-1","4","5","5","100","15","39","7.161988519181639","10.931007421789616"
"18","10","0.5","0","4","5","5","100","15","26","6.708203932499369","12.649110640673518"
"17","10","0.5","-0.5","4","5","5","100","15","9","9.667845391150621","12.285779332466982"
"16","10","0.5","-1","4","5","5","100","15","40","7.615773105863909","10.198039027185569"
"16","10","0.5","-1","4","5","5","100","15","41","6.555664084966109","10.742833763048907"
"18","10","0.5","0","4","5","5","100","15","27","6.854101966249685","12.205455727822638"
"16","10","0.5","-1","4","5","5","100","15","42","6.4031242374328485","11.313708498984761"
"18","10","0.5","0","4","5","5","100","15","28","6.708203932499369","12.041594578792296"
"18","10","0.5","0","4","5","5","100","15","29","7.035533905932738","13"
"16","10","0.5","-1","4","5","5","100","15","43","5.9568572125717605","11.045361017187261"
"18","10","0.5","0","4","5","5","100","15","30","7.0710678118654755","13"
"18","10","0.5","0","4","5","5","100","15","31","7.211102550927978","13.038404810405298"
"16","10","0.5","-1","4","5","5","100","15","44","5","10.816653826391969"
"16","10","0.5","-1","4","5","5","100","15","45","5","10.62848016765126"
"17","10","0.5","-0.5","4","5","5","100","15","10","9.899494936611665","12.165525060596439"
"18","10","0.5","0","4","5","5","100","15","32","7.280109889280518","13"
"16","10","0.5","-1","4","5","5","100","15","46","5","10.816653826391969"
"16","10","0.5","-1","4","5","5","100","15","47","4.47213595499958","10.62848016765126"
"18","10","0.5","0","4","5","5","100","15","33","7.245606220104248","12.287936246293341"
"17","10","0.5","-0.5","4","5","5","100","15","11","9.667845391150621","12.449640481497324"
"16","10","0.5","-1","4","5","5","100","15","48","4.47213595499958","10.198039027185569"
"18","10","0.5","0","4","5","5","100","15","34","7.211102550927978","12.36931687685298"
"16","10","0.5","-1","4","5","5","100","15","49","4.73606797749979","10.099019513592784"
"18","10","0.5","0","4","5","5","100","15","35","7.0710678118654755","12.68465843842649"
"18","10","0.5","0","4","5","5","100","15","36","7","13.038404810405298"
"16","10","0.5","-1","4","5","5","100","15","50","5.0990195135927845","10.44030650891055"
"18","10","0.5","0","4","5","5","100","15","37","6.555664084966109","13.038404810405298"
"18","10","0.5","0","4","5","5","100","15","38","6.708203932499369","13.152946437965905"
"17","10","0.5","-0.5","4","5","5","100","15","12","9.433981132056603","12.041594578792296"
"19","10","0.5","0.5","4","5","5","100","15","0","4.590812367730185","4.385133134557363"
"18","10","0.5","0","4","5","5","100","15","39","6.2429433838655335","13.095675624185603"
"19","10","0.5","0.5","4","5","5","100","15","1","4.871150772796323","6.058110252401985"
"18","10","0.5","0","4","5","5","100","15","40","6.082762530298219","13"
"19","10","0.5","0.5","4","5","5","100","15","2","7","9.433981132056603"
"18","10","0.5","0","4","5","5","100","15","41","6.2429433838655335","12.764982043070834"
"19","10","0.5","0.5","4","5","5","100","15","3","12.166643162732427","12.185900061502226"
"18","10","0.5","0","4","5","5","100","15","42","6.082762530298219","13.038404810405298"
"19","10","0.5","0.5","4","5","5","100","15","4","13.416407864998739","10.770329614269007"
"18","10","0.5","0","4","5","5","100","15","43","6.082762530298219","13.019202405202648"
"19","10","0.5","0.5","4","5","5","100","15","5","13.527547277904578","8.51464255977805"
"17","10","0.5","-0.5","4","5","5","100","15","13","7.930992178549615","11.851749184241449"
"19","10","0.5","0.5","4","5","5","100","15","6","14.422205101855956","8.06225774829855"
"18","10","0.5","0","4","5","5","100","15","44","6.708203932499369","11.180339887498949"
"19","10","0.5","0.5","4","5","5","100","15","7","16.016648189186455","8.154234499766936"
"18","10","0.5","0","4","5","5","100","15","45","6.708203932499369","10.975334750883977"
"17","10","0.5","-0.5","4","5","5","100","15","14","9","11.661903789690601"
"19","10","0.5","0.5","4","5","5","100","15","8","15.033296378372908","8.48528137423857"
"19","10","0.5","0.5","4","5","5","100","15","9","14.899059719303153","7.930992178549615"
"18","10","0.5","0","4","5","5","100","15","46","6.708203932499369","10.770329614269007"
"19","10","0.5","0.5","4","5","5","100","15","10","14.7648230602334","10.44030650891055"
"18","10","0.5","0","4","5","5","100","15","47","6.708203932499369","10.770329614269007"
"18","10","0.5","0","4","5","5","100","15","48","6.708203932499369","10.770329614269007"
"18","10","0.5","0","4","5","5","100","15","49","6.708203932499369","10.975334750883977"
"19","10","0.5","0.5","4","5","5","100","15","11","10.023448414490836","8.732877854264103"
"17","10","0.5","-0.5","4","5","5","100","15","15","9.027692569068709","11.53182902034099"
"19","10","0.5","0.5","4","5","5","100","15","12","9.848857801796104","8.54400374531753"
"18","10","0.5","0","4","5","5","100","15","50","6.708203932499369","11.40175425099138"
"19","10","0.5","0.5","4","5","5","100","15","13","10.023448414490836","7.810249675906654"
"20","10","0.5","1","4","5","5","100","15","0","3.7328857251903096","3.533149284820532"
"19","10","0.5","0.5","4","5","5","100","15","14","8.94427190999916","8.54400374531753"
"20","10","0.5","1","4","5","5","100","15","1","8.734499200971499","4.093863609438455"
"19","10","0.5","0.5","4","5","5","100","15","15","8.744137827658346","8.573164506180078"
"20","10","0.5","1","4","5","5","100","15","2","19.924858845171276","5.656854249492381"
"19","10","0.5","0.5","4","5","5","100","15","16","9.848857801796104","8.54400374531753"
"19","10","0.5","0.5","4","5","5","100","15","17","8.54400374531753","8.910934862167757"
"20","10","0.5","1","4","5","5","100","15","3","31.93086968966181","11.291047069245163"
"20","10","0.5","1","4","5","5","100","15","4","35","11.704699910719626"
"20","10","0.5","1","4","5","5","100","15","5","35.304493814764854","9.963569744707844"
"17","10","0.5","-0.5","4","5","5","100","15","16","8.602325267042627","11.40175425099138"
"20","10","0.5","1","4","5","5","100","15","6","35","9.486832980505138"
"20","10","0.5","1","4","5","5","100","15","7","34.96424919657298","10.810323198204749"
"19","10","0.5","0.5","4","5","5","100","15","18","8.54400374531753","10"
"20","10","0.5","1","4","5","5","100","15","8","34.92849839314596","11.180339887498949"
"20","10","0.5","1","4","5","5","100","15","9","34.96424919657298","11.291047069245163"
"17","10","0.5","-0.5","4","5","5","100","15","17","8.801162633521313","11.109204038691674"
"19","10","0.5","0.5","4","5","5","100","15","19","8.123105625617661","9.609772228646444"
"20","10","0.5","1","4","5","5","100","15","10","34.92849839314596","11.180339887498949"
"19","10","0.5","0.5","4","5","5","100","15","20","8.246211251235321","10.770329614269007"
"19","10","0.5","0.5","4","5","5","100","15","21","8.246211251235321","10.507346426788768"
"20","10","0.5","1","4","5","5","100","15","11","25.175565351718678","11.220153254455276"
"17","10","0.5","-0.5","4","5","5","100","15","18","9","11.40175425099138"
"20","10","0.5","1","4","5","5","100","15","12","25.612496949731394","8"
"20","10","0.5","1","4","5","5","100","15","13","26.915569014241733","8.246211251235321"
"19","10","0.5","0.5","4","5","5","100","15","22","8.246211251235321","10"
"20","10","0.5","1","4","5","5","100","15","14","25.612496949731394","7.615773105863909"
"17","10","0.5","-0.5","4","5","5","100","15","19","8.573164506180078","12.062320276193434"
"19","10","0.5","0.5","4","5","5","100","15","23","8.031128874149275","9.081908183646023"
"20","10","0.5","1","4","5","5","100","15","15","26.915569014241733","7.905124837953327"
"20","10","0.5","1","4","5","5","100","15","16","24.041630560342615","8"
"19","10","0.5","0.5","4","5","5","100","15","24","8.246211251235321","8.94427190999916"
"20","10","0.5","1","4","5","5","100","15","17","27.412801110196803","8.031128874149275"
"19","10","0.5","0.5","4","5","5","100","15","25","8.246211251235321","8.773298588520893"
"20","10","0.5","1","4","5","5","100","15","18","29.154759474226502","8.06225774829855"
"19","10","0.5","0.5","4","5","5","100","15","26","8","8.602325267042627"
"20","10","0.5","1","4","5","5","100","15","19","32.89959073469437","8.031128874149275"
"19","10","0.5","0.5","4","5","5","100","15","27","7.905124837953327","9.081908183646023"
"20","10","0.5","1","4","5","5","100","15","20","29.154759474226502","8"
"19","10","0.5","0.5","4","5","5","100","15","28","8","9.219544457292887"
"19","10","0.5","0.5","4","5","5","100","15","29","7.713011390885281","10.024937810560445"
"17","10","0.5","-0.5","4","5","5","100","15","20","8.94427190999916","12.041594578792296"
"20","10","0.5","1","4","5","5","100","15","21","29.35066643980741","8.94427190999916"
"19","10","0.5","0.5","4","5","5","100","15","30","7.615773105863909","10.63014581273465"
"20","10","0.5","1","4","5","5","100","15","22","20.591260281974","8.94427190999916"
"19","10","0.5","0.5","4","5","5","100","15","31","7.343420458864692","9.874176369203884"
"20","10","0.5","1","4","5","5","100","15","23","20.15863720095326","8.154234499766936"
"19","10","0.5","0.5","4","5","5","100","15","32","7.0710678118654755","10"
"20","10","0.5","1","4","5","5","100","15","24","20.591260281974","8.06225774829855"
"20","10","0.5","1","4","5","5","100","15","25","20.80665381920609","8.595241580617241"
"19","10","0.5","0.5","4","5","5","100","15","33","6.082762530298219","9.949747468305834"
"20","10","0.5","1","4","5","5","100","15","26","21.095023109728988","8.94427190999916"
"20","10","0.5","1","4","5","5","100","15","27","19.260730506745197","8.246211251235321"
"19","10","0.5","0.5","4","5","5","100","15","34","6.324555320336759","9.848857801796104"
"17","10","0.5","-0.5","4","5","5","100","15","21","8.773298588520893","12.041594578792296"
"20","10","0.5","1","4","5","5","100","15","28","19.1049731745428","8.94427190999916"
"19","10","0.5","0.5","4","5","5","100","15","35","6.324555320336759","9.949747468305834"
"19","10","0.5","0.5","4","5","5","100","15","36","6.324555320336759","9.899494936611665"
"20","10","0.5","1","4","5","5","100","15","29","20.43661464145392","8.246211251235321"
"19","10","0.5","0.5","4","5","5","100","15","37","6.203658925317489","9.874176369203884"
"17","10","0.5","-0.5","4","5","5","100","15","22","7.211102550927978","10.44030650891055"
"20","10","0.5","1","4","5","5","100","15","30","21.02379604162864","8.246211251235321"
"19","10","0.5","0.5","4","5","5","100","15","38","6.082762530298219","9.899494936611665"
"20","10","0.5","1","4","5","5","100","15","31","21.059409575678814","8.595241580617241"
"19","10","0.5","0.5","4","5","5","100","15","39","6.2429433838655335","9.225591534419365"
"20","10","0.5","1","4","5","5","100","15","32","21.095023109728988","9.219544457292887"
"19","10","0.5","0.5","4","5","5","100","15","40","6.4031242374328485","8.602325267042627"
"19","10","0.5","0.5","4","5","5","100","15","41","6.082762530298219","8.06225774829855"
"20","10","0.5","1","4","5","5","100","15","33","16.664583015341176","9.081908183646023"
"19","10","0.5","0.5","4","5","5","100","15","42","6.082762530298219","8.246211251235321"
"17","10","0.5","-0.5","4","5","5","100","15","23","7.447941497572213","10.169900722761108"
"20","10","0.5","1","4","5","5","100","15","34","15.652475842498529","8.246211251235321"
"19","10","0.5","0.5","4","5","5","100","15","43","6.041381265149109","8.395107498276426"
"20","10","0.5","1","4","5","5","100","15","35","15.888495669547813","8.154234499766936"
"20","10","0.5","1","4","5","5","100","15","36","15.132745950421556","7.810249675906654"
"20","10","0.5","1","4","5","5","100","15","37","14.866068747318506","7.447941497572213"
"19","10","0.5","0.5","4","5","5","100","15","44","5.830951894845301","8.06225774829855"
"20","10","0.5","1","4","5","5","100","15","38","14.866068747318506","7.615773105863909"
"19","10","0.5","0.5","4","5","5","100","15","45","6.082762530298219","8.06225774829855"
"20","10","0.5","1","4","5","5","100","15","39","14.933034373659254","7.447941497572213"
"19","10","0.5","0.5","4","5","5","100","15","46","6.082762530298219","8.06225774829855"
"20","10","0.5","1","4","5","5","100","15","40","14.866068747318506","7.280109889280518"
"17","10","0.5","-0.5","4","5","5","100","15","24","7.211102550927978","10.44030650891055"
"20","10","0.5","1","4","5","5","100","15","41","14.866068747318506","7.035533905932738"
"19","10","0.5","0.5","4","5","5","100","15","47","6.082762530298219","8.031128874149275"
"20","10","0.5","1","4","5","5","100","15","42","14.422205101855956","7"
"19","10","0.5","0.5","4","5","5","100","15","48","6.082762530298219","8"
"20","10","0.5","1","4","5","5","100","15","43","14.370013082566155","6.854101966249685"
"17","10","0.5","-0.5","4","5","5","100","15","25","7.211102550927978","10.770329614269007"
"19","10","0.5","0.5","4","5","5","100","15","49","6.041381265149109","8.031128874149275"
"20","10","0.5","1","4","5","5","100","15","44","15","7.0710678118654755"
"19","10","0.5","0.5","4","5","5","100","15","50","6.324555320336759","8.06225774829855"
"20","10","0.5","1","4","5","5","100","15","45","15.148529270389178","7.035533905932738"
"21","10","1","-1","4","5","5","100","15","0","2.870186058385203","5.183607717355586"
"20","10","0.5","1","4","5","5","100","15","46","16.278820596099706","7"
"21","10","1","-1","4","5","5","100","15","1","5.879119708643169","5.401901248889372"
"20","10","0.5","1","4","5","5","100","15","47","17.72229815325481","6.854101966249685"
"17","10","0.5","-0.5","4","5","5","100","15","26","7.211102550927978","10.44030650891055"
"21","10","1","-1","4","5","5","100","15","2","7.0710678118654755","21.840329667841555"
"20","10","0.5","1","4","5","5","100","15","48","18.681541692269406","6.708203932499369"
"21","10","1","-1","4","5","5","100","15","3","10.099019513592784","23.823652734484718"
"20","10","0.5","1","4","5","5","100","15","49","17.72229815325481","6.555664084966109"
"21","10","1","-1","4","5","5","100","15","4","10.816653826391969","25.80697580112788"
"20","10","0.5","1","4","5","5","100","15","50","18.973665961010276","6.708203932499369"
"21","10","1","-1","4","5","5","100","15","5","10.018099141842427","27.019082114057042"
"22","10","1","-0.5","4","5","5","100","15","0","4.4460454816927175","4.54079194962999"
"21","10","1","-1","4","5","5","100","15","6","12.041594578792296","28.231188426986208"
"22","10","1","-0.5","4","5","5","100","15","1","7.954921205845672","5.630489394664617"
"22","10","1","-0.5","4","5","5","100","15","2","7.810249675906654","30.59411708155671"
"21","10","1","-1","4","5","5","100","15","7","12.539999694598798","32.18899476976698"
"22","10","1","-0.5","4","5","5","100","15","3","9.24468313509701","35.85316368185377"
"17","10","0.5","-0.5","4","5","5","100","15","27","7.211102550927978","9.534201129544496"
"21","10","1","-1","4","5","5","100","15","8","12.083045973594572","29.832867780352597"
"22","10","1","-0.5","4","5","5","100","15","4","7.810249675906654","36.76955262170047"
"21","10","1","-1","4","5","5","100","15","9","12.144800794664137","30.544933498264083"
"22","10","1","-0.5","4","5","5","100","15","5","7.905124837953327","36.44716817903868"
"22","10","1","-0.5","4","5","5","100","15","6","10.04987562112089","36.76955262170047"
"21","10","1","-1","4","5","5","100","15","10","12.041594578792296","28.284271247461902"
"22","10","1","-0.5","4","5","5","100","15","7","12.205455727822638","36.95908068624468"
"17","10","0.5","-0.5","4","5","5","100","15","28","7.211102550927978","10.295630140987"
"22","10","1","-0.5","4","5","5","100","15","8","14.317821063276353","36.89173349139343"
"21","10","1","-1","4","5","5","100","15","11","10.315072906367325","29.849962261415676"
"22","10","1","-0.5","4","5","5","100","15","9","12.70386084362914","37.0065779389673"
"21","10","1","-1","4","5","5","100","15","12","10.63014581273465","28.284271247461902"
"22","10","1","-0.5","4","5","5","100","15","10","13.038404810405298","35.22782990761707"
"21","10","1","-1","4","5","5","100","15","13","10.723399819563308","29.773154080037035"
"22","10","1","-0.5","4","5","5","100","15","11","11.261676241252562","30.190230389517247"
"21","10","1","-1","4","5","5","100","15","14","10","31.76476034853718"
"22","10","1","-0.5","4","5","5","100","15","12","9.848857801796104","31.144823004794873"
"22","10","1","-0.5","4","5","5","100","15","13","8.06225774829855","30.561396063252104"
"21","10","1","-1","4","5","5","100","15","15","8.773298588520893","32.938834515838394"
"17","10","0.5","-0.5","4","5","5","100","15","29","7.141085181396727","10.295630140987"
"22","10","1","-0.5","4","5","5","100","15","14","7.810249675906654","31.38470965295043"
"22","10","1","-0.5","4","5","5","100","15","15","7.713011390885281","33.20387356459169"
"21","10","1","-1","4","5","5","100","15","16","9.219544457292887","32.202484376209235"
"22","10","1","-0.5","4","5","5","100","15","16","7.615773105863909","34.828149534535996"
"21","10","1","-1","4","5","5","100","15","17","9.994937035780946","32.479581542263816"
"22","10","1","-0.5","4","5","5","100","15","17","7.245606220104248","35.448763564139426"
"21","10","1","-1","4","5","5","100","15","18","9.219544457292887","32.202484376209235"
