pinch-chance,pinch-time,super-level,step,avg-super-score,avg-normal-score,gap-super-normal,avg-super-score_effect_diff,avg-normal-score_effect_diff
0.5,10,high,11,164.42380116959063,106.01969582743574,58.40410534215489,57.77380116959064,32.51969582743577
0.5,10,high,10,140.5818580542265,111.67019463466832,28.911663419558153,47.43185805422648,33.92695139142508
0.5,5,low,14,107.37404761904763,177.77699420245852,-70.40294658341092,18.67404761904762,35.70492213038652
0.5,10,high,9,175.02440789473684,102.77658824864706,72.24781964608975,66.87440789473685,32.51983149189032
0.5,5,low,15,109.68839285714284,189.5479684229684,-79.85957556582557,8.438392857142857,37.64706752206751
0.5,10,low,5,48.06456510809452,115.85798269915917,-67.79341759106461,32.91456510809452,37.03365837483485
0.5,10,high,11,191.51159442724457,100.47733406851052,91.03426035873402,68.21159442724459,31.42328001445648
0.5,5,low,16,105.26000000000002,204.24401440210264,-98.98401440210264,15.710000000000003,36.937708095796324
0.5,10,high,12,172.53000000000003,115.4687033614665,57.06129663853346,55.879999999999995,33.77050516326833
0.5,10,high,7,179.3219362745098,107.7335459085459,71.58839036596386,66.0719362745098,33.59841077341078
0.5,10,high,11,146.82994949494952,112.14728277038645,34.68266672456306,53.6799494949495,34.40403952714325
0.5,10,low,6,77.0015644078144,114.59546139546141,-37.59389698764696,61.85156440781441,35.771137071137076
0.5,5,low,15,115.94503496503496,187.46859939328976,-71.52356442825489,20.245034965034968,36.38751831220871
0.5,10,high,10,175.0714973262032,103.42542296075577,71.64607436544743,66.9214973262032,33.16866620399903
0.5,5,low,16,116.24847041847042,197.72552573663248,-81.47705531816206,9.99847041847042,37.446246457353276
0.5,5,low,17,120.9990404040404,214.33553034156742,-93.3364899375271,15.449040404040403,37.11931412535127
0.5,10,high,12,195.5114285714286,109.42426955193979,86.0871590194888,62.21142857142858,32.081927209597495
0.5,10,high,13,185.29000000000002,123.86660307120836,61.42339692879173,58.64,33.60984631445157
0.5,10,high,12,143.06166666666664,121.40095907332748,21.660707593339154,39.91166666666667,35.45951763188606
0.5,10,high,8,176.87058823529406,106.52045736155642,70.35013087373763,63.62058823529412,32.385322226421316
0.5,10,low,7,57.05291666666667,116.02158180052916,-58.96866513386248,41.90291666666667,37.197257476204854
0.5,10,high,11,174.56999999999996,103.22950949367363,71.34049050632638,66.42000000000002,32.972752736916824
0.5,5,low,16,122.5507215007215,197.07830665733147,-74.52758515660992,20.8507215007215,37.43866701769178
0.5,5,low,17,122.53857142857142,205.25097453479808,-82.71240310622672,7.288571428571426,36.32304660687013
0.5,5,low,18,127.28544117647058,224.70012091420762,-97.414679737737,15.73544117647059,38.47489568898237
0.5,10,high,13,206.9394444444444,119.4008753692964,87.538569075148,63.639444444444436,32.959433927854974
0.5,10,high,14,192.14,132.8535459096605,59.286454090339504,55.489999999999995,33.767960324074856
0.5,10,high,13,152.32090909090908,129.47387245916653,22.847036631742498,39.17090909090909,34.793692278986406
0.5,10,high,9,176.35786205710355,107.02780179359125,69.33006026351228,63.107862057103546,32.89266665845613
0.5,5,low,17,130.8296338383838,205.08189225031325,-74.25225841192957,21.129633838383835,36.703513871934945
0.5,10,high,12,176.94,111.56991013175224,65.37008986824776,58.790000000000006,33.114955176797274
0.5,10,low,8,48.01308060360692,116.07002779135128,-68.05694718774438,32.86308060360692,37.24570346702701
0.5,5,low,18,145.64135338345864,215.27579852579856,-69.63444514233993,11.391353383458645,36.61814086814086
0.5,5,low,19,132.8881746031746,233.06541002017005,-100.17723541699547,15.338174603174604,37.02036497512502
0.5,10,high,14,213.64499999999998,127.31910938226729,86.3258906177327,60.345000000000006,32.589379652537545
0.5,10,high,14,163.38060606060606,137.28979407059902,26.090811990007097,40.23060606060606,34.41141569222066
0.5,10,high,15,204.19982456140352,141.67475185927205,62.52507270213147,57.54982456140351,32.76934645386657
0.5,10,high,10,180.14160818713452,106.86538711724464,73.2762210698898,66.8916081871345,32.73025198210957
0.5,5,low,18,133.61525252525254,212.55790582799096,-78.94265330273845,17.915252525252527,35.440788710873846
0.5,10,low,9,59.15575091575092,115.71890040547154,-56.56314948972068,44.005750915750916,36.894576081147285
0.5,5,low,19,157.05833333333334,224.50813623839946,-67.4498029050661,13.808333333333334,36.03065876092191
0.5,10,high,13,189.62500000000003,118.70557642798356,70.91942357201648,61.475,32.052423274830396
0.5,5,low,20,138.0767105263158,242.13414918101435,-104.05743865469867,14.526710526315787,37.350365397230725
0.5,10,low,0,0,0,0,0,0
0.5,10,high,15,222.27666666666664,135.83659975765244,86.44006690901429,59.97666666666667,33.08885200990464
0.5,10,high,16,210.7804761904762,149.38508846759618,61.39538772288,54.1304761904762,32.10130468381244
0.5,10,high,15,177.33499999999998,144.87761276724132,32.45738723275875,44.185,33.17040556003404
0.5,10,high,11,179.9814176986584,106.06533601270444,73.91608168595396,66.73141769865842,31.9302008775693
0.5,5,low,19,141.31307692307692,221.72771874776515,-80.41464182468837,17.613076923076925,36.412403432449864
0.5,5,low,20,159.75,236.41586558769208,-76.66586558769217,9.5,37.12757729940393
0.5,10,low,0,0,0,0,0,0
0.5,10,low,10,53.2479357897005,114.34475337168837,-61.09681758198786,38.09793578970049,35.52042904736403
0.5,10,high,14,198.20590909090907,127.57885180497406,70.627057285935,60.05590909090908,32.81759054371285
0.5,10,low,1,73.26137470372765,139.78913726696237,-66.52776256323472,50.161374703727645,50.275623753448826
0.5,10,high,16,235.36076923076925,145.03174424126436,90.32902498950494,62.06076923076923,32.644356853876985
0.5,10,high,16,184.1065789473684,154.57855140788575,29.528027539482707,40.95657894736842,34.4929658223002
0.5,10,high,17,221.47565359477125,159.04452593570238,62.43112765906889,54.825653594771246,33.022003413179895
0.5,10,high,12,187.75,115.59410967986817,72.15589032013177,64.5,33.440956526715034
0.5,10,low,1,68.33103301926832,134.2629407562457,-65.93190773697734,50.631033019268315,49.93861643192139
0.5,5,low,20,148.08822510822512,234.43322349498825,-86.3449983867632,18.388225108225107,35.69448475624948
0.5,10,low,0,0,0,0,0,0
0.5,10,low,11,61.14721878224974,114.72872298708212,-53.581504204832385,45.99721878224974,35.90439866275779
0.5,10,high,15,206.72382352941176,136.60739824048645,70.11642528892534,58.57382352941177,32.65694779003603
0.5,10,low,2,78.02904761904763,132.2939711096058,-54.26492349055816,54.929047619047616,42.78045759609226
0.5,10,high,17,193.61844155844156,162.4630107722987,31.155430786142972,40.468441558441555,34.08913689842484
0.5,10,high,17,245.88666666666663,154.84188265554366,91.04478401112297,62.58666666666666,33.08512589878689
0.5,10,high,18,234.64666666666668,167.83861254453356,66.80805412213303,57.996666666666655,32.26654047246153
0.5,10,high,13,193.22499999999997,123.38115209968925,69.8438479003107,59.975,32.849620568157725
0.5,10,low,2,71.67860734037204,128.74246399385717,-57.06385665348516,53.97860734037205,44.41813966953285
0.5,10,low,1,71.24070028011205,130.92184637974108,-59.68114609962906,51.14070028011205,49.43535989325462
0.5,10,low,12,43.827549019607844,124.10179912679915,-80.27425010719126,20.67754901960784,36.71891624391625
0.5,10,high,16,218.75333333333333,144.3450861658292,74.40824716750407,60.60333333333333,32.106347427090455
0.5,10,low,3,59.22740429505135,128.86907514713243,-69.64167085208112,36.12740429505135,39.355561633618926
0.5,10,high,18,254.55277777777778,163.58137346032083,90.97140431745703,61.25277777777777,33.266058145005516
0.5,10,high,19,244.76769230769233,177.0216387380475,67.74605356964486,58.1176923076923,32.710827927236586
0.5,10,high,18,204.0630701754386,172.30451250768584,31.75855766775274,40.9130701754386,34.0207287239021
0.5,10,high,14,208.48000000000002,132.42524415171474,76.05475584828528,65.22999999999999,32.79461352108411
0.5,10,low,2,75.05666666666666,125.88129679995004,-50.824630133283435,54.95666666666667,44.39481031346358
0.5,10,low,3,64.74226423902894,122.35345547470156,-57.61119123567268,47.04226423902894,38.02913115037728
0.5,10,low,13,45.64397759103641,133.14392744392742,-87.499949852891,15.493977591036417,36.84212564212565
0.5,10,low,4,78.42999999999999,128.23988442591383,-49.809884425913864,55.33,38.72637091240033
0.5,10,high,17,226.7552380952381,154.63566112459299,72.11957697064503,58.605238095238086,33.29782328675518
0.5,10,high,19,214.6532196969697,181.73255774703136,32.92066194993836,41.5032196969697,34.43976495423863
0.5,10,low,3,82.21819444444444,120.93067936156173,-38.712484917117294,62.11819444444444,39.44419287507522
0.5,10,high,19,264.6464705882353,172.62257110051218,92.02389948772299,61.3464705882353,33.65860713654831
0.5,10,high,20,256.4757142857143,186.58487255155214,69.89084173416214,59.8257142857143,33.35514282182238
0.5,10,low,0,0,0,0,0,0
0.5,10,high,15,215.88999999999996,141.21799435034734,74.67200564965268,62.64,32.48826462061756
0.5,10,low,4,70.01605263157894,121.91677933361369,-51.900726702034746,52.31605263157894,37.59245500928939
0.5,10,high,18,237.40924242424245,164.112383031462,73.2968593927805,59.259242424242416,33.315085734164676
0.5,10,low,5,73.16882936507936,126.00947741365695,-52.84064804857759,50.06882936507937,36.495963900143465
0.5,10,low,14,46.275882352941174,141.84517496239633,-95.56929260945515,12.125882352941176,36.89472451194587
0.5,10,high,20,224.0762971342383,190.93237551914032,33.14392161509801,40.92629713423831,35.081024167788854
0.5,15,high,0,0,0,0,0,0
0.5,10,low,1,71.61642230576442,127.298036397572,-55.68161409180752,55.86642230576441,49.62236072189631
0.5,10,low,4,70.30637531328321,119.11963574904756,-48.81326043576432,50.2063753132832,37.63314926256103
0.5,10,high,20,275.7981818181818,180.49061927351397,95.30756254466772,62.49818181818182,32.968096750991485
0.5,15,high,0,0,0,0,0,0
0.5,10,high,16,224.49499999999998,150.16659557712188,74.32840442287807,61.245000000000005,32.24767665820299
0.5,10,low,5,47.41462481146305,121.12238248569518,-73.70775767423206,29.71462481146305,36.79805816137086
0.5,10,low,15,52.15588235294117,150.94869752749008,-98.7928151745489,10.005882352941176,36.62887770767027
0.5,10,high,19,246.14749999999998,173.03906475965306,73.10843524034698,57.99749999999999,33.59311881370704
0.5,10,low,6,64.97341057635175,124.27906423486917,-59.30565365851744,41.87341057635176,34.76555072135568
0.5,10,low,2,72.04465506715506,117.54584364243804,-45.50118857528297,56.29465506715506,39.87016796676241
0.5,15,high,1,170.09976237728557,119.3904249579172,50.70933741936834,58.7997623772856,49.32285739034967
0.5,10,low,5,56.182938965059705,119.03253996195171,-62.84960099689201,36.082938965059704,37.54605347546524
0.5,15,high,1,154.59274509803922,127.71563367178692,26.87711142625227,53.94274509803921,50.188606644759886
0.5,10,high,17,234.05,158.55033022749734,75.49966977250256,60.8,32.25303293020011
0.5,10,low,6,59.35589423648247,120.22939271739575,-60.87349848091333,41.65589423648247,35.90506839307149
0.5,10,high,20,256.28259615384616,180.0290458553617,76.25355029848447,58.13259615384616,32.83535216166795
0.5,15,high,0,0,0,0,0,0
0.5,10,low,16,57.955882352941174,159.08919290254428,-101.13331054960311,9.805882352941177,36.66126497461637
0.5,10,low,7,67.39638157894737,125.88456149864822,-58.48817991970084,44.29638157894736,36.37104798513467
0.5,10,low,3,52.854960127591696,116.5390059213589,-63.68404579376721,37.1049601275917,38.863330245683166
0.5,15,high,2,180.11551693404635,110.869457244999,69.2460596890473,68.81551693404634,40.801889677431475
0.5,15,high,2,147.94006904516192,119.63373141914167,28.30633762602031,47.29006904516192,42.106704392114615
0.5,10,low,6,74.67,118.1996129452012,-43.52961294520118,54.57000000000001,36.71312645871468
0.5,10,high,18,244.72999999999996,166.65498534589094,78.07501465410905,61.48,31.61894930985489
0.5,10,low,7,70.80555014430016,121.07991778727074,-50.27436764297053,53.10555014430015,36.75559346294641
0.5,15,high,1,157.35416725431432,124.19685346322349,33.15731379109084,53.25416725431431,49.45361021998019
0.5,10,low,8,69.76,125.62122637943072,-55.86122637943073,46.660000000000004,36.1077128659172
0.5,10,low,17,63.18088235294117,168.89624771610067,-105.71536536315945,10.030882352941177,37.639490959343895
0.5,15,high,3,142.7222084623323,113.36406229633782,29.358146165994484,42.0722084623323,35.83703526931082
0.5,15,high,3,177.935,104.94037383081502,72.99462616918498,66.635,34.87280626324743
0.5,10,low,4,62.51694444444445,114.3359696217669,-51.81902517732236,46.76694444444445,36.66029394609115
0.5,10,low,7,40.68679487179487,117.85857592699696,-77.17178105520209,20.586794871794872,36.3720894405105
0.5,10,high,19,255.90500000000003,176.24977090035148,79.65522909964858,62.654999999999994,31.93445558503609
0.5,10,low,18,72.41659663865546,178.27250439092546,-105.85590775226997,11.266596638655463,37.646378264799324
0.5,10,low,8,61.19110389610389,119.54386456886458,-58.35276067276066,43.491103896103894,35.21954024454023
0.5,10,low,9,78.05292518626884,125.59430224120626,-47.54137705493743,54.95292518626884,36.08078872769276
0.5,15,high,2,160.93725514767308,113.89780468356314,47.039450464109876,56.837255147673105,39.15456144031995
0.5,15,high,4,145.51311919504641,113.54633998925802,31.966779205788455,44.863119195046444,36.0193129622309
0.5,15,high,4,178.55270940832474,103.96717640889467,74.58553299943006,67.25270940832475,33.8996088413271
0.5,10,low,5,62.63917710944027,114.32270274901849,-51.683525639578264,46.88917710944027,36.647027073342876
0.5,10,high,20,268.14500000000004,184.83930220106683,83.30569779893321,64.89500000000001,31.78524814701285
0.5,10,low,8,68.74934837092732,118.47156574099297,-49.722217370065664,48.64934837092732,36.985079254506495
0.5,15,high,0,0,0,0,0,0
0.5,10,low,19,85.14333333333335,187.28047206011598,-102.13713872678267,10.993333333333332,36.834526114170075
0.5,10,low,10,56.186602870813395,126.57650128826602,-70.38989841745263,33.086602870813394,37.062987774752486
0.5,10,low,9,58.463270202020205,119.30972535024392,-60.84645514822373,40.7632702020202,34.98540102591961
0.5,15,high,3,163.9922858617131,110.73773406099255,53.25455180072055,59.892285861713106,35.994490817749316
0.5,15,high,5,140.16401530787752,113.1922019824496,26.97181332542789,39.514015307877536,35.66517495542264
0.5,10,low,6,72.94301523038365,114.18455370955374,-41.24153847917009,57.19301523038365,36.50887803387803
0.5,15,high,5,178.7002786377709,102.95371154086324,75.74656709690767,67.4002786377709,32.88614397329568
0.5,15,high,1,155.93406746031746,125.44814020723467,30.48592725308282,55.584067460317456,50.42111318020761
0.5,10,low,9,64.85848901098902,117.66637513344168,-52.80788612245263,44.75848901098901,36.17988864695521
0.5,10,low,20,86.935,197.61167878068028,-110.67667878068028,9.784999999999998,38.15672382572537
0.5,15,high,0,0,0,0,0,0
0.5,10,low,11,67.17292207792207,126.54682350843339,-59.373901430511296,44.07292207792207,37.033309994919904
0.5,10,low,10,47.112625348507706,121.40181318126366,-74.28918783275597,29.412625348507703,37.07748885693931
0.5,15,high,4,164.5426745786034,110.15949493654605,54.383179642057385,60.44267457860337,35.41625169330277
0.5,10,low,7,64.86451213260423,112.84680791960201,-47.98229578699781,49.11451213260423,35.17113224392637
0.5,15,high,6,144.66624195292155,113.5088255377729,31.15741641514863,44.01624195292152,35.98179851074588
0.5,15,high,6,174.97117647058823,104.06341171066401,70.90776475992419,63.671176470588236,33.99584414309646
0.5,15,high,2,158.11539215686278,116.03380113918043,42.0815910176824,57.765392156862745,41.00677411215337
0.5,10,low,10,53.49883458646616,118.65697653650442,-65.15814195003823,33.39883458646616,37.17049005001791
0.5,15,high,1,167.15564572682223,124.69650511693855,42.459140609883704,57.2056457268222,48.953261873695304
0.5,15,high,5,163.90810629514962,109.10076537669418,54.807340918455495,59.80810629514964,34.35752213345092
0.5,10,low,11,65.90658337019018,121.4982741137153,-55.591690743525106,48.20658337019019,37.17394978939098
0.5,10,low,12,47.13300653594772,134.09088651004285,-86.95787997409514,17.033006535947713,36.01881443797079
0.5,10,low,8,46.48921052631579,114.76501080634208,-68.27580028002629,30.739210526315787,37.0893351306664
0.5,15,high,7,144.52578947368423,111.73478580769603,32.791003665988214,43.87578947368421,34.207758780669
0.5,15,high,3,162.40910737439373,111.63954011604939,50.76956725834435,62.05910737439376,36.61251308902238
0.5,10,low,11,75.25,117.55546577268713,-42.3054657726871,55.15,36.068979286200644
0.5,15,high,7,174.98911764705883,103.55005675992523,71.43906088713366,63.68911764705882,33.48248919235761
0.5,15,high,2,166.19945780741446,115.28132741282894,50.91813039458552,56.249457807414466,39.5380841695857
0.5,10,low,12,40.81213453213453,130.16527841160197,-89.35314387946741,15.112134532134533,37.46257570889922
0.5,10,low,13,49.88527310924369,144.26290292846025,-94.37762981921654,13.785273109243699,36.911551577108845
0.5,15,high,6,160.1616666666667,110.08729776690298,50.0743688997637,56.06166666666667,35.34405452365981
0.5,15,high,8,149.47107843137252,113.04694511683674,36.42413331453578,48.821078431372555,35.51991808980972
0.5,10,low,9,72.70973484848484,113.65353926309807,-40.9438044146132,56.95973484848484,35.97786358742242
0.5,10,low,12,41.253689839572196,126.42046073690811,-85.16677089733594,13.153689839572191,36.55559587204324
0.5,15,high,4,161.5689370485036,111.82714527582945,49.74179177267415,61.218937048503605,36.80011824880246
0.5,15,high,8,174.16390756302522,103.68231604779591,70.48159151522931,62.8639075630252,33.614748480228364
0.5,15,high,3,166.6286842105263,112.96576883198398,53.66291537854228,56.678684210526306,37.22252558874076
0.5,10,low,14,57.96205882352941,153.85843889021137,-95.89638006668187,14.862058823529413,37.85843889021133
0.5,10,low,13,46.81547619047619,138.32476508134405,-91.5092888908679,16.11547619047619,37.243684000262945
0.5,15,high,7,158.10043429652563,110.28120653410902,47.81922776241662,54.000434296525626,35.537963290865754
0.5,15,high,9,147.85165204678364,111.73232474513433,36.11932730164932,47.20165204678362,34.20529771810731
0.5,10,low,10,58.443137254901956,113.69262575644153,-55.24948850153959,42.693137254901956,36.01695008076587
0.5,10,low,13,45.404901960784315,135.3684278150609,-89.96352585427664,12.304901960784312,36.76482421145734
0.5,15,high,9,173.04229102167182,104.78903852588066,68.25325249579119,61.742291021671825,34.72147095831307
0.5,15,high,5,160.7158359133127,109.55342382366375,51.162412089648896,60.365835913312694,34.52639679663673
0.5,10,low,14,50.69072871572872,146.5931601475719,-95.90243143184318,14.990728715728716,36.86343041784219
0.5,15,high,4,166.1820450636395,111.86337763017335,54.318667433466175,56.23204506363949,36.12013438693005
0.5,10,low,15,67.76039215686275,162.41789675319083,-94.65750459632814,16.660392156862745,36.50798684328096
0.5,15,high,8,159.1497385620915,108.8575690960753,50.29216946601622,55.0497385620915,34.114325852832046
0.5,15,high,10,145.24034829721364,113.16834029628147,32.07200800093216,44.59034829721362,35.64131326925445
0.5,10,low,11,37.17377828054299,115.28988451291085,-78.11610623236784,21.423778280542983,37.614208837235154
0.5,10,low,14,59.09823529411765,143.66018636719096,-84.56195107307332,14.998235294117645,36.588114295118935
0.5,15,high,10,171.3822377020984,104.61208832919357,66.77014937290481,60.08223770209837,34.54452076162604
0.5,15,high,6,160.55716202270384,108.60400071205024,51.95316131065361,60.20716202270381,33.57697368502323
0.5,10,low,15,57.76250000000001,156.17749476093135,-98.41499476093125,17.0625,37.79911638255291
0.5,15,high,5,173.68522875816993,109.44368651396518,64.24154224420477,63.73522875816993,33.70044327072191
0.5,10,low,16,72.09247549019608,170.9745947976211,-98.88211930742506,15.99247549019608,36.68630650933282
0.5,15,high,9,162.10441786283891,108.63847881665218,53.465939046186705,58.004417862838906,33.89523557340896
0.5,15,high,11,141.29636497661264,112.59784471471778,28.698520261894828,40.64636497661265,35.070817687690756
0.5,10,low,12,37.72770604395605,123.99429105284369,-86.26658500888766,16.977706043956044,37.66996672851935
0.5,10,low,15,63.4006162464986,155.19582421192334,-91.79520796542474,11.300616246498599,38.57420259030166
0.5,15,high,11,174.99471854770613,103.99699445949442,70.99772408821165,63.69471854770616,33.9294268919269
0.5,15,high,7,157.46315918472652,109.35590439158551,48.10725479314098,57.11315918472652,34.32887736455847
0.5,10,low,16,63.431501831501826,165.31181561320884,-101.88031378170697,12.731501831501834,37.383887685280875
0.5,15,high,6,170.69482142857143,109.64670530696077,61.048116121610676,60.744821428571434,33.90346206371747
0.5,10,low,17,79.33311942959003,180.39394783473728,-101.06082840514722,15.233119429590015,37.186740627530085
0.5,15,high,10,165.22773109243698,108.3234120491474,56.90431904328966,61.127731092436974,33.58016880590409
0.5,15,high,12,146.50566563467493,112.1274573002514,34.37820833442353,45.855665634674935,34.600430273224404
0.5,10,low,13,41.45870959449907,131.14398809069863,-89.68527849619953,15.708709594499073,35.81065475736527
0.5,15,high,12,176.34805555555556,103.66209067973773,72.68596487581782,65.04805555555555,33.59452311217018
0.5,10,low,16,72.14823529411765,164.41539363304062,-92.267158338923,12.04823529411765,37.70368192132899
0.5,10,low,17,74.97577922077923,173.9293759782924,-98.95359675751317,18.27577922077922,37.80324985216626
0.5,15,high,8,161.90813799203892,108.28133490250366,53.626803089535215,61.558137992038915,33.254307875476584
0.5,15,high,7,170.503341503268,110.17691813349704,60.32642336977089,60.55334150326799,34.43367489025384
0.5,10,low,18,86.26539215686276,189.69005737825407,-103.4246652213912,17.165392156862744,37.203570891767484
0.5,15,high,11,164.78782765737873,108.00523305631663,56.7825946010621,60.68782765737874,33.26198981307341
0.5,15,high,13,142.92977167182661,112.8295348452469,30.100236826579703,42.27977167182663,35.302507818219894
0.5,10,low,14,43.0936302294197,142.94305850652597,-99.8494282771063,14.343630229419706,38.33044589391341
0.5,10,low,17,80.28833333333333,172.90362782170067,-92.61529448836728,9.188333333333333,37.72344764152038
0.5,15,high,13,173.45489483512702,103.77961748286825,69.67527735225879,62.15489483512704,33.71204991530069
0.5,15,high,9,162.08019736842104,109.72113678812595,52.35906058029509,61.730197368421045,34.694109761098915
0.5,15,high,8,173.08944444444444,108.42303216428603,64.66641228015835,63.139444444444436,32.679788921042785
0.5,10,low,18,76.58539682539683,184.1282464955066,-107.54284967010972,13.885396825396828,37.82194018920024
0.5,10,low,19,89.72443977591038,199.48492225992226,-109.76048248401185,14.624439775910364,37.98942676442676
0.5,15,high,12,160.97436090225568,108.48203880336234,52.49232209889338,56.874360902255646,33.73879556011909
0.5,15,high,14,142.8134488795518,112.44815169749381,30.365297182057972,42.163448879551815,34.921124670466774
0.5,10,low,18,88.58261904761903,181.34528997032868,-92.76267092270965,10.482619047619048,37.96691159195029
0.5,10,low,15,49.772326810616285,151.31325988311283,-101.54093307249647,16.022326810616285,37.331277901130846
0.5,15,high,14,173.55622807017545,103.68096795890915,69.87526011126629,62.25622807017544,33.613400391341564
0.5,15,high,10,159.08515013022753,108.56092226579845,50.52422786442909,58.73515013022753,33.53389523877139
0.5,15,high,9,172.51208382948317,108.6830974983065,63.828986331176694,62.56208382948322,32.93985425506323
0.5,10,low,19,83.04103174603173,192.43734545058072,-109.39631370454907,15.341031746031746,37.39230040553571
0.5,10,low,20,95.22785968933027,206.85665421621297,-111.62879452688279,15.127859689330279,36.35214971170853
0.5,15,low,0,0,0,0,0,0
0.5,15,high,13,161.20825077399383,108.99869962246123,52.20955115153261,57.1082507739938,34.255456379218
0.5,15,high,15,141.4339123071631,113.12177379398742,28.31213851317564,40.783912307163085,35.594746766960384
0.5,10,low,19,100.11340909090909,190.0075182943991,-89.89410920348995,12.01340909090909,37.530040816921634
0.5,10,low,16,52.405809716599194,160.34539502441984,-107.93958530782056,14.655809716599185,37.62467430369905
0.5,15,high,15,175.74218610251117,102.80653883448002,72.93564726803119,64.44218610251119,32.73897126691243
0.5,15,high,11,158.6818674136321,108.9308326470091,49.751034766623036,58.33186741363211,33.903805619982094
0.5,15,high,10,172.26611111111112,108.58373471229507,63.68237639881602,62.316111111111105,32.840491469051855
0.5,10,low,20,84.68452380952381,200.35989519658244,-115.67537138705866,12.984523809523811,36.215751052438364
0.5,15,low,0,0,0,0,0,0
0.5,15,low,1,75.00505119880118,137.86689710373923,-62.86184590493808,55.5050511988012,50.20473494157706
0.5,10,low,20,109.94928571428572,199.97937797202502,-90.03009225773933,11.849285714285713,37.862260854907916
0.5,15,high,16,145.52714285714285,112.09073944023636,33.43640341690649,44.87714285714286,34.563712413209316
0.5,15,low,0,0,0,0,0,0
0.5,15,high,14,161.74875000000003,109.45882383277896,52.28992616722108,57.64875000000001,34.715580589535705
0.5,10,low,17,58.512051282051274,169.67756510848616,-111.165513826435,13.762051282051283,37.58747501839606
0.5,15,high,16,172.86222953216372,103.82866399042874,69.03356554173506,61.56222953216375,33.76109642286113
0.5,15,high,12,163.28182121971597,109.63400032409324,53.64782089562273,62.93182121971596,34.60697329706617
0.5,15,high,11,170.94858187134503,108.78434669874297,62.164235172602034,60.998581871345024,33.04110345549975
0.5,15,low,1,77.46369755244754,126.19803045642828,-48.73433290398074,55.56369755244755,49.76559802399587
0.5,15,low,1,79.07846153846154,135.06213807072942,-55.98367653226785,53.878461538461536,50.629705638296976
0.5,15,low,2,67.07867673992675,128.9356174822893,-61.856940742362525,47.57867673992674,41.27345532012714
0.5,15,high,15,165.56496289743967,109.0593322701295,56.50563062731017,61.46496289743968,34.31608902688623
0.5,15,high,17,144.47899134534197,120.66900174988412,23.809989595457836,33.82899134534196,35.394226975109326
0.5,10,low,18,61.002051282051276,178.56035275667628,-117.55830147462507,13.252051282051283,37.46125365757719
0.5,15,high,13,158.90995356037152,108.34679198216352,50.56316157820801,58.55995356037151,33.31976495513646
0.5,15,high,17,179.29352941176472,111.66639659507307,67.62713281669164,57.99352941176471,33.4006308293073
0.5,15,high,12,172.9244486215539,108.87123678636836,64.05321183518552,62.97444862155389,33.12799354312513
0.5,15,low,2,70.91934731934732,119.18211968037812,-48.26277236103083,49.01934731934732,42.749687247945786
0.5,15,low,2,76.97702991452992,125.87408236405915,-48.897052449529184,51.77702991452992,41.44164993162673
0.5,15,low,3,74.94916666666667,126.13373501763594,-51.18456835096927,55.44916666666667,38.47157285547378
0.5,15,high,16,163.57473512211905,108.31649242334225,55.258242698776826,59.47473512211902,33.57324918009904
0.5,15,high,18,159.33166666666665,128.0552763780705,31.276390288596104,38.68166666666666,34.31203313482725
0.5,10,low,19,64.73538461538462,187.96241099329333,-123.22702637790871,13.985384615384614,37.58403261491496
0.5,15,high,18,186.63722222222225,119.84235606735605,66.79486615486618,55.33722222222222,33.378392103392095
0.5,15,high,14,160.52321862348177,107.92797681497373,52.59524180850805,60.17321862348179,32.90094978794669
0.5,15,high,13,172.44015458225985,109.08210485691139,63.35804972534849,62.49015458225985,33.33886161366811
0.5,15,low,3,62.68063492063493,115.25861006255741,-52.57797514192248,40.78063492063492,38.826177630125
0.5,15,low,3,79.36,122.57608310108309,-43.21608310108307,54.160000000000004,38.14365066865067
0.5,15,high,17,166.52,118.8367406360053,47.683259363994665,52.419999999999995,35.895299194563904
0.5,15,high,19,165.60414860681112,136.86668713715926,28.737461469651862,34.95414860681114,34.92524569571784
0.5,10,low,20,71.37189976689976,198.5166804575473,-127.1447806906476,14.62189976689977,38.22839216925904
0.5,15,low,4,49.52790935672515,124.56315420796847,-75.03524485124328,30.027909356725143,36.90099204580629
0.5,15,low,0,0,0,0,0,0
0.5,15,high,19,197.54999999999998,128.51179384271492,69.03820615728506,56.250000000000014,33.66945150037255
0.5,15,high,15,163.79813676347732,107.84623488447016,55.95190187900711,63.448136763477315,32.81920785744316
0.5,15,high,14,166.85924787458845,108.7986274303999,58.06062044418857,56.90924787458844,33.055384187156626
0.5,15,low,4,78.59515837104072,122.33897220673536,-43.74381383569464,53.39515837104072,37.90653977430294
0.5,15,low,4,59.885757575757566,113.44076634602949,-53.55500877027194,37.985757575757575,37.00833391359708
0.5,15,low,5,63.97042950513539,125.42637754576607,-61.45594804063065,44.470429505135385,37.764215383603926
0.5,15,high,18,174.7290756302521,124.54409135186998,50.184984278382146,50.6290756302521,33.764812072590715
0.5,15,low,1,70.65016317016317,123.26611850435381,-52.615955334190616,55.50016317016317,49.847199585434886
0.5,15,high,20,172.551162464986,145.6263845047127,26.92477796027333,31.901162464985998,35.216474594802776
0.5,15,low,0,0,0,0,0,0
0.5,15,high,20,207.9968181818182,136.76536702128809,71.23145116053016,56.69681818181819,33.544646300567344
0.5,20,high,0,0,0,0,0,0
